Container, 0, 0, 0, 1.16185, 1.16185, 0
Container, 0, ROOT, 0, 1.16185, 1.16185, root
Container, root, PROCESS, 0.00739407, 1.16185, 1.15446, rank9
State, rank9, STATE, 0.007395, 0.007396, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.007396, 0.007398, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.007468, 0.017449, 0.009981, 0.000000, MPI_Scatter
State, rank9, STATE, 0.017451, 0.025066, 0.007616, 0.000000, MPI_Bcast
State, rank9, STATE, 0.152238, 0.152358, 0.000120, 0.000000, MPI_Gather
State, rank9, STATE, 0.152483, 1.161851, 1.009368, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00280905, 1.16092, 1.15811, rank8
State, rank8, STATE, 0.002810, 0.002810, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.002810, 0.002811, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.002850, 0.017059, 0.014209, 0.000000, MPI_Scatter
State, rank8, STATE, 0.017059, 0.023926, 0.006867, 0.000000, MPI_Bcast
State, rank8, STATE, 0.083208, 0.153408, 0.070200, 0.000000, MPI_Gather
State, rank8, STATE, 0.153589, 1.160916, 1.007327, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00241947, 1.16167, 1.15925, rank7
State, rank7, STATE, 0.002420, 0.002420, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.002421, 0.002421, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.002460, 0.016868, 0.014408, 0.000000, MPI_Scatter
State, rank7, STATE, 0.016870, 0.025488, 0.008618, 0.000000, MPI_Bcast
State, rank7, STATE, 0.148915, 0.149019, 0.000104, 0.000000, MPI_Gather
State, rank7, STATE, 0.149195, 1.161670, 1.012475, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00379038, 1.16149, 1.1577, rank6
State, rank6, STATE, 0.003791, 0.003792, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.003792, 0.003792, 0.000000, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.003847, 0.016495, 0.012648, 0.000000, MPI_Scatter
State, rank6, STATE, 0.016496, 0.023937, 0.007442, 0.000000, MPI_Bcast
State, rank6, STATE, 0.083510, 0.149270, 0.065760, 0.000000, MPI_Gather
State, rank6, STATE, 0.149398, 1.161486, 1.012089, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000997543, 1.16042, 1.15942, rank5
State, rank5, STATE, 0.000999, 0.000999, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.001000, 0.001001, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.001042, 0.016214, 0.015172, 0.000000, MPI_Scatter
State, rank5, STATE, 0.016215, 0.024248, 0.008033, 0.000000, MPI_Bcast
State, rank5, STATE, 0.071058, 0.071124, 0.000066, 0.000000, MPI_Gather
State, rank5, STATE, 0.071237, 1.160420, 1.089184, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00684643, 1.16158, 1.15474, rank4
State, rank4, STATE, 0.006847, 0.006848, 0.000001, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.006849, 0.006850, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.006916, 0.015903, 0.008987, 0.000000, MPI_Scatter
State, rank4, STATE, 0.015904, 0.024671, 0.008767, 0.000000, MPI_Bcast
State, rank4, STATE, 0.148096, 0.149545, 0.001449, 0.000000, MPI_Gather
State, rank4, STATE, 0.149665, 1.161582, 1.011916, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00641537, 1.16158, 1.15517, rank3
State, rank3, STATE, 0.006417, 0.006417, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.006417, 0.006418, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.006462, 0.015606, 0.009144, 0.000000, MPI_Scatter
State, rank3, STATE, 0.015607, 0.025418, 0.009811, 0.000000, MPI_Bcast
State, rank3, STATE, 0.146916, 0.147049, 0.000133, 0.000000, MPI_Gather
State, rank3, STATE, 0.147293, 1.161582, 1.014288, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00146914, 1.161, 1.15953, rank2
State, rank2, STATE, 0.001470, 0.001470, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.001471, 0.001475, 0.000005, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.001511, 0.015215, 0.013704, 0.000000, MPI_Scatter
State, rank2, STATE, 0.015216, 0.023822, 0.008607, 0.000000, MPI_Bcast
State, rank2, STATE, 0.084455, 0.147264, 0.062809, 0.000000, MPI_Gather
State, rank2, STATE, 0.147378, 1.160997, 1.013619, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 1.16084, 1.16084, rank15
State, rank15, STATE, 0.000001, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank15, STATE, 0.000002, 0.000003, 0.000001, 0.000000, MPI_Comm_size
State, rank15, STATE, 0.000041, 0.019037, 0.018997, 0.000000, MPI_Scatter
State, rank15, STATE, 0.019039, 0.024482, 0.005444, 0.000000, MPI_Bcast
State, rank15, STATE, 0.081723, 0.081861, 0.000138, 0.000000, MPI_Gather
State, rank15, STATE, 0.082014, 1.160840, 1.078825, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00543261, 1.16038, 1.15495, rank14
State, rank14, STATE, 0.005433, 0.005434, 0.000000, 0.000000, MPI_Comm_rank
State, rank14, STATE, 0.005434, 0.005441, 0.000007, 0.000000, MPI_Comm_size
State, rank14, STATE, 0.005478, 0.018759, 0.013282, 0.000000, MPI_Scatter
State, rank14, STATE, 0.018760, 0.023980, 0.005220, 0.000000, MPI_Bcast
State, rank14, STATE, 0.071764, 0.082035, 0.010271, 0.000000, MPI_Gather
State, rank14, STATE, 0.082151, 1.160382, 1.078231, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00194216, 1.16106, 1.15912, rank13
State, rank13, STATE, 0.001943, 0.001943, 0.000000, 0.000000, MPI_Comm_rank
State, rank13, STATE, 0.001944, 0.001944, 0.000000, 0.000000, MPI_Comm_size
State, rank13, STATE, 0.001984, 0.018473, 0.016489, 0.000000, MPI_Scatter
State, rank13, STATE, 0.018474, 0.024200, 0.005726, 0.000000, MPI_Bcast
State, rank13, STATE, 0.083722, 0.083878, 0.000155, 0.000000, MPI_Gather
State, rank13, STATE, 0.084015, 1.161062, 1.077047, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00594544, 1.16176, 1.15582, rank12
State, rank12, STATE, 0.005946, 0.005946, 0.000000, 0.000000, MPI_Comm_rank
State, rank12, STATE, 0.005947, 0.005947, 0.000000, 0.000000, MPI_Comm_size
State, rank12, STATE, 0.005988, 0.018276, 0.012288, 0.000000, MPI_Scatter
State, rank12, STATE, 0.018278, 0.024915, 0.006637, 0.000000, MPI_Bcast
State, rank12, STATE, 0.150520, 0.151316, 0.000796, 0.000000, MPI_Gather
State, rank12, STATE, 0.151472, 1.161764, 1.010292, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000434875, 1.16172, 1.16129, rank11
State, rank11, STATE, 0.000436, 0.000436, 0.000000, 0.000000, MPI_Comm_rank
State, rank11, STATE, 0.000437, 0.000437, 0.000000, 0.000000, MPI_Comm_size
State, rank11, STATE, 0.000475, 0.017973, 0.017498, 0.000000, MPI_Scatter
State, rank11, STATE, 0.017974, 0.025205, 0.007231, 0.000000, MPI_Bcast
State, rank11, STATE, 0.148830, 0.148947, 0.000117, 0.000000, MPI_Gather
State, rank11, STATE, 0.149194, 1.161721, 1.012527, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0032835, 1.16149, 1.1582, rank10
State, rank10, STATE, 0.003284, 0.003285, 0.000000, 0.000000, MPI_Comm_rank
State, rank10, STATE, 0.003285, 0.003291, 0.000006, 0.000000, MPI_Comm_size
State, rank10, STATE, 0.003330, 0.017629, 0.014300, 0.000000, MPI_Scatter
State, rank10, STATE, 0.017631, 0.024371, 0.006740, 0.000000, MPI_Bcast
State, rank10, STATE, 0.083736, 0.149174, 0.065438, 0.000000, MPI_Gather
State, rank10, STATE, 0.149307, 1.161486, 1.012179, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00432372, 1.16168, 1.15735, rank1
State, rank1, STATE, 0.004325, 0.004326, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.004326, 0.004335, 0.000009, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.004400, 0.015006, 0.010606, 0.000000, MPI_Scatter
State, rank1, STATE, 0.015007, 0.025806, 0.010799, 0.000000, MPI_Bcast
State, rank1, STATE, 0.147806, 0.147930, 0.000124, 0.000000, MPI_Gather
State, rank1, STATE, 0.148116, 1.161676, 1.013560, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00484729, 1.16172, 1.15687, rank0
State, rank0, STATE, 0.004849, 0.004849, 0.000001, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.004850, 0.004851, 0.000001, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.013717, 0.013727, 0.000010, 0.000000, MPI_Wtime
State, rank0, STATE, 0.013733, 0.018980, 0.005247, 0.000000, MPI_Scatter
State, rank0, STATE, 0.018983, 0.024429, 0.005446, 0.000000, MPI_Bcast
State, rank0, STATE, 0.149461, 0.153346, 0.003885, 0.000000, MPI_Gather
State, rank0, STATE, 0.153347, 0.153347, 0.000001, 0.000000, MPI_Wtime
State, rank0, STATE, 0.153826, 1.161721, 1.007895, 0.000000, MPI_Finalize
