Container, 0, 0, 0, 1.59028, 1.59028, 0
Container, 0, ROOT, 0, 1.59028, 1.59028, root
Container, root, PROCESS, 0.0176575, 1.58831, 1.57065, rank9
State, rank9, STATE, 0.017659, 0.017659, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.017660, 0.017661, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.017770, 0.080907, 0.063137, 0.000000, MPI_Recv
State, rank9, STATE, 0.080909, 0.204820, 0.123912, 0.000000, MPI_Bcast
State, rank9, STATE, 0.541186, 0.541301, 0.000116, 0.000000, MPI_Send
State, rank9, STATE, 0.541448, 1.588306, 1.046859, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0112526, 1.58848, 1.57723, rank8
State, rank8, STATE, 0.011254, 0.011254, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.011254, 0.011255, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.011304, 0.080542, 0.069237, 0.000000, MPI_Recv
State, rank8, STATE, 0.080543, 0.207022, 0.126480, 0.000000, MPI_Bcast
State, rank8, STATE, 0.545642, 0.545763, 0.000121, 0.000000, MPI_Send
State, rank8, STATE, 0.545924, 1.588481, 1.042557, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0253482, 1.58764, 1.56229, rank7
State, rank7, STATE, 0.025350, 0.025351, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.025351, 0.025353, 0.000002, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.025450, 0.080056, 0.054606, 0.000000, MPI_Recv
State, rank7, STATE, 0.080057, 0.210035, 0.129978, 0.000000, MPI_Bcast
State, rank7, STATE, 0.385974, 0.386127, 0.000153, 0.000000, MPI_Send
State, rank7, STATE, 0.386310, 1.587636, 1.201325, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0127091, 1.5878, 1.57509, rank6
State, rank6, STATE, 0.012710, 0.012710, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.012711, 0.012711, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.012755, 0.079839, 0.067084, 0.000000, MPI_Recv
State, rank6, STATE, 0.079841, 0.210268, 0.130428, 0.000000, MPI_Bcast
State, rank6, STATE, 0.551818, 0.551932, 0.000114, 0.000000, MPI_Send
State, rank6, STATE, 0.552199, 1.587801, 1.035603, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0543287, 1.58764, 1.53331, rank5
