Container, 0, 0, 0, 1.16668, 1.16668, 0
Container, 0, ROOT, 0, 1.16668, 1.16668, root
Container, root, PROCESS, 0.00228047, 1.16668, 1.1644, rank5
State, rank5, STATE, 0.002281, 0.002281, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.002282, 0.002283, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.002322, 0.007909, 0.005587, 0.000000, MPI_Scatter
State, rank5, STATE, 0.007910, 0.017073, 0.009163, 0.000000, MPI_Bcast
State, rank5, STATE, 0.159807, 0.159991, 0.000183, 0.000000, MPI_Gather
State, rank5, STATE, 0.160113, 1.166683, 1.006570, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 1.16665, 1.16665, rank4
State, rank4, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.000003, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.000045, 0.007633, 0.007589, 0.000000, MPI_Scatter
State, rank4, STATE, 0.007635, 0.016248, 0.008613, 0.000000, MPI_Bcast
State, rank4, STATE, 0.156088, 0.156244, 0.000156, 0.000000, MPI_Gather
State, rank4, STATE, 0.156379, 1.166653, 1.010274, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00282025, 1.16667, 1.16385, rank3
State, rank3, STATE, 0.002821, 0.002822, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.002822, 0.002822, 0.000000, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.002860, 0.007404, 0.004544, 0.000000, MPI_Scatter
State, rank3, STATE, 0.007405, 0.014444, 0.007040, 0.000000, MPI_Bcast
State, rank3, STATE, 0.155529, 0.155687, 0.000158, 0.000000, MPI_Gather
State, rank3, STATE, 0.155813, 1.166672, 1.010859, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00173998, 1.16667, 1.16493, rank2
State, rank2, STATE, 0.001741, 0.001741, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.001741, 0.001742, 0.000001, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.001788, 0.007121, 0.005333, 0.000000, MPI_Scatter
State, rank2, STATE, 0.007122, 0.012660, 0.005538, 0.000000, MPI_Bcast
State, rank2, STATE, 0.153689, 0.153868, 0.000178, 0.000000, MPI_Gather
State, rank2, STATE, 0.154017, 1.166669, 1.012651, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0011642, 1.1664, 1.16524, rank1
State, rank1, STATE, 0.001166, 0.001166, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.001167, 0.001168, 0.000001, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.001217, 0.006891, 0.005674, 0.000000, MPI_Scatter
State, rank1, STATE, 0.006892, 0.010720, 0.003828, 0.000000, MPI_Bcast
State, rank1, STATE, 0.145065, 0.150747, 0.005682, 0.000000, MPI_Gather
State, rank1, STATE, 0.150901, 1.166404, 1.015503, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000539303, 1.16667, 1.16613, rank0
State, rank0, STATE, 0.000540, 0.000540, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.000541, 0.000541, 0.000001, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.005589, 0.005592, 0.000003, 0.000000, MPI_Wtime
State, rank0, STATE, 0.005595, 0.007703, 0.002108, 0.000000, MPI_Scatter
State, rank0, STATE, 0.007705, 0.008521, 0.000816, 0.000000, MPI_Bcast
State, rank0, STATE, 0.150508, 0.160148, 0.009640, 0.000000, MPI_Gather
State, rank0, STATE, 0.160148, 0.160149, 0.000001, 0.000000, MPI_Wtime
State, rank0, STATE, 0.160636, 1.166666, 1.006031, 0.000000, MPI_Finalize
