Container, 0, 0, 0, 3.73219, 3.73219, 0
Container, 0, ROOT, 0, 3.73219, 3.73219, root
Container, root, PROCESS, 0.000562191, 3.73191, 3.73134, rank1
State, rank1, STATE, 0.000563, 0.000564, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.000564, 0.000565, 0.000001, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.000629, 0.001079, 0.000449, 0.000000, MPI_Irecv
State, rank1, STATE, 0.001093, 0.021536, 0.020442, 0.000000, MPI_Wait
State, rank1, STATE, 0.021588, 0.029932, 0.008344, 0.000000, MPI_Wait
State, rank1, STATE, 2.707045, 2.708725, 0.001680, 0.000000, MPI_Isend
State, rank1, STATE, 2.708755, 2.708782, 0.000027, 0.000000, MPI_Wait
State, rank1, STATE, 2.709230, 3.731907, 1.022677, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 3.73219, 3.73219, rank0
State, rank0, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.000003, 0.000005, 0.000002, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.017368, 0.017380, 0.000012, 0.000000, MPI_Wtime
State, rank0, STATE, 0.017386, 0.020186, 0.002800, 0.000000, MPI_Isend
State, rank0, STATE, 0.028127, 0.029529, 0.001401, 0.000000, MPI_Wait
State, rank0, STATE, 2.722494, 2.722600, 0.000105, 0.000000, MPI_Irecv
State, rank0, STATE, 2.722612, 2.724165, 0.001553, 0.000000, MPI_Wait
State, rank0, STATE, 2.724165, 2.724173, 0.000008, 0.000000, MPI_Wtime
State, rank0, STATE, 2.724905, 3.732189, 1.007283, 0.000000, MPI_Finalize
