Container, 0, 0, 0, 4.79669, 4.79669, 0
Container, 0, ROOT, 0, 4.79669, 4.79669, root
Container, root, PROCESS, 0.00531173, 4.79653, 4.79122, rank9
State, rank9, STATE, 0.005313, 0.005314, 0.000001, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.005314, 0.005316, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.005398, 0.039817, 0.034418, 0.000000, MPI_Recv
State, rank9, STATE, 0.039818, 0.101178, 0.061360, 0.000000, MPI_Bcast
State, rank9, STATE, 3.781528, 3.783037, 0.001509, 0.000000, MPI_Send
State, rank9, STATE, 3.783417, 4.796527, 1.013110, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00258374, 4.79669, 4.7941, rank8
State, rank8, STATE, 0.002585, 0.002585, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.002585, 0.002586, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.002635, 0.038181, 0.035546, 0.000000, MPI_Recv
State, rank8, STATE, 0.038182, 0.093084, 0.054902, 0.000000, MPI_Bcast
State, rank8, STATE, 3.737707, 3.739444, 0.001738, 0.000000, MPI_Send
State, rank8, STATE, 3.739876, 4.796688, 1.056812, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00198841, 4.79564, 4.79365, rank7
State, rank7, STATE, 0.001990, 0.001990, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.001991, 0.001992, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.002059, 0.037627, 0.035568, 0.000000, MPI_Recv
State, rank7, STATE, 0.037628, 0.093166, 0.055537, 0.000000, MPI_Bcast
State, rank7, STATE, 3.181010, 3.182061, 0.001051, 0.000000, MPI_Send
State, rank7, STATE, 3.182434, 4.795640, 1.613206, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00314212, 4.79539, 4.79225, rank6
State, rank6, STATE, 0.003143, 0.003144, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.003144, 0.003145, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.003203, 0.036652, 0.033448, 0.000000, MPI_Recv
State, rank6, STATE, 0.036653, 0.091002, 0.054349, 0.000000, MPI_Bcast
State, rank6, STATE, 3.307091, 3.308067, 0.000975, 0.000000, MPI_Send
State, rank6, STATE, 3.308428, 4.795390, 1.486962, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00589395, 4.79542, 4.78953, rank5
State, rank5, STATE, 0.005895, 0.005896, 0.000001, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.005897, 0.005898, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.005984, 0.036836, 0.030852, 0.000000, MPI_Recv
State, rank5, STATE, 0.036838, 0.100073, 0.063235, 0.000000, MPI_Bcast
State, rank5, STATE, 3.332228, 3.333141, 0.000913, 0.000000, MPI_Send
State, rank5, STATE, 3.333433, 4.795425, 1.461992, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00486207, 4.79523, 4.79037, rank4
State, rank4, STATE, 0.004863, 0.004864, 0.000001, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.004864, 0.004864, 0.000000, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.004910, 0.035221, 0.030310, 0.000000, MPI_Recv
State, rank4, STATE, 0.035223, 0.087796, 0.052573, 0.000000, MPI_Bcast
State, rank4, STATE, 3.551221, 3.552629, 0.001408, 0.000000, MPI_Send
State, rank4, STATE, 3.553107, 4.795230, 1.242123, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00373411, 4.79598, 4.79225, rank3
State, rank3, STATE, 0.003735, 0.003735, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.003736, 0.003736, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.003784, 0.035087, 0.031303, 0.000000, MPI_Recv
State, rank3, STATE, 0.035089, 0.099464, 0.064375, 0.000000, MPI_Bcast
State, rank3, STATE, 3.498384, 3.499674, 0.001290, 0.000000, MPI_Send
State, rank3, STATE, 3.500125, 4.795981, 1.295856, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00136566, 4.79535, 4.79398, rank2
State, rank2, STATE, 0.001367, 0.001367, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.001368, 0.001368, 0.000000, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.001414, 0.033710, 0.032296, 0.000000, MPI_Recv
State, rank2, STATE, 0.033712, 0.083756, 0.050044, 0.000000, MPI_Bcast
State, rank2, STATE, 3.309662, 3.310588, 0.000926, 0.000000, MPI_Send
State, rank2, STATE, 3.310919, 4.795345, 1.484426, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.004318, 4.79617, 4.79185, rank11
State, rank11, STATE, 0.004319, 0.004319, 0.000000, 0.000000, MPI_Comm_rank
State, rank11, STATE, 0.004320, 0.004321, 0.000001, 0.000000, MPI_Comm_size
State, rank11, STATE, 0.004366, 0.041080, 0.036714, 0.000000, MPI_Recv
State, rank11, STATE, 0.041081, 0.104104, 0.063023, 0.000000, MPI_Bcast
State, rank11, STATE, 3.308120, 3.309044, 0.000924, 0.000000, MPI_Send
State, rank11, STATE, 3.309360, 4.796171, 1.486812, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000458956, 4.79537, 4.79491, rank10
State, rank10, STATE, 0.000460, 0.000460, 0.000000, 0.000000, MPI_Comm_rank
State, rank10, STATE, 0.000461, 0.000461, 0.000000, 0.000000, MPI_Comm_size
State, rank10, STATE, 0.000512, 0.039696, 0.039184, 0.000000, MPI_Recv
State, rank10, STATE, 0.039697, 0.102898, 0.063201, 0.000000, MPI_Bcast
State, rank10, STATE, 3.291551, 3.292517, 0.000966, 0.000000, MPI_Send
State, rank10, STATE, 3.292848, 4.795370, 1.502522, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 4.79597, 4.79597, rank1
State, rank1, STATE, 0.000001, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.000002, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.000058, 0.032788, 0.032730, 0.000000, MPI_Recv
State, rank1, STATE, 0.032790, 0.065930, 0.033140, 0.000000, MPI_Bcast
State, rank1, STATE, 3.278601, 3.279596, 0.000994, 0.000000, MPI_Send
State, rank1, STATE, 3.280047, 4.795973, 1.515926, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000941992, 4.79547, 4.79453, rank0
State, rank0, STATE, 0.000943, 0.000943, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.000943, 0.000944, 0.000001, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.030831, 0.030843, 0.000012, 0.000000, MPI_Wtime
State, rank0, STATE, 0.030879, 0.032207, 0.001327, 0.000000, MPI_Send
State, rank0, STATE, 0.032207, 0.032924, 0.000717, 0.000000, MPI_Send
State, rank0, STATE, 0.032925, 0.033739, 0.000814, 0.000000, MPI_Send
State, rank0, STATE, 0.033740, 0.034456, 0.000716, 0.000000, MPI_Send
State, rank0, STATE, 0.034456, 0.035209, 0.000753, 0.000000, MPI_Send
State, rank0, STATE, 0.035209, 0.035908, 0.000699, 0.000000, MPI_Send
State, rank0, STATE, 0.035909, 0.036654, 0.000745, 0.000000, MPI_Send
State, rank0, STATE, 0.036655, 0.037418, 0.000763, 0.000000, MPI_Send
State, rank0, STATE, 0.037418, 0.038252, 0.000834, 0.000000, MPI_Send
State, rank0, STATE, 0.038253, 0.038941, 0.000688, 0.000000, MPI_Send
State, rank0, STATE, 0.038941, 0.039736, 0.000795, 0.000000, MPI_Send
State, rank0, STATE, 0.041656, 0.103644, 0.061989, 0.000000, MPI_Bcast
State, rank0, STATE, 3.441600, 3.443254, 0.001654, 0.000000, MPI_Recv
State, rank0, STATE, 3.443254, 3.443732, 0.000478, 0.000000, MPI_Recv
State, rank0, STATE, 3.443732, 3.499743, 0.056011, 0.000000, MPI_Recv
State, rank0, STATE, 3.499745, 3.553381, 0.053636, 0.000000, MPI_Recv
State, rank0, STATE, 3.553382, 3.554474, 0.001092, 0.000000, MPI_Recv
State, rank0, STATE, 3.554474, 3.554950, 0.000476, 0.000000, MPI_Recv
State, rank0, STATE, 3.554950, 3.556040, 0.001090, 0.000000, MPI_Recv
State, rank0, STATE, 3.556040, 3.740076, 0.184036, 0.000000, MPI_Recv
State, rank0, STATE, 3.740077, 3.783143, 0.043066, 0.000000, MPI_Recv
State, rank0, STATE, 3.783143, 3.784393, 0.001250, 0.000000, MPI_Recv
State, rank0, STATE, 3.784393, 3.785709, 0.001316, 0.000000, MPI_Recv
State, rank0, STATE, 3.785709, 3.785710, 0.000000, 0.000000, MPI_Wtime
State, rank0, STATE, 3.786431, 4.795471, 1.009041, 0.000000, MPI_Finalize
