Container, 0, 0, 0, 3.65774, 3.65774, 0
Container, 0, ROOT, 0, 3.65774, 3.65774, root
Container, root, PROCESS, 0.00249004, 3.65608, 3.65359, rank9
State, rank9, STATE, 0.002491, 0.002492, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.002492, 0.002493, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.002575, 0.074107, 0.071533, 0.000000, MPI_Scatter
State, rank9, STATE, 0.074109, 0.133668, 0.059560, 0.000000, MPI_Bcast
State, rank9, STATE, 1.802979, 1.803571, 0.000591, 0.000000, MPI_Gather
State, rank9, STATE, 1.803824, 3.656075, 1.852251, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0101609, 3.65482, 3.64466, rank8
State, rank8, STATE, 0.010162, 0.010162, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.010163, 0.010164, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.010240, 0.073354, 0.063115, 0.000000, MPI_Scatter
State, rank8, STATE, 0.073356, 0.133666, 0.060310, 0.000000, MPI_Bcast
State, rank8, STATE, 2.593930, 2.599484, 0.005554, 0.000000, MPI_Gather
State, rank8, STATE, 2.599794, 3.654824, 1.055030, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00708485, 3.65738, 3.6503, rank7
State, rank7, STATE, 0.007087, 0.007087, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.007088, 0.007089, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.007164, 0.072576, 0.065412, 0.000000, MPI_Scatter
State, rank7, STATE, 0.072577, 0.125085, 0.052508, 0.000000, MPI_Bcast
State, rank7, STATE, 1.732227, 1.733063, 0.000836, 0.000000, MPI_Gather
State, rank7, STATE, 1.733353, 3.657380, 1.924027, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00148749, 3.65429, 3.65281, rank6
State, rank6, STATE, 0.001488, 0.001488, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.001489, 0.001489, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.001531, 0.071855, 0.070325, 0.000000, MPI_Scatter
State, rank6, STATE, 0.071857, 0.132923, 0.061065, 0.000000, MPI_Bcast
State, rank6, STATE, 1.810795, 1.812996, 0.002201, 0.000000, MPI_Gather
State, rank6, STATE, 1.813287, 3.654293, 1.841006, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00348592, 3.65488, 3.65139, rank5
State, rank5, STATE, 0.003487, 0.003487, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.003488, 0.003488, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.003540, 0.071109, 0.067569, 0.000000, MPI_Scatter
State, rank5, STATE, 0.071110, 0.135891, 0.064781, 0.000000, MPI_Bcast
State, rank5, STATE, 2.516264, 2.516951, 0.000688, 0.000000, MPI_Gather
State, rank5, STATE, 2.517225, 3.654881, 1.137656, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0097146, 3.65442, 3.6447, rank4
State, rank4, STATE, 0.009716, 0.009716, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.009716, 0.009717, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.009758, 0.069962, 0.060204, 0.000000, MPI_Scatter
State, rank4, STATE, 0.069963, 0.126837, 0.056874, 0.000000, MPI_Bcast
State, rank4, STATE, 1.766794, 2.519197, 0.752403, 0.000000, MPI_Gather
State, rank4, STATE, 2.519427, 3.654417, 1.134990, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00656843, 3.65613, 3.64956, rank3
State, rank3, STATE, 0.006570, 0.006570, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.006570, 0.006571, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.006617, 0.069607, 0.062989, 0.000000, MPI_Scatter
State, rank3, STATE, 0.069608, 0.122041, 0.052433, 0.000000, MPI_Bcast
State, rank3, STATE, 1.738571, 1.739249, 0.000677, 0.000000, MPI_Gather
State, rank3, STATE, 1.739592, 3.656125, 1.916533, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00496817, 3.65774, 3.65277, rank23
State, rank23, STATE, 0.004969, 0.004970, 0.000000, 0.000000, MPI_Comm_rank
State, rank23, STATE, 0.004970, 0.004971, 0.000001, 0.000000, MPI_Comm_size
State, rank23, STATE, 0.005012, 0.084783, 0.079770, 0.000000, MPI_Scatter
State, rank23, STATE, 0.084784, 0.124443, 0.039659, 0.000000, MPI_Bcast
State, rank23, STATE, 2.538469, 2.539159, 0.000690, 0.000000, MPI_Gather
State, rank23, STATE, 2.539417, 3.657736, 1.118319, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 3.65748, 3.65748, rank22
State, rank22, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank22, STATE, 0.000002, 0.000003, 0.000001, 0.000000, MPI_Comm_size
