Container, 0, 0, 0, 1.8978, 1.8978, 0
Container, 0, ROOT, 0, 1.8978, 1.8978, root
Container, root, PROCESS, 0.0348117, 1.89711, 1.8623, rank9
State, rank9, STATE, 0.034814, 0.034815, 0.000001, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.034816, 0.034817, 0.000002, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.034938, 0.040897, 0.005959, 0.000000, MPI_Recv
State, rank9, STATE, 0.040898, 0.093171, 0.052273, 0.000000, MPI_Bcast
State, rank9, STATE, 0.885258, 0.885882, 0.000623, 0.000000, MPI_Send
State, rank9, STATE, 0.886170, 1.897114, 1.010943, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0386033, 1.89484, 1.85623, rank8
State, rank8, STATE, 0.038604, 0.038605, 0.000001, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.038606, 0.038614, 0.000008, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.038661, 0.039977, 0.001316, 0.000000, MPI_Recv
State, rank8, STATE, 0.039978, 0.079342, 0.039364, 0.000000, MPI_Bcast
State, rank8, STATE, 0.840926, 0.841423, 0.000497, 0.000000, MPI_Send
State, rank8, STATE, 0.841687, 1.894835, 1.053148, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0309739, 1.89438, 1.8634, rank7
State, rank7, STATE, 0.030976, 0.030977, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.030977, 0.030979, 0.000002, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.031062, 0.032338, 0.001275, 0.000000, MPI_Recv
State, rank7, STATE, 0.032339, 0.074981, 0.042642, 0.000000, MPI_Bcast
State, rank7, STATE, 0.539412, 0.539718, 0.000307, 0.000000, MPI_Send
State, rank7, STATE, 0.540020, 1.894378, 1.354357, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0231621, 1.89543, 1.87226, rank6
State, rank6, STATE, 0.023164, 0.023165, 0.000001, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.023165, 0.023167, 0.000002, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.023253, 0.028883, 0.005630, 0.000000, MPI_Recv
State, rank6, STATE, 0.028884, 0.091651, 0.062767, 0.000000, MPI_Bcast
State, rank6, STATE, 0.870494, 0.870956, 0.000462, 0.000000, MPI_Send
State, rank6, STATE, 0.871222, 1.895426, 1.024204, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0270371, 1.89481, 1.86777, rank5
State, rank5, STATE, 0.027038, 0.027039, 0.000001, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.027039, 0.027040, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.027093, 0.028140, 0.001046, 0.000000, MPI_Recv
State, rank5, STATE, 0.028140, 0.065809, 0.037669, 0.000000, MPI_Bcast
State, rank5, STATE, 0.823484, 0.823983, 0.000499, 0.000000, MPI_Send
State, rank5, STATE, 0.824319, 1.894808, 1.070488, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00375175, 1.89661, 1.89286, rank4
State, rank4, STATE, 0.003753, 0.003753, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.003753, 0.003754, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.003804, 0.024592, 0.020789, 0.000000, MPI_Recv
State, rank4, STATE, 0.024594, 0.061912, 0.037318, 0.000000, MPI_Bcast
State, rank4, STATE, 0.817127, 0.817643, 0.000515, 0.000000, MPI_Send
State, rank4, STATE, 0.817882, 1.896613, 1.078731, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0153778, 1.89438, 1.879, rank3
State, rank3, STATE, 0.015379, 0.015380, 0.000001, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.015380, 0.015381, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.015435, 0.024189, 0.008755, 0.000000, MPI_Recv
State, rank3, STATE, 0.024191, 0.057993, 0.033802, 0.000000, MPI_Bcast
State, rank3, STATE, 0.584628, 0.584908, 0.000280, 0.000000, MPI_Send
State, rank3, STATE, 0.585181, 1.894380, 1.309199, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0192204, 1.8959, 1.87668, rank2
State, rank2, STATE, 0.019222, 0.019222, 0.000001, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.019223, 0.019224, 0.000001, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.019273, 0.023815, 0.004542, 0.000000, MPI_Recv
State, rank2, STATE, 0.023817, 0.090489, 0.066672, 0.000000, MPI_Bcast
State, rank2, STATE, 0.855872, 0.856379, 0.000507, 0.000000, MPI_Send
State, rank2, STATE, 0.856616, 1.895900, 1.039284, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 1.89579, 1.89579, rank11
State, rank11, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank11, STATE, 0.000003, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank11, STATE, 0.000062, 0.044630, 0.044568, 0.000000, MPI_Recv
State, rank11, STATE, 0.044632, 0.089354, 0.044722, 0.000000, MPI_Bcast
State, rank11, STATE, 0.843498, 0.843978, 0.000480, 0.000000, MPI_Send
State, rank11, STATE, 0.844208, 1.895790, 1.051582, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0425708, 1.8978, 1.85523, rank10
State, rank10, STATE, 0.042573, 0.042574, 0.000001, 0.000000, MPI_Comm_rank
State, rank10, STATE, 0.042575, 0.042577, 0.000002, 0.000000, MPI_Comm_size
State, rank10, STATE, 0.042665, 0.044434, 0.001769, 0.000000, MPI_Recv
State, rank10, STATE, 0.044435, 0.094367, 0.049931, 0.000000, MPI_Bcast
State, rank10, STATE, 0.853343, 0.853859, 0.000516, 0.000000, MPI_Send
State, rank10, STATE, 0.854132, 1.897804, 1.043672, 0.000000, MPI_Finalize
