Container, 0, 0, 0, 1.90717, 1.90717, 0
Container, 0, ROOT, 0, 1.90717, 1.90717, root
Container, root, PROCESS, 0.00450635, 1.90537, 1.90086, rank9
State, rank9, STATE, 0.004508, 0.004508, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.004509, 0.004510, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.004591, 0.005190, 0.000598, 0.000000, MPI_Irecv
State, rank9, STATE, 0.005204, 0.041370, 0.036167, 0.000000, MPI_Wait
State, rank9, STATE, 0.041421, 0.077143, 0.035722, 0.000000, MPI_Wait
State, rank9, STATE, 0.894679, 0.895160, 0.000481, 0.000000, MPI_Isend
State, rank9, STATE, 0.895177, 0.895196, 0.000020, 0.000000, MPI_Wait
State, rank9, STATE, 0.895467, 1.905370, 1.009903, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000951767, 1.90629, 1.90534, rank8
State, rank8, STATE, 0.000953, 0.000953, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.000953, 0.000954, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.001002, 0.001392, 0.000390, 0.000000, MPI_Irecv
State, rank8, STATE, 0.001412, 0.040361, 0.038949, 0.000000, MPI_Wait
State, rank8, STATE, 0.040392, 0.059977, 0.019584, 0.000000, MPI_Wait
State, rank8, STATE, 0.814290, 0.814807, 0.000517, 0.000000, MPI_Isend
State, rank8, STATE, 0.814843, 0.814866, 0.000022, 0.000000, MPI_Wait
State, rank8, STATE, 0.815172, 1.906289, 1.091117, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00150323, 1.90538, 1.90388, rank7
State, rank7, STATE, 0.001504, 0.001504, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.001505, 0.001505, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.001558, 0.001911, 0.000353, 0.000000, MPI_Irecv
State, rank7, STATE, 0.001920, 0.039766, 0.037846, 0.000000, MPI_Wait
State, rank7, STATE, 0.039795, 0.071898, 0.032103, 0.000000, MPI_Wait
State, rank7, STATE, 0.829088, 0.829574, 0.000486, 0.000000, MPI_Isend
State, rank7, STATE, 0.829595, 0.829606, 0.000011, 0.000000, MPI_Wait
State, rank7, STATE, 0.829877, 1.905383, 1.075505, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00285625, 1.9062, 1.90334, rank6
State, rank6, STATE, 0.002857, 0.002857, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.002858, 0.002859, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.002907, 0.003262, 0.000355, 0.000000, MPI_Irecv
State, rank6, STATE, 0.003271, 0.039592, 0.036321, 0.000000, MPI_Wait
State, rank6, STATE, 0.039644, 0.073131, 0.033487, 0.000000, MPI_Wait
State, rank6, STATE, 0.865317, 0.865840, 0.000524, 0.000000, MPI_Isend
State, rank6, STATE, 0.865880, 0.865901, 0.000022, 0.000000, MPI_Wait
State, rank6, STATE, 0.866247, 1.906201, 1.039954, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00397182, 1.90717, 1.9032, rank5
State, rank5, STATE, 0.003973, 0.003973, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.003973, 0.003974, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.004024, 0.004381, 0.000357, 0.000000, MPI_Irecv
State, rank5, STATE, 0.004389, 0.038784, 0.034395, 0.000000, MPI_Wait
State, rank5, STATE, 0.038830, 0.071367, 0.032537, 0.000000, MPI_Wait
State, rank5, STATE, 0.804960, 0.805814, 0.000853, 0.000000, MPI_Isend
State, rank5, STATE, 0.805853, 0.805876, 0.000023, 0.000000, MPI_Wait
State, rank5, STATE, 0.806252, 1.907169, 1.100917, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00212145, 1.90428, 1.90216, rank4
State, rank4, STATE, 0.002123, 0.002124, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.002124, 0.002126, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.002186, 0.002622, 0.000437, 0.000000, MPI_Irecv
State, rank4, STATE, 0.002635, 0.037797, 0.035163, 0.000000, MPI_Wait
State, rank4, STATE, 0.037818, 0.055806, 0.017988, 0.000000, MPI_Wait
State, rank4, STATE, 0.506816, 0.507131, 0.000315, 0.000000, MPI_Isend
State, rank4, STATE, 0.507143, 0.507151, 0.000008, 0.000000, MPI_Wait
State, rank4, STATE, 0.507471, 1.904281, 1.396810, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00508356, 1.90633, 1.90124, rank3
State, rank3, STATE, 0.005085, 0.005085, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.005085, 0.005086, 0.000000, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.005147, 0.005511, 0.000363, 0.000000, MPI_Irecv
State, rank3, STATE, 0.005520, 0.037095, 0.031575, 0.000000, MPI_Wait
State, rank3, STATE, 0.037129, 0.072158, 0.035029, 0.000000, MPI_Wait
State, rank3, STATE, 0.823699, 0.824231, 0.000533, 0.000000, MPI_Isend
State, rank3, STATE, 0.824274, 0.824294, 0.000020, 0.000000, MPI_Wait
State, rank3, STATE, 0.824565, 1.906326, 1.081760, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 1.90699, 1.90699, rank2
State, rank2, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.000003, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.000054, 0.000411, 0.000357, 0.000000, MPI_Irecv
State, rank2, STATE, 0.000424, 0.036836, 0.036412, 0.000000, MPI_Wait
State, rank2, STATE, 0.036890, 0.072255, 0.035366, 0.000000, MPI_Wait
State, rank2, STATE, 0.757988, 0.758636, 0.000648, 0.000000, MPI_Isend
State, rank2, STATE, 0.758682, 0.758716, 0.000033, 0.000000, MPI_Wait
State, rank2, STATE, 0.758969, 1.906986, 1.148017, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00343561, 1.90644, 1.903, rank11
State, rank11, STATE, 0.003437, 0.003437, 0.000000, 0.000000, MPI_Comm_rank
State, rank11, STATE, 0.003437, 0.003438, 0.000001, 0.000000, MPI_Comm_size
State, rank11, STATE, 0.003489, 0.003842, 0.000354, 0.000000, MPI_Irecv
State, rank11, STATE, 0.003851, 0.042156, 0.038305, 0.000000, MPI_Wait
State, rank11, STATE, 0.042189, 0.072662, 0.030473, 0.000000, MPI_Wait
State, rank11, STATE, 0.825741, 0.826228, 0.000487, 0.000000, MPI_Isend
State, rank11, STATE, 0.826259, 0.826279, 0.000020, 0.000000, MPI_Wait
State, rank11, STATE, 0.826535, 1.906439, 1.079904, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000497103, 1.90711, 1.90661, rank10
State, rank10, STATE, 0.000498, 0.000498, 0.000000, 0.000000, MPI_Comm_rank
State, rank10, STATE, 0.000499, 0.000499, 0.000000, 0.000000, MPI_Comm_size
State, rank10, STATE, 0.000546, 0.000895, 0.000350, 0.000000, MPI_Irecv
State, rank10, STATE, 0.000903, 0.041537, 0.040633, 0.000000, MPI_Wait
State, rank10, STATE, 0.041568, 0.070678, 0.029111, 0.000000, MPI_Wait
State, rank10, STATE, 0.591534, 0.591821, 0.000287, 0.000000, MPI_Isend
State, rank10, STATE, 0.591831, 0.591840, 0.000009, 0.000000, MPI_Wait
State, rank10, STATE, 0.592096, 1.907107, 1.315011, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00563431, 1.90659, 1.90096, rank1
State, rank1, STATE, 0.005636, 0.005637, 0.000001, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.005637, 0.005638, 0.000001, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.005717, 0.006303, 0.000586, 0.000000, MPI_Irecv
State, rank1, STATE, 0.006318, 0.036005, 0.029687, 0.000000, MPI_Wait
State, rank1, STATE, 0.036083, 0.075955, 0.039872, 0.000000, MPI_Wait
State, rank1, STATE, 0.857277, 0.857811, 0.000534, 0.000000, MPI_Isend
State, rank1, STATE, 0.857854, 0.857875, 0.000021, 0.000000, MPI_Wait
State, rank1, STATE, 0.858163, 1.906590, 1.048426, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0061779, 1.9063, 1.90012, rank0
State, rank0, STATE, 0.006179, 0.006180, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.006180, 0.006181, 0.000001, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.033885, 0.033900, 0.000015, 0.000000, MPI_Wtime
State, rank0, STATE, 0.033906, 0.035486, 0.001580, 0.000000, MPI_Isend
State, rank0, STATE, 0.035507, 0.036118, 0.000611, 0.000000, MPI_Isend
State, rank0, STATE, 0.036124, 0.036825, 0.000701, 0.000000, MPI_Isend
State, rank0, STATE, 0.036829, 0.037485, 0.000655, 0.000000, MPI_Isend
State, rank0, STATE, 0.037489, 0.038318, 0.000829, 0.000000, MPI_Isend
State, rank0, STATE, 0.038321, 0.038830, 0.000509, 0.000000, MPI_Isend
State, rank0, STATE, 0.038833, 0.039503, 0.000669, 0.000000, MPI_Isend
State, rank0, STATE, 0.039506, 0.040096, 0.000590, 0.000000, MPI_Isend
State, rank0, STATE, 0.040100, 0.040648, 0.000548, 0.000000, MPI_Isend
State, rank0, STATE, 0.040651, 0.041280, 0.000629, 0.000000, MPI_Isend
State, rank0, STATE, 0.041283, 0.041886, 0.000602, 0.000000, MPI_Isend
State, rank0, STATE, 0.059797, 0.061047, 0.001250, 0.000000, MPI_Wait
State, rank0, STATE, 0.823869, 0.823990, 0.000121, 0.000000, MPI_Irecv
State, rank0, STATE, 0.824005, 0.858027, 0.034021, 0.000000, MPI_Wait
State, rank0, STATE, 0.858028, 0.858074, 0.000047, 0.000000, MPI_Irecv
State, rank0, STATE, 0.858079, 0.858348, 0.000269, 0.000000, MPI_Wait
State, rank0, STATE, 0.858348, 0.858387, 0.000039, 0.000000, MPI_Irecv
State, rank0, STATE, 0.858389, 0.858623, 0.000234, 0.000000, MPI_Wait
State, rank0, STATE, 0.858623, 0.858668, 0.000045, 0.000000, MPI_Irecv
State, rank0, STATE, 0.858671, 0.858955, 0.000283, 0.000000, MPI_Wait
State, rank0, STATE, 0.858955, 0.858992, 0.000037, 0.000000, MPI_Irecv
State, rank0, STATE, 0.858994, 0.859244, 0.000250, 0.000000, MPI_Wait
State, rank0, STATE, 0.859244, 0.859248, 0.000004, 0.000000, MPI_Irecv
State, rank0, STATE, 0.859249, 0.865947, 0.006698, 0.000000, MPI_Wait
State, rank0, STATE, 0.865947, 0.865991, 0.000044, 0.000000, MPI_Irecv
State, rank0, STATE, 0.865996, 0.866259, 0.000263, 0.000000, MPI_Wait
State, rank0, STATE, 0.866259, 0.866298, 0.000039, 0.000000, MPI_Irecv
State, rank0, STATE, 0.866299, 0.866533, 0.000234, 0.000000, MPI_Wait
State, rank0, STATE, 0.866533, 0.866537, 0.000004, 0.000000, MPI_Irecv
State, rank0, STATE, 0.866538, 0.895267, 0.028729, 0.000000, MPI_Wait
State, rank0, STATE, 0.895267, 0.895322, 0.000055, 0.000000, MPI_Irecv
State, rank0, STATE, 0.895325, 0.895622, 0.000297, 0.000000, MPI_Wait
State, rank0, STATE, 0.895623, 0.895678, 0.000055, 0.000000, MPI_Irecv
State, rank0, STATE, 0.895679, 0.896089, 0.000411, 0.000000, MPI_Wait
State, rank0, STATE, 0.896090, 0.896099, 0.000009, 0.000000, MPI_Wtime
State, rank0, STATE, 0.896758, 1.906301, 1.009543, 0.000000, MPI_Finalize
