Container, 0, 0, 0, 2.64372, 2.64372, 0
Container, 0, ROOT, 0, 2.64372, 2.64372, root
Container, root, PROCESS, 0.0118983, 2.64001, 2.62811, rank95
State, rank95, STATE, 0.011900, 0.011900, 0.000000, 0.000000, MPI_Comm_rank
State, rank95, STATE, 0.011900, 0.011902, 0.000001, 0.000000, MPI_Comm_size
State, rank95, STATE, 0.011985, 0.259047, 0.247062, 0.000000, MPI_Recv
State, rank95, STATE, 0.259048, 0.837224, 0.578176, 0.000000, MPI_Bcast
State, rank95, STATE, 1.570420, 1.612077, 0.041657, 0.000000, MPI_Send
State, rank95, STATE, 1.612261, 2.640011, 1.027750, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00857162, 2.64103, 2.63246, rank94
State, rank94, STATE, 0.008573, 0.008574, 0.000000, 0.000000, MPI_Comm_rank
State, rank94, STATE, 0.008574, 0.008575, 0.000001, 0.000000, MPI_Comm_size
State, rank94, STATE, 0.008656, 0.216838, 0.208182, 0.000000, MPI_Recv
State, rank94, STATE, 0.216839, 0.828042, 0.611203, 0.000000, MPI_Bcast
State, rank94, STATE, 1.551042, 1.592100, 0.041059, 0.000000, MPI_Send
State, rank94, STATE, 1.592430, 2.641034, 1.048603, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00684357, 2.64133, 2.63448, rank93
State, rank93, STATE, 0.006844, 0.006845, 0.000000, 0.000000, MPI_Comm_rank
State, rank93, STATE, 0.006845, 0.006846, 0.000001, 0.000000, MPI_Comm_size
State, rank93, STATE, 0.006895, 0.215009, 0.208114, 0.000000, MPI_Recv
State, rank93, STATE, 0.215011, 0.822834, 0.607823, 0.000000, MPI_Bcast
State, rank93, STATE, 1.551240, 1.596073, 0.044833, 0.000000, MPI_Send
State, rank93, STATE, 1.596263, 2.641327, 1.045063, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00650096, 2.64083, 2.63432, rank92
State, rank92, STATE, 0.006502, 0.006502, 0.000000, 0.000000, MPI_Comm_rank
State, rank92, STATE, 0.006502, 0.006510, 0.000007, 0.000000, MPI_Comm_size
State, rank92, STATE, 0.006552, 0.213198, 0.206646, 0.000000, MPI_Recv
State, rank92, STATE, 0.213199, 0.836129, 0.622929, 0.000000, MPI_Bcast
State, rank92, STATE, 1.558845, 1.604069, 0.045223, 0.000000, MPI_Send
State, rank92, STATE, 1.604259, 2.640826, 1.036567, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00519943, 2.64172, 2.63652, rank91
State, rank91, STATE, 0.005201, 0.005201, 0.000000, 0.000000, MPI_Comm_rank
State, rank91, STATE, 0.005201, 0.005207, 0.000006, 0.000000, MPI_Comm_size
State, rank91, STATE, 0.005250, 0.211271, 0.206021, 0.000000, MPI_Recv
State, rank91, STATE, 0.211272, 0.824067, 0.612794, 0.000000, MPI_Bcast
State, rank91, STATE, 1.429980, 1.476068, 0.046088, 0.000000, MPI_Send
State, rank91, STATE, 1.476323, 2.641720, 1.165397, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0106072, 2.63973, 2.62913, rank90
State, rank90, STATE, 0.010609, 0.010609, 0.000000, 0.000000, MPI_Comm_rank
State, rank90, STATE, 0.010610, 0.010611, 0.000001, 0.000000, MPI_Comm_size
State, rank90, STATE, 0.010694, 0.209441, 0.198747, 0.000000, MPI_Recv
State, rank90, STATE, 0.209443, 0.810935, 0.601492, 0.000000, MPI_Bcast
State, rank90, STATE, 1.539301, 1.580113, 0.040812, 0.000000, MPI_Send
State, rank90, STATE, 1.580430, 2.639734, 1.059304, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0129557, 2.64078, 2.62782, rank9
State, rank9, STATE, 0.012957, 0.012957, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.012958, 0.012959, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.013040, 0.055119, 0.042079, 0.000000, MPI_Recv
State, rank9, STATE, 0.055120, 0.344884, 0.289763, 0.000000, MPI_Bcast
State, rank9, STATE, 0.968759, 0.968995, 0.000236, 0.000000, MPI_Send
State, rank9, STATE, 0.969305, 2.640777, 1.671472, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00749445, 2.64085, 2.63336, rank89
State, rank89, STATE, 0.007495, 0.007496, 0.000000, 0.000000, MPI_Comm_rank
State, rank89, STATE, 0.007496, 0.007497, 0.000001, 0.000000, MPI_Comm_size
State, rank89, STATE, 0.007546, 0.207631, 0.200085, 0.000000, MPI_Recv
State, rank89, STATE, 0.207632, 0.810636, 0.603004, 0.000000, MPI_Bcast
State, rank89, STATE, 1.534177, 1.580086, 0.045910, 0.000000, MPI_Send
State, rank89, STATE, 1.580425, 2.640851, 1.060427, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00718975, 2.6404, 2.63321, rank88
State, rank88, STATE, 0.007191, 0.007192, 0.000001, 0.000000, MPI_Comm_rank
State, rank88, STATE, 0.007193, 0.007194, 0.000001, 0.000000, MPI_Comm_size
State, rank88, STATE, 0.007284, 0.205806, 0.198523, 0.000000, MPI_Recv
State, rank88, STATE, 0.205808, 0.823177, 0.617368, 0.000000, MPI_Bcast
State, rank88, STATE, 1.471277, 1.516098, 0.044820, 0.000000, MPI_Send
State, rank88, STATE, 1.516342, 2.640404, 1.124061, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00230074, 2.64057, 2.63827, rank87
State, rank87, STATE, 0.002302, 0.002302, 0.000000, 0.000000, MPI_Comm_rank
State, rank87, STATE, 0.002303, 0.002304, 0.000001, 0.000000, MPI_Comm_size
State, rank87, STATE, 0.002383, 0.203984, 0.201601, 0.000000, MPI_Recv
State, rank87, STATE, 0.203985, 0.797063, 0.593079, 0.000000, MPI_Bcast
State, rank87, STATE, 1.191288, 1.223611, 0.032323, 0.000000, MPI_Send
State, rank87, STATE, 1.223831, 2.640571, 1.416740, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00562668, 2.64014, 2.63451, rank86
State, rank86, STATE, 0.005628, 0.005629, 0.000000, 0.000000, MPI_Comm_rank
State, rank86, STATE, 0.005630, 0.005630, 0.000001, 0.000000, MPI_Comm_size
State, rank86, STATE, 0.005707, 0.202218, 0.196511, 0.000000, MPI_Recv
State, rank86, STATE, 0.202219, 0.800749, 0.598529, 0.000000, MPI_Bcast
State, rank86, STATE, 1.527881, 1.572082, 0.044201, 0.000000, MPI_Send
State, rank86, STATE, 1.572306, 2.640138, 1.067832, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00311613, 2.63947, 2.63636, rank85
State, rank85, STATE, 0.003117, 0.003117, 0.000000, 0.000000, MPI_Comm_rank
State, rank85, STATE, 0.003118, 0.003119, 0.000001, 0.000000, MPI_Comm_size
State, rank85, STATE, 0.003186, 0.200408, 0.197222, 0.000000, MPI_Recv
State, rank85, STATE, 0.200410, 0.796135, 0.595726, 0.000000, MPI_Bcast
State, rank85, STATE, 1.470721, 1.516119, 0.045397, 0.000000, MPI_Send
State, rank85, STATE, 1.516356, 2.639474, 1.123119, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0008564, 2.6392, 2.63834, rank84
State, rank84, STATE, 0.000857, 0.000858, 0.000000, 0.000000, MPI_Comm_rank
State, rank84, STATE, 0.000858, 0.000859, 0.000001, 0.000000, MPI_Comm_size
State, rank84, STATE, 0.000911, 0.198624, 0.197713, 0.000000, MPI_Recv
State, rank84, STATE, 0.198625, 0.798920, 0.600295, 0.000000, MPI_Bcast
State, rank84, STATE, 1.192413, 1.223629, 0.031216, 0.000000, MPI_Send
State, rank84, STATE, 1.223822, 2.639197, 1.415375, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00348592, 2.64113, 2.63765, rank83
State, rank83, STATE, 0.003488, 0.003488, 0.000001, 0.000000, MPI_Comm_rank
State, rank83, STATE, 0.003489, 0.003500, 0.000010, 0.000000, MPI_Comm_size
State, rank83, STATE, 0.003572, 0.196833, 0.193261, 0.000000, MPI_Recv
State, rank83, STATE, 0.196834, 0.814204, 0.617370, 0.000000, MPI_Bcast
State, rank83, STATE, 1.546526, 1.588069, 0.041543, 0.000000, MPI_Send
State, rank83, STATE, 1.588270, 2.641133, 1.052864, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00977898, 2.64219, 2.63241, rank82
State, rank82, STATE, 0.009780, 0.009780, 0.000000, 0.000000, MPI_Comm_rank
State, rank82, STATE, 0.009781, 0.009781, 0.000000, 0.000000, MPI_Comm_size
State, rank82, STATE, 0.009827, 0.194978, 0.185151, 0.000000, MPI_Recv
State, rank82, STATE, 0.194979, 0.804286, 0.609308, 0.000000, MPI_Bcast
State, rank82, STATE, 1.201046, 1.223806, 0.022761, 0.000000, MPI_Send
State, rank82, STATE, 1.224033, 2.642187, 1.418154, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0122561, 2.64135, 2.6291, rank81
State, rank81, STATE, 0.012258, 0.012259, 0.000000, 0.000000, MPI_Comm_rank
State, rank81, STATE, 0.012259, 0.012261, 0.000001, 0.000000, MPI_Comm_size
State, rank81, STATE, 0.012344, 0.193107, 0.180763, 0.000000, MPI_Recv
State, rank81, STATE, 0.193109, 0.804481, 0.611372, 0.000000, MPI_Bcast
State, rank81, STATE, 1.533205, 1.580100, 0.046895, 0.000000, MPI_Send
State, rank81, STATE, 1.580415, 2.641352, 1.060937, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00609493, 2.6404, 2.6343, rank80
State, rank80, STATE, 0.006096, 0.006096, 0.000000, 0.000000, MPI_Comm_rank
State, rank80, STATE, 0.006097, 0.006097, 0.000001, 0.000000, MPI_Comm_size
State, rank80, STATE, 0.006156, 0.191235, 0.185079, 0.000000, MPI_Recv
State, rank80, STATE, 0.191236, 0.813092, 0.621856, 0.000000, MPI_Bcast
State, rank80, STATE, 1.209048, 1.223873, 0.014826, 0.000000, MPI_Send
State, rank80, STATE, 1.224079, 2.640397, 1.416318, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00756192, 2.64298, 2.63542, rank8
State, rank8, STATE, 0.007564, 0.007564, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.007565, 0.007566, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.007649, 0.054689, 0.047039, 0.000000, MPI_Recv
State, rank8, STATE, 0.054691, 0.366221, 0.311530, 0.000000, MPI_Bcast
State, rank8, STATE, 1.116445, 1.116679, 0.000234, 0.000000, MPI_Send
State, rank8, STATE, 1.116903, 2.642979, 1.526076, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0112112, 2.64133, 2.63012, rank79
State, rank79, STATE, 0.011213, 0.011213, 0.000000, 0.000000, MPI_Comm_rank
State, rank79, STATE, 0.011213, 0.011214, 0.000001, 0.000000, MPI_Comm_size
State, rank79, STATE, 0.011286, 0.189504, 0.178219, 0.000000, MPI_Recv
State, rank79, STATE, 0.189506, 0.833986, 0.644480, 0.000000, MPI_Bcast
State, rank79, STATE, 1.520517, 1.564073, 0.043556, 0.000000, MPI_Send
State, rank79, STATE, 1.564330, 2.641328, 1.076998, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00471353, 2.64136, 2.63664, rank78
State, rank78, STATE, 0.004715, 0.004715, 0.000000, 0.000000, MPI_Comm_rank
State, rank78, STATE, 0.004715, 0.004716, 0.000001, 0.000000, MPI_Comm_size
State, rank78, STATE, 0.004766, 0.187398, 0.182632, 0.000000, MPI_Recv
State, rank78, STATE, 0.187399, 0.811204, 0.623805, 0.000000, MPI_Bcast
State, rank78, STATE, 1.207375, 1.223972, 0.016597, 0.000000, MPI_Send
State, rank78, STATE, 1.224174, 2.641358, 1.417184, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0109124, 2.64152, 2.63061, rank77
State, rank77, STATE, 0.010914, 0.010914, 0.000000, 0.000000, MPI_Comm_rank
State, rank77, STATE, 0.010914, 0.010916, 0.000001, 0.000000, MPI_Comm_size
State, rank77, STATE, 0.010966, 0.185916, 0.174950, 0.000000, MPI_Recv
State, rank77, STATE, 0.185918, 0.822744, 0.636827, 0.000000, MPI_Bcast
State, rank77, STATE, 1.474102, 1.520081, 0.045979, 0.000000, MPI_Send
State, rank77, STATE, 1.520407, 2.641523, 1.121116, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0078876, 2.64055, 2.63267, rank76
State, rank76, STATE, 0.007889, 0.007890, 0.000001, 0.000000, MPI_Comm_rank
State, rank76, STATE, 0.007890, 0.007891, 0.000001, 0.000000, MPI_Comm_size
State, rank76, STATE, 0.007970, 0.183640, 0.175670, 0.000000, MPI_Recv
State, rank76, STATE, 0.183641, 0.833815, 0.650175, 0.000000, MPI_Bcast
State, rank76, STATE, 1.433851, 1.480082, 0.046231, 0.000000, MPI_Send
State, rank76, STATE, 1.480284, 2.640553, 1.160270, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0115354, 2.6417, 2.63016, rank75
State, rank75, STATE, 0.011536, 0.011537, 0.000000, 0.000000, MPI_Comm_rank
State, rank75, STATE, 0.011537, 0.011537, 0.000000, 0.000000, MPI_Comm_size
State, rank75, STATE, 0.011590, 0.181814, 0.170223, 0.000000, MPI_Recv
State, rank75, STATE, 0.181814, 0.816838, 0.635023, 0.000000, MPI_Bcast
State, rank75, STATE, 1.214230, 1.223990, 0.009760, 0.000000, MPI_Send
State, rank75, STATE, 1.224173, 2.641695, 1.417522, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0126016, 2.64041, 2.6278, rank74
State, rank74, STATE, 0.012604, 0.012604, 0.000000, 0.000000, MPI_Comm_rank
State, rank74, STATE, 0.012605, 0.012606, 0.000001, 0.000000, MPI_Comm_size
State, rank74, STATE, 0.012695, 0.180050, 0.167355, 0.000000, MPI_Recv
State, rank74, STATE, 0.180051, 0.808312, 0.628261, 0.000000, MPI_Bcast
State, rank74, STATE, 1.530072, 1.576083, 0.046011, 0.000000, MPI_Send
State, rank74, STATE, 1.576272, 2.640406, 1.064134, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00267601, 2.64019, 2.63751, rank73
State, rank73, STATE, 0.002677, 0.002678, 0.000000, 0.000000, MPI_Comm_rank
State, rank73, STATE, 0.002678, 0.002679, 0.000001, 0.000000, MPI_Comm_size
State, rank73, STATE, 0.002726, 0.178252, 0.175526, 0.000000, MPI_Recv
State, rank73, STATE, 0.178253, 0.801232, 0.622979, 0.000000, MPI_Bcast
State, rank73, STATE, 1.567470, 1.598995, 0.031525, 0.000000, MPI_Send
State, rank73, STATE, 1.599190, 2.640188, 1.040999, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0089035, 2.64108, 2.63218, rank72
State, rank72, STATE, 0.008904, 0.008905, 0.000000, 0.000000, MPI_Comm_rank
State, rank72, STATE, 0.008905, 0.008906, 0.000001, 0.000000, MPI_Comm_size
State, rank72, STATE, 0.008960, 0.176291, 0.167331, 0.000000, MPI_Recv
State, rank72, STATE, 0.176293, 0.816750, 0.640457, 0.000000, MPI_Bcast
State, rank72, STATE, 1.545650, 1.588061, 0.042411, 0.000000, MPI_Send
State, rank72, STATE, 1.588250, 2.641080, 1.052830, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00385261, 2.63971, 2.63586, rank71
State, rank71, STATE, 0.003854, 0.003854, 0.000000, 0.000000, MPI_Comm_rank
State, rank71, STATE, 0.003855, 0.003856, 0.000001, 0.000000, MPI_Comm_size
State, rank71, STATE, 0.003906, 0.174499, 0.170593, 0.000000, MPI_Recv
State, rank71, STATE, 0.174501, 0.816230, 0.641729, 0.000000, MPI_Bcast
State, rank71, STATE, 1.550213, 1.595804, 0.045592, 0.000000, MPI_Send
State, rank71, STATE, 1.596125, 2.639714, 1.043589, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000444174, 2.64213, 2.64169, rank70
State, rank70, STATE, 0.000446, 0.000446, 0.000000, 0.000000, MPI_Comm_rank
State, rank70, STATE, 0.000447, 0.000448, 0.000001, 0.000000, MPI_Comm_size
State, rank70, STATE, 0.000492, 0.172652, 0.172160, 0.000000, MPI_Recv
State, rank70, STATE, 0.172653, 0.792648, 0.619995, 0.000000, MPI_Bcast
State, rank70, STATE, 1.187025, 1.223554, 0.036530, 0.000000, MPI_Send
State, rank70, STATE, 1.223788, 2.642134, 1.418345, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00571561, 2.64206, 2.63635, rank7
State, rank7, STATE, 0.005717, 0.005717, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.005717, 0.005718, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.005763, 0.054191, 0.048428, 0.000000, MPI_Recv
State, rank7, STATE, 0.054192, 0.366621, 0.312429, 0.000000, MPI_Bcast
State, rank7, STATE, 0.761603, 0.761801, 0.000198, 0.000000, MPI_Send
State, rank7, STATE, 0.762090, 2.642062, 1.879972, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00179291, 2.6412, 2.63941, rank69
State, rank69, STATE, 0.001794, 0.001794, 0.000000, 0.000000, MPI_Comm_rank
State, rank69, STATE, 0.001795, 0.001795, 0.000001, 0.000000, MPI_Comm_size
