Container, 0, 0, 0, 1.71249, 1.71249, 0
Container, 0, ROOT, 0, 1.71249, 1.71249, root
Container, root, PROCESS, 0.000371695, 1.71001, 1.70964, rank9
State, rank9, STATE, 0.000373, 0.000373, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.000374, 0.000375, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.000419, 0.034571, 0.034152, 0.000000, MPI_Scatter
State, rank9, STATE, 0.034572, 0.065335, 0.030763, 0.000000, MPI_Bcast
State, rank9, STATE, 0.443319, 0.443524, 0.000205, 0.000000, MPI_Gather
State, rank9, STATE, 0.443799, 1.710009, 1.266210, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00616741, 1.7114, 1.70523, rank8
State, rank8, STATE, 0.006170, 0.006170, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.006171, 0.006172, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.006245, 0.034346, 0.028101, 0.000000, MPI_Scatter
State, rank8, STATE, 0.034349, 0.065469, 0.031120, 0.000000, MPI_Bcast
State, rank8, STATE, 0.455036, 0.698908, 0.243872, 0.000000, MPI_Gather
State, rank8, STATE, 0.699097, 1.711400, 1.012303, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 1.70938, 1.70938, rank7
State, rank7, STATE, 0.000001, 0.000001, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.000002, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.000051, 0.033684, 0.033632, 0.000000, MPI_Scatter
State, rank7, STATE, 0.033684, 0.062590, 0.028905, 0.000000, MPI_Bcast
State, rank7, STATE, 0.435838, 0.436059, 0.000220, 0.000000, MPI_Gather
State, rank7, STATE, 0.436232, 1.709376, 1.273144, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00517988, 1.70883, 1.70365, rank6
State, rank6, STATE, 0.005181, 0.005181, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.005181, 0.005182, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.005225, 0.033459, 0.028235, 0.000000, MPI_Scatter
