Container, 0, 0, 0, 1.52633, 1.52633, 0
Container, 0, ROOT, 0, 1.52633, 1.52633, root
Container, root, PROCESS, 0.0114319, 1.52533, 1.5139, rank9
State, rank9, STATE, 0.011433, 0.011434, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.011434, 0.011435, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.011508, 0.025142, 0.013634, 0.000000, MPI_Recv
State, rank9, STATE, 0.025143, 0.132125, 0.106982, 0.000000, MPI_Bcast
State, rank9, STATE, 0.473840, 0.473981, 0.000141, 0.000000, MPI_Send
State, rank9, STATE, 0.474232, 1.525330, 1.051097, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00305271, 1.52498, 1.52193, rank8
State, rank8, STATE, 0.003054, 0.003054, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.003054, 0.003055, 0.000000, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.003109, 0.024652, 0.021543, 0.000000, MPI_Recv
State, rank8, STATE, 0.024653, 0.136837, 0.112184, 0.000000, MPI_Bcast
State, rank8, STATE, 0.311984, 0.312136, 0.000152, 0.000000, MPI_Send
State, rank8, STATE, 0.312315, 1.524985, 1.212669, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0135832, 1.52547, 1.51188, rank7
State, rank7, STATE, 0.013584, 0.013585, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.013585, 0.013593, 0.000008, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.013665, 0.024413, 0.010748, 0.000000, MPI_Recv
State, rank7, STATE, 0.024415, 0.157999, 0.133585, 0.000000, MPI_Bcast
State, rank7, STATE, 0.474866, 0.474982, 0.000116, 0.000000, MPI_Send
State, rank7, STATE, 0.475136, 1.525465, 1.050329, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0103283, 1.5258, 1.51548, rank6
State, rank6, STATE, 0.010330, 0.010331, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.010331, 0.010333, 0.000002, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.010417, 0.024046, 0.013630, 0.000000, MPI_Recv
State, rank6, STATE, 0.024048, 0.156669, 0.132621, 0.000000, MPI_Bcast
State, rank6, STATE, 0.490460, 0.490588, 0.000128, 0.000000, MPI_Send
State, rank6, STATE, 0.490742, 1.525805, 1.035062, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0165591, 1.52632, 1.50976, rank5
State, rank5, STATE, 0.016560, 0.016560, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.016561, 0.016562, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.016615, 0.023579, 0.006963, 0.000000, MPI_Recv
State, rank5, STATE, 0.023580, 0.146058, 0.122478, 0.000000, MPI_Bcast
State, rank5, STATE, 0.323076, 0.323229, 0.000152, 0.000000, MPI_Send
State, rank5, STATE, 0.323426, 1.526316, 1.202890, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000391006, 1.52252, 1.52213, rank47
State, rank47, STATE, 0.000393, 0.000393, 0.000000, 0.000000, MPI_Comm_rank
State, rank47, STATE, 0.000393, 0.000395, 0.000001, 0.000000, MPI_Comm_size
State, rank47, STATE, 0.000445, 0.115044, 0.114599, 0.000000, MPI_Recv
State, rank47, STATE, 0.115045, 0.225786, 0.110741, 0.000000, MPI_Bcast
State, rank47, STATE, 0.404592, 0.446962, 0.042370, 0.000000, MPI_Send
State, rank47, STATE, 0.447161, 1.522519, 1.075357, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00453138, 1.52246, 1.51793, rank46
State, rank46, STATE, 0.004533, 0.004533, 0.000000, 0.000000, MPI_Comm_rank
State, rank46, STATE, 0.004534, 0.004534, 0.000001, 0.000000, MPI_Comm_size
State, rank46, STATE, 0.004592, 0.113263, 0.108671, 0.000000, MPI_Recv
State, rank46, STATE, 0.113264, 0.221329, 0.108065, 0.000000, MPI_Bcast
State, rank46, STATE, 0.399518, 0.442966, 0.043448, 0.000000, MPI_Send
