Container, 0, 0, 0, 1.11372, 1.11372, 0
Container, 0, ROOT, 0, 1.11372, 1.11372, root
Container, root, PROCESS, 0.00344562, 1.11292, 1.10948, rank9
State, rank9, STATE, 0.003447, 0.003447, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.003447, 0.003448, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.003489, 0.015305, 0.011816, 0.000000, MPI_Recv
State, rank9, STATE, 0.015306, 0.030540, 0.015234, 0.000000, MPI_Bcast
State, rank9, STATE, 0.099182, 0.099258, 0.000076, 0.000000, MPI_Send
State, rank9, STATE, 0.099509, 1.112922, 1.013413, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0139217, 1.11264, 1.09872, rank8
State, rank8, STATE, 0.013924, 0.013924, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.013925, 0.013926, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.013997, 0.014976, 0.000978, 0.000000, MPI_Recv
State, rank8, STATE, 0.014977, 0.030520, 0.015544, 0.000000, MPI_Bcast
State, rank8, STATE, 0.098772, 0.099029, 0.000257, 0.000000, MPI_Send
State, rank8, STATE, 0.099175, 1.112643, 1.013468, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00452399, 1.11296, 1.10844, rank7
State, rank7, STATE, 0.004525, 0.004526, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.004526, 0.004527, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.004603, 0.014687, 0.010084, 0.000000, MPI_Recv
State, rank7, STATE, 0.014688, 0.029745, 0.015057, 0.000000, MPI_Bcast
State, rank7, STATE, 0.100880, 0.100943, 0.000063, 0.000000, MPI_Send
State, rank7, STATE, 0.101089, 1.112963, 1.011874, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0101416, 1.11266, 1.10252, rank6
State, rank6, STATE, 0.010143, 0.010143, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.010144, 0.010144, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.010193, 0.014358, 0.004165, 0.000000, MPI_Recv
State, rank6, STATE, 0.014359, 0.028395, 0.014036, 0.000000, MPI_Bcast
State, rank6, STATE, 0.098605, 0.098680, 0.000075, 0.000000, MPI_Send
State, rank6, STATE, 0.098874, 1.112663, 1.013788, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00192285, 1.11279, 1.11087, rank5
State, rank5, STATE, 0.001924, 0.001924, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.001924, 0.001925, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.001973, 0.014079, 0.012106, 0.000000, MPI_Recv
State, rank5, STATE, 0.014080, 0.028029, 0.013949, 0.000000, MPI_Bcast
State, rank5, STATE, 0.099447, 0.099518, 0.000071, 0.000000, MPI_Send
State, rank5, STATE, 0.099697, 1.112791, 1.013094, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0131316, 1.11249, 1.09936, rank4
State, rank4, STATE, 0.013133, 0.013133, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.013133, 0.013134, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.013196, 0.013732, 0.000537, 0.000000, MPI_Recv
State, rank4, STATE, 0.013733, 0.027853, 0.014120, 0.000000, MPI_Bcast
State, rank4, STATE, 0.057810, 0.057940, 0.000130, 0.000000, MPI_Send
State, rank4, STATE, 0.058101, 1.112494, 1.054392, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00844908, 1.11268, 1.10423, rank31
State, rank31, STATE, 0.008450, 0.008451, 0.000000, 0.000000, MPI_Comm_rank
State, rank31, STATE, 0.008451, 0.008451, 0.000000, 0.000000, MPI_Comm_size
State, rank31, STATE, 0.008501, 0.021798, 0.013297, 0.000000, MPI_Recv
State, rank31, STATE, 0.021799, 0.034208, 0.012409, 0.000000, MPI_Bcast
State, rank31, STATE, 0.060677, 0.060740, 0.000064, 0.000000, MPI_Send
State, rank31, STATE, 0.060876, 1.112680, 1.051804, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0135255, 1.11277, 1.09925, rank30
State, rank30, STATE, 0.013527, 0.013528, 0.000001, 0.000000, MPI_Comm_rank
State, rank30, STATE, 0.013528, 0.013530, 0.000001, 0.000000, MPI_Comm_size
State, rank30, STATE, 0.013604, 0.021549, 0.007945, 0.000000, MPI_Recv
