Container, 0, 0, 0, 13.1837, 13.1837, 0
Container, 0, ROOT, 0, 13.1837, 13.1837, root
Container, root, PROCESS, 0.000646591, 13.1835, 13.1828, rank2
State, rank2, STATE, 0.000649, 0.000649, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.000649, 0.000651, 0.000002, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.000710, 0.046767, 0.046058, 0.000000, MPI_Recv
State, rank2, STATE, 0.046769, 0.069924, 0.023155, 0.000000, MPI_Bcast
State, rank2, STATE, 6.295605, 12.174015, 5.878410, 0.000000, MPI_Send
State, rank2, STATE, 12.174557, 13.183460, 1.008904, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 13.1831, 13.1831, rank1
State, rank1, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.000003, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.000066, 0.043229, 0.043164, 0.000000, MPI_Recv
State, rank1, STATE, 0.043232, 0.070796, 0.027564, 0.000000, MPI_Bcast
State, rank1, STATE, 12.131515, 12.171299, 0.039783, 0.000000, MPI_Send
State, rank1, STATE, 12.171841, 13.183088, 1.011246, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00126529, 13.1837, 13.1825, rank0
State, rank0, STATE, 0.001267, 0.001267, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.001267, 0.001268, 0.000001, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.037637, 0.037644, 0.000007, 0.000000, MPI_Wtime
State, rank0, STATE, 0.037694, 0.041994, 0.004300, 0.000000, MPI_Send
State, rank0, STATE, 0.041996, 0.045632, 0.003636, 0.000000, MPI_Send
State, rank0, STATE, 0.052021, 0.070576, 0.018556, 0.000000, MPI_Bcast
State, rank0, STATE, 12.169757, 12.172101, 0.002344, 0.000000, MPI_Recv
State, rank0, STATE, 12.172101, 12.175039, 0.002938, 0.000000, MPI_Recv
State, rank0, STATE, 12.175039, 12.175040, 0.000000, 0.000000, MPI_Wtime
State, rank0, STATE, 12.176027, 13.183720, 1.007693, 0.000000, MPI_Finalize
