Container, 0, 0, 0, 2.16737, 2.16737, 0
Container, 0, ROOT, 0, 2.16737, 2.16737, root
Container, root, PROCESS, 0.00423789, 2.16617, 2.16193, rank7
State, rank7, STATE, 0.004239, 0.004239, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.004239, 0.004240, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.004292, 0.026142, 0.021850, 0.000000, MPI_Recv
State, rank7, STATE, 0.026144, 0.045777, 0.019634, 0.000000, MPI_Bcast
State, rank7, STATE, 1.122391, 1.122992, 0.000600, 0.000000, MPI_Send
State, rank7, STATE, 1.123292, 2.166166, 1.042874, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00237322, 2.16701, 2.16463, rank6
State, rank6, STATE, 0.002374, 0.002375, 0.000001, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.002375, 0.002375, 0.000000, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.002427, 0.025722, 0.023295, 0.000000, MPI_Recv
State, rank6, STATE, 0.025723, 0.044704, 0.018981, 0.000000, MPI_Bcast
State, rank6, STATE, 1.052681, 1.053835, 0.001154, 0.000000, MPI_Send
State, rank6, STATE, 1.054180, 2.167007, 1.112827, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000648737, 2.16713, 2.16648, rank5
State, rank5, STATE, 0.000650, 0.000651, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.000651, 0.000652, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.000692, 0.025212, 0.024520, 0.000000, MPI_Recv
State, rank5, STATE, 0.025213, 0.043906, 0.018693, 0.000000, MPI_Bcast
State, rank5, STATE, 0.887500, 0.888388, 0.000888, 0.000000, MPI_Send
State, rank5, STATE, 0.888757, 2.167129, 1.278372, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00869751, 2.16629, 2.1576, rank4
State, rank4, STATE, 0.008699, 0.008699, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.008700, 0.008701, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.008775, 0.025206, 0.016431, 0.000000, MPI_Recv
State, rank4, STATE, 0.025208, 0.044323, 0.019115, 0.000000, MPI_Bcast
State, rank4, STATE, 1.154639, 1.155323, 0.000684, 0.000000, MPI_Send
State, rank4, STATE, 1.155706, 2.166293, 1.010587, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 2.16662, 2.16662, rank3
State, rank3, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.000003, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.000051, 0.024173, 0.024122, 0.000000, MPI_Recv
State, rank3, STATE, 0.024174, 0.043095, 0.018921, 0.000000, MPI_Bcast
State, rank3, STATE, 0.837076, 0.837972, 0.000896, 0.000000, MPI_Send
State, rank3, STATE, 0.838286, 2.166623, 1.328337, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00913191, 2.16634, 2.15721, rank2
State, rank2, STATE, 0.009133, 0.009133, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.009133, 0.009134, 0.000001, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.009173, 0.023601, 0.014428, 0.000000, MPI_Recv
State, rank2, STATE, 0.023602, 0.042185, 0.018583, 0.000000, MPI_Bcast
State, rank2, STATE, 1.120856, 1.121490, 0.000634, 0.000000, MPI_Send
State, rank2, STATE, 1.121848, 2.166338, 1.044490, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00627589, 2.16737, 2.1611, rank1
State, rank1, STATE, 0.006277, 0.006277, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.006278, 0.006278, 0.000000, 0.000000, MPI_Comm_size
