Container, 0, 0, 0, 10.4118, 10.4118, 0
Container, 0, ROOT, 0, 10.4118, 10.4118, root
Container, root, PROCESS, 0.00122905, 10.4118, 10.4106, rank3
State, rank3, STATE, 0.001230, 0.001231, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.001231, 0.001232, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.001298, 0.084464, 0.083165, 0.000000, MPI_Scatter
State, rank3, STATE, 0.084466, 0.113258, 0.028793, 0.000000, MPI_Bcast
State, rank3, STATE, 9.390626, 9.397051, 0.006425, 0.000000, MPI_Gather
State, rank3, STATE, 9.397481, 10.411820, 1.014339, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00182986, 10.4115, 10.4097, rank2
State, rank2, STATE, 0.001832, 0.001832, 0.000001, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.001833, 0.001834, 0.000001, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.001940, 0.082947, 0.081007, 0.000000, MPI_Scatter
State, rank2, STATE, 0.082950, 0.112536, 0.029586, 0.000000, MPI_Bcast
State, rank2, STATE, 9.390779, 9.393455, 0.002676, 0.000000, MPI_Gather
State, rank2, STATE, 9.393921, 10.411489, 1.017568, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 10.4115, 10.4115, rank1
State, rank1, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.000003, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.000066, 0.078494, 0.078429, 0.000000, MPI_Scatter
State, rank1, STATE, 0.078497, 0.101936, 0.023439, 0.000000, MPI_Bcast
State, rank1, STATE, 9.315781, 9.318298, 0.002517, 0.000000, MPI_Gather
State, rank1, STATE, 9.318779, 10.411491, 1.092712, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000645638, 10.4116, 10.411, rank0
State, rank0, STATE, 0.000647, 0.000647, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.000648, 0.000649, 0.000001, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.068013, 0.068038, 0.000024, 0.000000, MPI_Wtime
State, rank0, STATE, 0.068053, 0.083727, 0.015674, 0.000000, MPI_Scatter
State, rank0, STATE, 0.083734, 0.092389, 0.008655, 0.000000, MPI_Bcast
State, rank0, STATE, 4.881716, 9.402543, 4.520827, 0.000000, MPI_Gather
State, rank0, STATE, 9.402543, 9.402544, 0.000001, 0.000000, MPI_Wtime
State, rank0, STATE, 9.403446, 10.411599, 1.008153, 0.000000, MPI_Finalize
