Container, 0, 0, 0, 10.4618, 10.4618, 0
Container, 0, ROOT, 0, 10.4618, 10.4618, root
Container, root, PROCESS, 0.0006392, 10.4618, 10.4612, rank3
State, rank3, STATE, 0.000641, 0.000642, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.000642, 0.000644, 0.000002, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.000700, 0.044490, 0.043789, 0.000000, MPI_Recv
State, rank3, STATE, 0.044491, 0.077848, 0.033357, 0.000000, MPI_Bcast
State, rank3, STATE, 4.726563, 9.451572, 4.725008, 0.000000, MPI_Send
State, rank3, STATE, 9.452064, 10.461795, 1.009731, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 10.4617, 10.4617, rank2
State, rank2, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.000003, 0.000005, 0.000001, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.000073, 0.042100, 0.042027, 0.000000, MPI_Recv
State, rank2, STATE, 0.042102, 0.077923, 0.035821, 0.000000, MPI_Bcast
State, rank2, STATE, 9.416939, 9.449914, 0.032974, 0.000000, MPI_Send
State, rank2, STATE, 9.450362, 10.461725, 1.011363, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00170374, 10.4611, 10.4594, rank1
State, rank1, STATE, 0.001705, 0.001705, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.001705, 0.001706, 0.000001, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.001760, 0.039552, 0.037791, 0.000000, MPI_Recv
State, rank1, STATE, 0.039554, 0.066454, 0.026900, 0.000000, MPI_Bcast
State, rank1, STATE, 9.446596, 9.448766, 0.002170, 0.000000, MPI_Send
State, rank1, STATE, 9.449108, 10.461144, 1.012036, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00115013, 10.4615, 10.4604, rank0
State, rank0, STATE, 0.001152, 0.001152, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.001152, 0.001153, 0.000001, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.035350, 0.035366, 0.000016, 0.000000, MPI_Wtime
State, rank0, STATE, 0.035404, 0.038368, 0.002964, 0.000000, MPI_Send
State, rank0, STATE, 0.038370, 0.040459, 0.002090, 0.000000, MPI_Send
State, rank0, STATE, 0.040460, 0.042604, 0.002144, 0.000000, MPI_Send
State, rank0, STATE, 0.048123, 0.056812, 0.008690, 0.000000, MPI_Bcast
State, rank0, STATE, 9.369550, 9.448793, 0.079243, 0.000000, MPI_Recv
State, rank0, STATE, 9.448795, 9.450602, 0.001807, 0.000000, MPI_Recv
State, rank0, STATE, 9.450602, 9.452363, 0.001761, 0.000000, MPI_Recv
State, rank0, STATE, 9.452364, 9.452364, 0.000000, 0.000000, MPI_Wtime
State, rank0, STATE, 9.453320, 10.461532, 1.008212, 0.000000, MPI_Finalize
