Container, 0, 0, 0, 1.19618, 1.19618, 0
Container, 0, ROOT, 0, 1.19618, 1.19618, root
Container, root, PROCESS, 0.0189557, 1.19578, 1.17682, rank95
State, rank95, STATE, 0.018957, 0.018958, 0.000000, 0.000000, MPI_Comm_rank
State, rank95, STATE, 0.018958, 0.018959, 0.000001, 0.000000, MPI_Comm_size
State, rank95, STATE, 0.019022, 0.087000, 0.067979, 0.000000, MPI_Recv
State, rank95, STATE, 0.087002, 0.151989, 0.064987, 0.000000, MPI_Bcast
State, rank95, STATE, 0.172668, 0.172720, 0.000052, 0.000000, MPI_Send
State, rank95, STATE, 0.172879, 1.195777, 1.022898, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0225985, 1.19558, 1.17298, rank94
State, rank94, STATE, 0.022600, 0.022601, 0.000000, 0.000000, MPI_Comm_rank
State, rank94, STATE, 0.022601, 0.022603, 0.000001, 0.000000, MPI_Comm_size
State, rank94, STATE, 0.022672, 0.066267, 0.043595, 0.000000, MPI_Recv
State, rank94, STATE, 0.066269, 0.150847, 0.084578, 0.000000, MPI_Bcast
State, rank94, STATE, 0.176269, 0.176318, 0.000049, 0.000000, MPI_Send
State, rank94, STATE, 0.176544, 1.195582, 1.019038, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0194075, 1.19563, 1.17622, rank93
State, rank93, STATE, 0.019409, 0.019409, 0.000000, 0.000000, MPI_Comm_rank
State, rank93, STATE, 0.019410, 0.019411, 0.000001, 0.000000, MPI_Comm_size
State, rank93, STATE, 0.019484, 0.065814, 0.046331, 0.000000, MPI_Recv
State, rank93, STATE, 0.065815, 0.149832, 0.084016, 0.000000, MPI_Bcast
State, rank93, STATE, 0.174806, 0.174860, 0.000054, 0.000000, MPI_Send
State, rank93, STATE, 0.175021, 1.195625, 1.020604, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.012171, 1.19375, 1.18158, rank92
State, rank92, STATE, 0.012172, 0.012172, 0.000000, 0.000000, MPI_Comm_rank
State, rank92, STATE, 0.012172, 0.012173, 0.000001, 0.000000, MPI_Comm_size
State, rank92, STATE, 0.012208, 0.065304, 0.053095, 0.000000, MPI_Recv
State, rank92, STATE, 0.065304, 0.150698, 0.085394, 0.000000, MPI_Bcast
State, rank92, STATE, 0.160694, 0.160740, 0.000046, 0.000000, MPI_Send
State, rank92, STATE, 0.160885, 1.193747, 1.032863, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00301409, 1.19498, 1.19197, rank91
State, rank91, STATE, 0.003015, 0.003016, 0.000000, 0.000000, MPI_Comm_rank
State, rank91, STATE, 0.003016, 0.003016, 0.000000, 0.000000, MPI_Comm_size
State, rank91, STATE, 0.003055, 0.064853, 0.061798, 0.000000, MPI_Recv
State, rank91, STATE, 0.064854, 0.152258, 0.087404, 0.000000, MPI_Bcast
State, rank91, STATE, 0.173262, 0.173313, 0.000051, 0.000000, MPI_Send
State, rank91, STATE, 0.173518, 1.194981, 1.021463, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00951242, 1.1941, 1.18459, rank90
State, rank90, STATE, 0.009513, 0.009514, 0.000000, 0.000000, MPI_Comm_rank
State, rank90, STATE, 0.009514, 0.009515, 0.000001, 0.000000, MPI_Comm_size
State, rank90, STATE, 0.009557, 0.064301, 0.054744, 0.000000, MPI_Recv
State, rank90, STATE, 0.064302, 0.151295, 0.086993, 0.000000, MPI_Bcast
State, rank90, STATE, 0.175668, 0.175722, 0.000053, 0.000000, MPI_Send
State, rank90, STATE, 0.175929, 1.194105, 1.018176, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0212862, 1.19516, 1.17387, rank9
State, rank9, STATE, 0.021287, 0.021287, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.021288, 0.021288, 0.000000, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.021331, 0.028128, 0.006797, 0.000000, MPI_Recv
State, rank9, STATE, 0.028129, 0.092589, 0.064460, 0.000000, MPI_Bcast
State, rank9, STATE, 0.105510, 0.105552, 0.000042, 0.000000, MPI_Send
State, rank9, STATE, 0.105682, 1.195158, 1.089476, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0111988, 1.19525, 1.18405, rank89
State, rank89, STATE, 0.011200, 0.011200, 0.000000, 0.000000, MPI_Comm_rank
State, rank89, STATE, 0.011200, 0.011201, 0.000001, 0.000000, MPI_Comm_size
State, rank89, STATE, 0.011241, 0.063760, 0.052519, 0.000000, MPI_Recv
State, rank89, STATE, 0.063761, 0.149195, 0.085434, 0.000000, MPI_Bcast
State, rank89, STATE, 0.160357, 0.160404, 0.000046, 0.000000, MPI_Send
State, rank89, STATE, 0.160549, 1.195250, 1.034700, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0203228, 1.19311, 1.17279, rank88
State, rank88, STATE, 0.020325, 0.020325, 0.000001, 0.000000, MPI_Comm_rank
State, rank88, STATE, 0.020326, 0.020327, 0.000001, 0.000000, MPI_Comm_size
State, rank88, STATE, 0.020403, 0.063370, 0.042967, 0.000000, MPI_Recv
State, rank88, STATE, 0.063371, 0.151521, 0.088150, 0.000000, MPI_Bcast
State, rank88, STATE, 0.173325, 0.173379, 0.000054, 0.000000, MPI_Send
State, rank88, STATE, 0.173616, 1.193115, 1.019499, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0214059, 1.19449, 1.17308, rank87
State, rank87, STATE, 0.021407, 0.021408, 0.000001, 0.000000, MPI_Comm_rank
State, rank87, STATE, 0.021409, 0.021410, 0.000001, 0.000000, MPI_Comm_size
State, rank87, STATE, 0.021477, 0.062878, 0.041401, 0.000000, MPI_Recv
State, rank87, STATE, 0.062879, 0.151636, 0.088756, 0.000000, MPI_Bcast
State, rank87, STATE, 0.176920, 0.176970, 0.000050, 0.000000, MPI_Send
State, rank87, STATE, 0.177103, 1.194488, 1.017385, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0156929, 1.19524, 1.17955, rank86
State, rank86, STATE, 0.015694, 0.015695, 0.000000, 0.000000, MPI_Comm_rank
State, rank86, STATE, 0.015695, 0.015696, 0.000001, 0.000000, MPI_Comm_size
State, rank86, STATE, 0.015760, 0.062425, 0.046664, 0.000000, MPI_Recv
State, rank86, STATE, 0.062426, 0.149794, 0.087368, 0.000000, MPI_Bcast
