Container, 0, 0, 0, 1.13006, 1.13006, 0
Container, 0, ROOT, 0, 1.13006, 1.13006, root
Container, root, PROCESS, 0.00205064, 1.13002, 1.12797, rank7
State, rank7, STATE, 0.002052, 0.002052, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.002053, 0.002053, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.002093, 0.008465, 0.006372, 0.000000, MPI_Scatter
State, rank7, STATE, 0.008465, 0.013630, 0.005164, 0.000000, MPI_Bcast
State, rank7, STATE, 0.121543, 0.121845, 0.000301, 0.000000, MPI_Gather
State, rank7, STATE, 0.121969, 1.130019, 1.008050, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000522852, 1.1299, 1.12937, rank6
State, rank6, STATE, 0.000524, 0.000524, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.000525, 0.000525, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.000567, 0.008250, 0.007683, 0.000000, MPI_Scatter
State, rank6, STATE, 0.008251, 0.013040, 0.004789, 0.000000, MPI_Bcast
State, rank6, STATE, 0.119519, 0.122309, 0.002790, 0.000000, MPI_Gather
State, rank6, STATE, 0.122416, 1.129897, 1.007481, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00317216, 1.12994, 1.12677, rank5
State, rank5, STATE, 0.003173, 0.003173, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.003174, 0.003175, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.003219, 0.008022, 0.004803, 0.000000, MPI_Scatter
State, rank5, STATE, 0.008023, 0.012392, 0.004370, 0.000000, MPI_Bcast
State, rank5, STATE, 0.119015, 0.120066, 0.001051, 0.000000, MPI_Gather
State, rank5, STATE, 0.120203, 1.129945, 1.009742, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00358033, 1.12996, 1.12638, rank4
State, rank4, STATE, 0.003581, 0.003582, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.003582, 0.003582, 0.000000, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.003628, 0.007768, 0.004140, 0.000000, MPI_Scatter
State, rank4, STATE, 0.007768, 0.011735, 0.003967, 0.000000, MPI_Bcast
State, rank4, STATE, 0.119684, 0.123033, 0.003349, 0.000000, MPI_Gather
State, rank4, STATE, 0.123176, 1.129964, 1.006787, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 1.12997, 1.12997, rank3
State, rank3, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.000003, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.000044, 0.007529, 0.007484, 0.000000, MPI_Scatter
State, rank3, STATE, 0.007529, 0.010994, 0.003465, 0.000000, MPI_Bcast
State, rank3, STATE, 0.117638, 0.117960, 0.000322, 0.000000, MPI_Gather
State, rank3, STATE, 0.118096, 1.129973, 1.011878, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00264788, 1.12961, 1.12696, rank2
State, rank2, STATE, 0.002650, 0.002650, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.002650, 0.002652, 0.000001, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.002703, 0.007337, 0.004634, 0.000000, MPI_Scatter
State, rank2, STATE, 0.007338, 0.010514, 0.003175, 0.000000, MPI_Bcast
State, rank2, STATE, 0.112353, 0.118346, 0.005993, 0.000000, MPI_Gather
State, rank2, STATE, 0.118443, 1.129607, 1.011163, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00153089, 1.12995, 1.12842, rank1
State, rank1, STATE, 0.001532, 0.001532, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.001532, 0.001533, 0.000000, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.001575, 0.007024, 0.005448, 0.000000, MPI_Scatter
State, rank1, STATE, 0.007025, 0.009501, 0.002477, 0.000000, MPI_Bcast
State, rank1, STATE, 0.117164, 0.117285, 0.000121, 0.000000, MPI_Gather
State, rank1, STATE, 0.117427, 1.129947, 1.012520, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00101924, 1.13006, 1.12904, rank0
State, rank0, STATE, 0.001020, 0.001020, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.001021, 0.001022, 0.000001, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.005993, 0.005999, 0.000006, 0.000000, MPI_Wtime
State, rank0, STATE, 0.006003, 0.008289, 0.002286, 0.000000, MPI_Scatter
State, rank0, STATE, 0.008290, 0.012964, 0.004674, 0.000000, MPI_Bcast
State, rank0, STATE, 0.119472, 0.123134, 0.003662, 0.000000, MPI_Gather
State, rank0, STATE, 0.123134, 0.123135, 0.000001, 0.000000, MPI_Wtime
State, rank0, STATE, 0.123573, 1.130056, 1.006483, 0.000000, MPI_Finalize
