Container, 0, 0, 0, 1.12683, 1.12683, 0
Container, 0, ROOT, 0, 1.12683, 1.12683, root
Container, root, PROCESS, 0.000488043, 1.12586, 1.12537, rank9
State, rank9, STATE, 0.000489, 0.000490, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.000490, 0.000492, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.000546, 0.000977, 0.000432, 0.000000, MPI_Irecv
State, rank9, STATE, 0.000994, 0.010667, 0.009673, 0.000000, MPI_Wait
State, rank9, STATE, 0.010715, 0.019557, 0.008841, 0.000000, MPI_Wait
State, rank9, STATE, 0.102272, 0.102358, 0.000086, 0.000000, MPI_Isend
State, rank9, STATE, 0.102365, 0.102371, 0.000005, 0.000000, MPI_Wait
State, rank9, STATE, 0.102508, 1.125858, 1.023350, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00448751, 1.12516, 1.12067, rank8
State, rank8, STATE, 0.004489, 0.004489, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.004489, 0.004490, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.004538, 0.004890, 0.000352, 0.000000, MPI_Irecv
State, rank8, STATE, 0.004899, 0.010138, 0.005239, 0.000000, MPI_Wait
State, rank8, STATE, 0.010157, 0.017795, 0.007638, 0.000000, MPI_Wait
State, rank8, STATE, 0.075352, 0.075437, 0.000085, 0.000000, MPI_Isend
State, rank8, STATE, 0.075446, 0.075452, 0.000006, 0.000000, MPI_Wait
State, rank8, STATE, 0.075589, 1.125156, 1.049567, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00349402, 1.12597, 1.12248, rank7
State, rank7, STATE, 0.003495, 0.003495, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.003496, 0.003497, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.003540, 0.003900, 0.000360, 0.000000, MPI_Irecv
State, rank7, STATE, 0.003908, 0.009856, 0.005948, 0.000000, MPI_Wait
State, rank7, STATE, 0.009879, 0.020164, 0.010285, 0.000000, MPI_Wait
State, rank7, STATE, 0.076633, 0.076731, 0.000098, 0.000000, MPI_Isend
State, rank7, STATE, 0.076739, 0.076751, 0.000012, 0.000000, MPI_Wait
State, rank7, STATE, 0.076899, 1.125971, 1.049072, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0054698, 1.12524, 1.11977, rank6
State, rank6, STATE, 0.005471, 0.005472, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.005472, 0.005473, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.005558, 0.006149, 0.000591, 0.000000, MPI_Irecv
State, rank6, STATE, 0.006164, 0.009650, 0.003487, 0.000000, MPI_Wait
State, rank6, STATE, 0.009686, 0.019736, 0.010050, 0.000000, MPI_Wait
State, rank6, STATE, 0.104405, 0.104491, 0.000086, 0.000000, MPI_Isend
State, rank6, STATE, 0.104499, 0.104506, 0.000007, 0.000000, MPI_Wait
State, rank6, STATE, 0.104671, 1.125237, 1.020566, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00498867, 1.12594, 1.12095, rank5
State, rank5, STATE, 0.004990, 0.004991, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.004991, 0.004992, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.005051, 0.005480, 0.000429, 0.000000, MPI_Irecv
State, rank5, STATE, 0.005491, 0.009216, 0.003725, 0.000000, MPI_Wait
State, rank5, STATE, 0.009243, 0.019045, 0.009802, 0.000000, MPI_Wait
State, rank5, STATE, 0.077363, 0.077466, 0.000103, 0.000000, MPI_Isend
State, rank5, STATE, 0.077473, 0.077479, 0.000005, 0.000000, MPI_Wait
State, rank5, STATE, 0.077608, 1.125942, 1.048333, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00590324, 1.12558, 1.11967, rank4
State, rank4, STATE, 0.005904, 0.005905, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.005905, 0.005906, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.005972, 0.006400, 0.000428, 0.000000, MPI_Irecv
State, rank4, STATE, 0.006411, 0.008809, 0.002398, 0.000000, MPI_Wait
State, rank4, STATE, 0.008834, 0.018050, 0.009217, 0.000000, MPI_Wait
State, rank4, STATE, 0.075651, 0.075736, 0.000085, 0.000000, MPI_Isend
State, rank4, STATE, 0.075744, 0.075749, 0.000005, 0.000000, MPI_Wait
State, rank4, STATE, 0.075915, 1.125576, 1.049661, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00686693, 1.12593, 1.11906, rank3
State, rank3, STATE, 0.006869, 0.006869, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.006870, 0.006871, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.006934, 0.007395, 0.000461, 0.000000, MPI_Irecv
State, rank3, STATE, 0.007408, 0.008481, 0.001073, 0.000000, MPI_Wait
State, rank3, STATE, 0.008512, 0.019623, 0.011112, 0.000000, MPI_Wait
State, rank3, STATE, 0.077713, 0.077812, 0.000100, 0.000000, MPI_Isend
State, rank3, STATE, 0.077820, 0.077825, 0.000005, 0.000000, MPI_Wait
State, rank3, STATE, 0.077974, 1.125929, 1.047955, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00090456, 1.12566, 1.12475, rank2
State, rank2, STATE, 0.000906, 0.000906, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.000906, 0.000907, 0.000001, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.000953, 0.001306, 0.000353, 0.000000, MPI_Irecv
State, rank2, STATE, 0.001318, 0.008085, 0.006767, 0.000000, MPI_Wait
State, rank2, STATE, 0.008108, 0.017148, 0.009040, 0.000000, MPI_Wait
State, rank2, STATE, 0.073008, 0.073147, 0.000139, 0.000000, MPI_Isend
State, rank2, STATE, 0.073158, 0.073172, 0.000015, 0.000000, MPI_Wait
State, rank2, STATE, 0.073322, 1.125659, 1.052337, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00300288, 1.12516, 1.12216, rank15
State, rank15, STATE, 0.003005, 0.003005, 0.000000, 0.000000, MPI_Comm_rank
State, rank15, STATE, 0.003006, 0.003006, 0.000001, 0.000000, MPI_Comm_size
State, rank15, STATE, 0.003071, 0.003585, 0.000514, 0.000000, MPI_Irecv
State, rank15, STATE, 0.003597, 0.012599, 0.009002, 0.000000, MPI_Wait
State, rank15, STATE, 0.012628, 0.021488, 0.008860, 0.000000, MPI_Wait
State, rank15, STATE, 0.115662, 0.115741, 0.000079, 0.000000, MPI_Isend
State, rank15, STATE, 0.115747, 0.115753, 0.000006, 0.000000, MPI_Wait
State, rank15, STATE, 0.115871, 1.125163, 1.009292, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00402141, 1.12592, 1.1219, rank14
State, rank14, STATE, 0.004023, 0.004023, 0.000000, 0.000000, MPI_Comm_rank
State, rank14, STATE, 0.004024, 0.004025, 0.000001, 0.000000, MPI_Comm_size
