Container, 0, 0, 0, 1.21194, 1.21194, 0
Container, 0, ROOT, 0, 1.21194, 1.21194, root
Container, root, PROCESS, 0.00586224, 1.21066, 1.20479, rank9
State, rank9, STATE, 0.005863, 0.005864, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.005864, 0.005865, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.005905, 0.030385, 0.024480, 0.000000, MPI_Scatter
State, rank9, STATE, 0.030386, 0.110471, 0.080085, 0.000000, MPI_Bcast
State, rank9, STATE, 0.144246, 0.144362, 0.000116, 0.000000, MPI_Gather
State, rank9, STATE, 0.144602, 1.210657, 1.066055, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0237033, 1.21182, 1.18811, rank8
State, rank8, STATE, 0.023704, 0.023705, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.023705, 0.023706, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.023748, 0.030077, 0.006328, 0.000000, MPI_Scatter
State, rank8, STATE, 0.030077, 0.110494, 0.080417, 0.000000, MPI_Bcast
State, rank8, STATE, 0.126336, 0.148850, 0.022515, 0.000000, MPI_Gather
State, rank8, STATE, 0.149006, 1.211817, 1.062811, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0279286, 1.21169, 1.18376, rank7
State, rank7, STATE, 0.027930, 0.027931, 0.000001, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.027932, 0.027943, 0.000011, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.028015, 0.029871, 0.001855, 0.000000, MPI_Scatter
State, rank7, STATE, 0.029872, 0.112859, 0.082987, 0.000000, MPI_Bcast
State, rank7, STATE, 0.146403, 0.148685, 0.002282, 0.000000, MPI_Gather
State, rank7, STATE, 0.148862, 1.211691, 1.062829, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00183058, 1.21095, 1.20912, rank63
State, rank63, STATE, 0.001832, 0.001832, 0.000000, 0.000000, MPI_Comm_rank
State, rank63, STATE, 0.001832, 0.001833, 0.000001, 0.000000, MPI_Comm_size
State, rank63, STATE, 0.001867, 0.104282, 0.102415, 0.000000, MPI_Scatter
State, rank63, STATE, 0.104284, 0.153841, 0.049557, 0.000000, MPI_Bcast
State, rank63, STATE, 0.184536, 0.184788, 0.000252, 0.000000, MPI_Gather
State, rank63, STATE, 0.185002, 1.210953, 1.025950, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00492787, 1.21081, 1.20589, rank62
State, rank62, STATE, 0.004929, 0.004929, 0.000000, 0.000000, MPI_Comm_rank
