Container, 0, 0, 0, 1.23205, 1.23205, 0
Container, 0, ROOT, 0, 1.23205, 1.23205, root
Container, root, PROCESS, 0.000564337, 1.23197, 1.23141, rank5
State, rank5, STATE, 0.000565, 0.000566, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.000566, 0.000567, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.000610, 0.015548, 0.014938, 0.000000, MPI_Scatter
State, rank5, STATE, 0.015550, 0.025171, 0.009622, 0.000000, MPI_Bcast
State, rank5, STATE, 0.166263, 0.225224, 0.058961, 0.000000, MPI_Gather
State, rank5, STATE, 0.225337, 1.231970, 1.006633, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00235415, 1.23164, 1.22929, rank4
State, rank4, STATE, 0.002356, 0.002356, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.002357, 0.002358, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.002408, 0.015053, 0.012645, 0.000000, MPI_Scatter
State, rank4, STATE, 0.015054, 0.024183, 0.009129, 0.000000, MPI_Bcast
State, rank4, STATE, 0.156608, 0.224955, 0.068347, 0.000000, MPI_Gather
State, rank4, STATE, 0.225085, 1.231641, 1.006557, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00113773, 1.23205, 1.23091, rank3
State, rank3, STATE, 0.001139, 0.001139, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.001140, 0.001140, 0.000000, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.001180, 0.014573, 0.013392, 0.000000, MPI_Scatter
State, rank3, STATE, 0.014574, 0.021906, 0.007332, 0.000000, MPI_Bcast
State, rank3, STATE, 0.162231, 0.224543, 0.062312, 0.000000, MPI_Gather
State, rank3, STATE, 0.224668, 1.232045, 1.007377, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00172973, 1.232, 1.23027, rank2
State, rank2, STATE, 0.001730, 0.001731, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.001731, 0.001732, 0.000000, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.001771, 0.014211, 0.012440, 0.000000, MPI_Scatter
State, rank2, STATE, 0.014212, 0.020044, 0.005832, 0.000000, MPI_Bcast
State, rank2, STATE, 0.159617, 0.224201, 0.064584, 0.000000, MPI_Gather
State, rank2, STATE, 0.224333, 1.231998, 1.007666, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 1.23202, 1.23202, rank1
State, rank1, STATE, 0.000001, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.000002, 0.000003, 0.000001, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.000043, 0.013989, 0.013946, 0.000000, MPI_Scatter
State, rank1, STATE, 0.013990, 0.018217, 0.004227, 0.000000, MPI_Bcast
State, rank1, STATE, 0.188330, 0.223934, 0.035604, 0.000000, MPI_Gather
State, rank1, STATE, 0.224078, 1.232016, 1.007938, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00294113, 1.23167, 1.22873, rank0
State, rank0, STATE, 0.002943, 0.002943, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.002944, 0.002945, 0.000001, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.012109, 0.012120, 0.000011, 0.000000, MPI_Wtime
State, rank0, STATE, 0.012125, 0.015354, 0.003229, 0.000000, MPI_Scatter
State, rank0, STATE, 0.015357, 0.016317, 0.000960, 0.000000, MPI_Bcast
State, rank0, STATE, 0.223741, 0.225418, 0.001677, 0.000000, MPI_Gather
State, rank0, STATE, 0.225419, 0.225420, 0.000001, 0.000000, MPI_Wtime
State, rank0, STATE, 0.225995, 1.231673, 1.005677, 0.000000, MPI_Finalize
