Container, 0, 0, 0, 1.25466, 1.25466, 0
Container, 0, ROOT, 0, 1.25466, 1.25466, root
Container, root, PROCESS, 0.00361752, 1.25225, 1.24863, rank95
State, rank95, STATE, 0.003619, 0.003620, 0.000001, 0.000000, MPI_Comm_rank
State, rank95, STATE, 0.003620, 0.003622, 0.000001, 0.000000, MPI_Comm_size
State, rank95, STATE, 0.003683, 0.136808, 0.133125, 0.000000, MPI_Scatter
State, rank95, STATE, 0.136809, 0.205091, 0.068282, 0.000000, MPI_Bcast
State, rank95, STATE, 0.225104, 0.229016, 0.003912, 0.000000, MPI_Gather
State, rank95, STATE, 0.229204, 1.252250, 1.023046, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0063746, 1.25343, 1.24705, rank94
State, rank94, STATE, 0.006376, 0.006376, 0.000000, 0.000000, MPI_Comm_rank
State, rank94, STATE, 0.006377, 0.006377, 0.000001, 0.000000, MPI_Comm_size
State, rank94, STATE, 0.006414, 0.099141, 0.092727, 0.000000, MPI_Scatter
State, rank94, STATE, 0.099142, 0.203971, 0.104829, 0.000000, MPI_Bcast
State, rank94, STATE, 0.228773, 0.229123, 0.000351, 0.000000, MPI_Gather
State, rank94, STATE, 0.229335, 1.253426, 1.024091, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.011584, 1.2521, 1.24052, rank93
State, rank93, STATE, 0.011586, 0.011586, 0.000000, 0.000000, MPI_Comm_rank
State, rank93, STATE, 0.011586, 0.011588, 0.000001, 0.000000, MPI_Comm_size
State, rank93, STATE, 0.011648, 0.098296, 0.086648, 0.000000, MPI_Scatter
State, rank93, STATE, 0.098297, 0.202982, 0.104685, 0.000000, MPI_Bcast
State, rank93, STATE, 0.229178, 0.229268, 0.000090, 0.000000, MPI_Gather
State, rank93, STATE, 0.229468, 1.252103, 1.022635, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0060246, 1.25214, 1.24612, rank92
State, rank92, STATE, 0.006026, 0.006026, 0.000000, 0.000000, MPI_Comm_rank
State, rank92, STATE, 0.006026, 0.006027, 0.000001, 0.000000, MPI_Comm_size
State, rank92, STATE, 0.006064, 0.097652, 0.091589, 0.000000, MPI_Scatter
State, rank92, STATE, 0.097654, 0.203656, 0.106002, 0.000000, MPI_Bcast
State, rank92, STATE, 0.229566, 0.230218, 0.000653, 0.000000, MPI_Gather
State, rank92, STATE, 0.230382, 1.252141, 1.021759, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00482655, 1.25198, 1.24716, rank91
State, rank91, STATE, 0.004828, 0.004829, 0.000001, 0.000000, MPI_Comm_rank
State, rank91, STATE, 0.004829, 0.004830, 0.000001, 0.000000, MPI_Comm_size
State, rank91, STATE, 0.004901, 0.097005, 0.092104, 0.000000, MPI_Scatter
State, rank91, STATE, 0.097006, 0.204477, 0.107471, 0.000000, MPI_Bcast
State, rank91, STATE, 0.224709, 0.225324, 0.000615, 0.000000, MPI_Gather
State, rank91, STATE, 0.225545, 1.251984, 1.026439, 0.000000, MPI_Finalize
