Container, 0, 0, 0, 2.13386, 2.13386, 0
Container, 0, ROOT, 0, 2.13386, 2.13386, root
Container, root, PROCESS, 0.000512123, 2.13305, 2.13254, rank7
State, rank7, STATE, 0.000514, 0.000514, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.000515, 0.000516, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.000577, 0.001012, 0.000434, 0.000000, MPI_Irecv
State, rank7, STATE, 0.001023, 0.021751, 0.020728, 0.000000, MPI_Wait
State, rank7, STATE, 0.021773, 0.040790, 0.019016, 0.000000, MPI_Wait
State, rank7, STATE, 0.885060, 0.885767, 0.000707, 0.000000, MPI_Isend
State, rank7, STATE, 0.885788, 0.885822, 0.000034, 0.000000, MPI_Wait
State, rank7, STATE, 0.886180, 2.133052, 1.246872, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00272894, 2.1331, 2.13037, rank6
State, rank6, STATE, 0.002730, 0.002730, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.002730, 0.002731, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.002783, 0.003140, 0.000357, 0.000000, MPI_Irecv
State, rank6, STATE, 0.003149, 0.021548, 0.018399, 0.000000, MPI_Wait
State, rank6, STATE, 0.021602, 0.036907, 0.015305, 0.000000, MPI_Wait
State, rank6, STATE, 1.085948, 1.086980, 0.001033, 0.000000, MPI_Isend
State, rank6, STATE, 1.087004, 1.087038, 0.000033, 0.000000, MPI_Wait
State, rank6, STATE, 1.087426, 2.133097, 1.045671, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00169253, 2.13386, 2.13217, rank5
State, rank5, STATE, 0.001693, 0.001694, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.001694, 0.001700, 0.000006, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.001743, 0.002099, 0.000355, 0.000000, MPI_Irecv
State, rank5, STATE, 0.002107, 0.020542, 0.018435, 0.000000, MPI_Wait
State, rank5, STATE, 0.020575, 0.038890, 0.018315, 0.000000, MPI_Wait
State, rank5, STATE, 1.049063, 1.049994, 0.000931, 0.000000, MPI_Isend
State, rank5, STATE, 1.050034, 1.050061, 0.000027, 0.000000, MPI_Wait
State, rank5, STATE, 1.050442, 2.133865, 1.083422, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000993729, 2.13358, 2.13259, rank4
State, rank4, STATE, 0.000995, 0.000995, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.000995, 0.000996, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.001045, 0.001420, 0.000375, 0.000000, MPI_Irecv
State, rank4, STATE, 0.001430, 0.020006, 0.018576, 0.000000, MPI_Wait
State, rank4, STATE, 0.020040, 0.030698, 0.010658, 0.000000, MPI_Wait
State, rank4, STATE, 1.095006, 1.095636, 0.000630, 0.000000, MPI_Isend
State, rank4, STATE, 1.095668, 1.095690, 0.000022, 0.000000, MPI_Wait
State, rank4, STATE, 1.096029, 2.133585, 1.037556, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00335693, 2.1327, 2.12934, rank3
State, rank3, STATE, 0.003358, 0.003358, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.003358, 0.003359, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.003404, 0.003761, 0.000357, 0.000000, MPI_Irecv
State, rank3, STATE, 0.003769, 0.019557, 0.015788, 0.000000, MPI_Wait
State, rank3, STATE, 0.019590, 0.039391, 0.019801, 0.000000, MPI_Wait
State, rank3, STATE, 1.104247, 1.104871, 0.000624, 0.000000, MPI_Isend
State, rank3, STATE, 1.104891, 1.104903, 0.000012, 0.000000, MPI_Wait
State, rank3, STATE, 1.105206, 2.132699, 1.027493, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 2.13358, 2.13358, rank2
State, rank2, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.000003, 0.000004, 0.000002, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.000051, 0.000425, 0.000373, 0.000000, MPI_Irecv
State, rank2, STATE, 0.000447, 0.019083, 0.018636, 0.000000, MPI_Wait
State, rank2, STATE, 0.019119, 0.034814, 0.015696, 0.000000, MPI_Wait
State, rank2, STATE, 1.107839, 1.108500, 0.000661, 0.000000, MPI_Isend
State, rank2, STATE, 1.108534, 1.108549, 0.000016, 0.000000, MPI_Wait
State, rank2, STATE, 1.108855, 2.133582, 1.024727, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00402737, 2.13246, 2.12843, rank1
State, rank1, STATE, 0.004029, 0.004029, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.004030, 0.004031, 0.000002, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.004118, 0.004714, 0.000596, 0.000000, MPI_Irecv
State, rank1, STATE, 0.004729, 0.018968, 0.014239, 0.000000, MPI_Wait
State, rank1, STATE, 0.019043, 0.038376, 0.019333, 0.000000, MPI_Wait
State, rank1, STATE, 1.118649, 1.119257, 0.000608, 0.000000, MPI_Isend
State, rank1, STATE, 1.119274, 1.119285, 0.000011, 0.000000, MPI_Wait
State, rank1, STATE, 1.119579, 2.132462, 1.012882, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00218129, 2.13306, 2.13088, rank0
State, rank0, STATE, 0.002182, 0.002183, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.002183, 0.002184, 0.000001, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.016802, 0.016807, 0.000005, 0.000000, MPI_Wtime
State, rank0, STATE, 0.016811, 0.017919, 0.001109, 0.000000, MPI_Isend
State, rank0, STATE, 0.017932, 0.018484, 0.000552, 0.000000, MPI_Isend
State, rank0, STATE, 0.018487, 0.018963, 0.000475, 0.000000, MPI_Isend
State, rank0, STATE, 0.018965, 0.019409, 0.000445, 0.000000, MPI_Isend
State, rank0, STATE, 0.019411, 0.019914, 0.000503, 0.000000, MPI_Isend
State, rank0, STATE, 0.019916, 0.020500, 0.000584, 0.000000, MPI_Isend
State, rank0, STATE, 0.020502, 0.021016, 0.000514, 0.000000, MPI_Isend
State, rank0, STATE, 0.027538, 0.030316, 0.002778, 0.000000, MPI_Wait
State, rank0, STATE, 0.938622, 0.938775, 0.000153, 0.000000, MPI_Irecv
State, rank0, STATE, 0.938784, 1.120550, 0.181767, 0.000000, MPI_Wait
State, rank0, STATE, 1.120551, 1.120595, 0.000044, 0.000000, MPI_Irecv
State, rank0, STATE, 1.120597, 1.120925, 0.000328, 0.000000, MPI_Wait
State, rank0, STATE, 1.120926, 1.120959, 0.000034, 0.000000, MPI_Irecv
State, rank0, STATE, 1.120961, 1.121770, 0.000810, 0.000000, MPI_Wait
State, rank0, STATE, 1.121771, 1.121809, 0.000038, 0.000000, MPI_Irecv
State, rank0, STATE, 1.121816, 1.122123, 0.000307, 0.000000, MPI_Wait
State, rank0, STATE, 1.122123, 1.122148, 0.000025, 0.000000, MPI_Irecv
State, rank0, STATE, 1.122149, 1.123144, 0.000995, 0.000000, MPI_Wait
State, rank0, STATE, 1.123144, 1.123180, 0.000035, 0.000000, MPI_Irecv
State, rank0, STATE, 1.123181, 1.123430, 0.000249, 0.000000, MPI_Wait
State, rank0, STATE, 1.123430, 1.123473, 0.000043, 0.000000, MPI_Irecv
State, rank0, STATE, 1.123488, 1.124094, 0.000606, 0.000000, MPI_Wait
State, rank0, STATE, 1.124094, 1.124098, 0.000003, 0.000000, MPI_Wtime
State, rank0, STATE, 1.124714, 2.133058, 1.008344, 0.000000, MPI_Finalize
