Container, 0, 0, 0, 6.08045, 6.08045, 0
Container, 0, ROOT, 0, 6.08045, 6.08045, root
Container, root, PROCESS, 0.0111604, 6.0798, 6.06864, rank7
State, rank7, STATE, 0.011161, 0.011162, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.011162, 0.011163, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.011213, 0.052083, 0.040871, 0.000000, MPI_Recv
State, rank7, STATE, 0.052085, 0.094956, 0.042871, 0.000000, MPI_Bcast
State, rank7, STATE, 4.804848, 4.806067, 0.001219, 0.000000, MPI_Send
State, rank7, STATE, 4.806450, 6.079799, 1.273349, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00501704, 6.07866, 6.07364, rank6
State, rank6, STATE, 0.005018, 0.005018, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.005019, 0.005020, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.005073, 0.051310, 0.046237, 0.000000, MPI_Recv
State, rank6, STATE, 0.051311, 0.090230, 0.038918, 0.000000, MPI_Bcast
State, rank6, STATE, 4.741791, 4.742735, 0.000943, 0.000000, MPI_Send
State, rank6, STATE, 4.743239, 6.078661, 1.335422, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00202703, 6.07897, 6.07694, rank5
State, rank5, STATE, 0.002028, 0.002028, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.002029, 0.002029, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.002072, 0.050109, 0.048037, 0.000000, MPI_Recv
State, rank5, STATE, 0.050110, 0.087781, 0.037670, 0.000000, MPI_Bcast
State, rank5, STATE, 4.923991, 4.925257, 0.001266, 0.000000, MPI_Send
State, rank5, STATE, 4.925762, 6.078966, 1.153204, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00902581, 6.0797, 6.07067, rank4
State, rank4, STATE, 0.009027, 0.009027, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.009027, 0.009028, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.009079, 0.049105, 0.040026, 0.000000, MPI_Recv
State, rank4, STATE, 0.049107, 0.086363, 0.037256, 0.000000, MPI_Bcast
State, rank4, STATE, 4.795006, 4.796290, 0.001284, 0.000000, MPI_Send
State, rank4, STATE, 4.796692, 6.079695, 1.283003, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0126898, 6.08045, 6.06776, rank3
State, rank3, STATE, 0.012691, 0.012691, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.012691, 0.012692, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.012739, 0.048213, 0.035474, 0.000000, MPI_Recv
State, rank3, STATE, 0.048214, 0.084798, 0.036584, 0.000000, MPI_Bcast
State, rank3, STATE, 4.884215, 4.885677, 0.001462, 0.000000, MPI_Send
State, rank3, STATE, 4.886182, 6.080451, 1.194270, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00689626, 6.0797, 6.0728, rank2
State, rank2, STATE, 0.006897, 0.006897, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.006898, 0.006899, 0.000001, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.006964, 0.047192, 0.040228, 0.000000, MPI_Recv
State, rank2, STATE, 0.047194, 0.083369, 0.036175, 0.000000, MPI_Bcast
State, rank2, STATE, 4.801615, 4.802826, 0.001211, 0.000000, MPI_Send
State, rank2, STATE, 4.803272, 6.079696, 1.276424, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 6.07954, 6.07954, rank1
State, rank1, STATE, 0.000003, 0.000003, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.000004, 0.000006, 0.000002, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.000092, 0.046067, 0.045975, 0.000000, MPI_Recv
State, rank1, STATE, 0.046069, 0.080807, 0.034738, 0.000000, MPI_Bcast
State, rank1, STATE, 5.062136, 5.063979, 0.001843, 0.000000, MPI_Send
State, rank1, STATE, 5.064434, 6.079538, 1.015104, 0.000000, MPI_Finalize
