Container, 0, 0, 0, 1.15041, 1.15041, 0
Container, 0, ROOT, 0, 1.15041, 1.15041, root
Container, root, PROCESS, 0.00477362, 1.14933, 1.14455, rank9
State, rank9, STATE, 0.004775, 0.004775, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.004776, 0.004776, 0.000000, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.004824, 0.005183, 0.000358, 0.000000, MPI_Irecv
State, rank9, STATE, 0.005192, 0.009475, 0.004283, 0.000000, MPI_Wait
State, rank9, STATE, 0.009508, 0.016479, 0.006971, 0.000000, MPI_Wait
State, rank9, STATE, 0.138701, 0.138783, 0.000082, 0.000000, MPI_Isend
State, rank9, STATE, 0.138790, 0.138797, 0.000006, 0.000000, MPI_Wait
State, rank9, STATE, 0.138953, 1.149327, 1.010373, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00655961, 1.14997, 1.14341, rank8
State, rank8, STATE, 0.006561, 0.006561, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.006561, 0.006562, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.006615, 0.006968, 0.000353, 0.000000, MPI_Irecv
State, rank8, STATE, 0.006977, 0.009193, 0.002216, 0.000000, MPI_Wait
State, rank8, STATE, 0.009227, 0.015131, 0.005903, 0.000000, MPI_Wait
State, rank8, STATE, 0.138099, 0.138197, 0.000098, 0.000000, MPI_Isend
State, rank8, STATE, 0.138205, 0.138211, 0.000006, 0.000000, MPI_Wait
State, rank8, STATE, 0.138362, 1.149966, 1.011603, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00600791, 1.14832, 1.14232, rank7
State, rank7, STATE, 0.006009, 0.006009, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.006010, 0.006011, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.006068, 0.006475, 0.000407, 0.000000, MPI_Irecv
State, rank7, STATE, 0.006485, 0.008874, 0.002389, 0.000000, MPI_Wait
State, rank7, STATE, 0.008896, 0.018607, 0.009711, 0.000000, MPI_Wait
State, rank7, STATE, 0.072794, 0.072890, 0.000096, 0.000000, MPI_Isend
State, rank7, STATE, 0.072896, 0.072900, 0.000004, 0.000000, MPI_Wait
State, rank7, STATE, 0.073014, 1.148325, 1.075311, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00387573, 1.14836, 1.14448, rank6
State, rank6, STATE, 0.003877, 0.003878, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.003878, 0.003880, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.003933, 0.004362, 0.000429, 0.000000, MPI_Irecv
State, rank6, STATE, 0.004375, 0.008647, 0.004273, 0.000000, MPI_Wait
State, rank6, STATE, 0.008671, 0.016684, 0.008013, 0.000000, MPI_Wait
State, rank6, STATE, 0.071944, 0.072042, 0.000098, 0.000000, MPI_Isend
State, rank6, STATE, 0.072047, 0.072052, 0.000005, 0.000000, MPI_Wait
State, rank6, STATE, 0.072191, 1.148357, 1.076166, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00536895, 1.14828, 1.14291, rank5
State, rank5, STATE, 0.005370, 0.005370, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.005371, 0.005372, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.005426, 0.005890, 0.000465, 0.000000, MPI_Irecv
State, rank5, STATE, 0.005901, 0.008435, 0.002533, 0.000000, MPI_Wait
State, rank5, STATE, 0.008460, 0.016628, 0.008168, 0.000000, MPI_Wait
State, rank5, STATE, 0.071461, 0.071556, 0.000095, 0.000000, MPI_Isend
State, rank5, STATE, 0.071563, 0.071567, 0.000004, 0.000000, MPI_Wait
State, rank5, STATE, 0.071687, 1.148281, 1.076594, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00127482, 1.14865, 1.14738, rank4
State, rank4, STATE, 0.001276, 0.001276, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.001276, 0.001277, 0.000000, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.001317, 0.001672, 0.000355, 0.000000, MPI_Irecv
State, rank4, STATE, 0.001680, 0.008145, 0.006465, 0.000000, MPI_Wait
State, rank4, STATE, 0.008166, 0.014633, 0.006466, 0.000000, MPI_Wait
State, rank4, STATE, 0.076867, 0.076952, 0.000085, 0.000000, MPI_Isend
State, rank4, STATE, 0.076960, 0.076966, 0.000006, 0.000000, MPI_Wait
State, rank4, STATE, 0.077105, 1.148653, 1.071548, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00330472, 1.15041, 1.1471, rank3
State, rank3, STATE, 0.003306, 0.003307, 0.000001, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.003307, 0.003308, 0.000001, 0.000000, MPI_Comm_size
