Container, 0, 0, 0, 3.98911, 3.98911, 0
Container, 0, ROOT, 0, 3.98911, 3.98911, root
Container, root, PROCESS, 0.00697136, 3.98626, 3.97929, rank9
State, rank9, STATE, 0.006972, 0.006973, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.006973, 0.006974, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.007023, 0.039819, 0.032795, 0.000000, MPI_Scatter
State, rank9, STATE, 0.039819, 0.077735, 0.037915, 0.000000, MPI_Bcast
State, rank9, STATE, 2.514507, 2.515354, 0.000848, 0.000000, MPI_Gather
State, rank9, STATE, 2.515672, 3.986264, 1.470592, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0049274, 3.98812, 3.9832, rank8
State, rank8, STATE, 0.004929, 0.004929, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.004929, 0.004930, 0.000000, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.004980, 0.039093, 0.034113, 0.000000, MPI_Scatter
State, rank8, STATE, 0.039094, 0.076216, 0.037122, 0.000000, MPI_Bcast
State, rank8, STATE, 2.488305, 2.968913, 0.480608, 0.000000, MPI_Gather
State, rank8, STATE, 2.969212, 3.988125, 1.018913, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00545645, 3.98725, 3.9818, rank7
State, rank7, STATE, 0.005457, 0.005458, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.005458, 0.005459, 0.000000, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.005515, 0.038574, 0.033058, 0.000000, MPI_Scatter
State, rank7, STATE, 0.038575, 0.076947, 0.038372, 0.000000, MPI_Bcast
State, rank7, STATE, 2.455300, 2.456148, 0.000849, 0.000000, MPI_Gather
State, rank7, STATE, 2.456464, 3.987254, 1.530790, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00304008, 3.98855, 3.98551, rank6
State, rank6, STATE, 0.003041, 0.003041, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.003042, 0.003042, 0.000000, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.003088, 0.038016, 0.034927, 0.000000, MPI_Scatter
State, rank6, STATE, 0.038018, 0.076996, 0.038979, 0.000000, MPI_Bcast
State, rank6, STATE, 2.464650, 2.467902, 0.003252, 0.000000, MPI_Gather
State, rank6, STATE, 2.468168, 3.988554, 1.520386, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00647879, 3.98655, 3.98007, rank5
State, rank5, STATE, 0.006480, 0.006481, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.006481, 0.006482, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.006535, 0.037412, 0.030877, 0.000000, MPI_Scatter
State, rank5, STATE, 0.037413, 0.083176, 0.045763, 0.000000, MPI_Bcast
State, rank5, STATE, 2.472864, 2.473631, 0.000767, 0.000000, MPI_Gather
State, rank5, STATE, 2.473922, 3.986546, 1.512624, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000478983, 3.98714, 3.98666, rank4
State, rank4, STATE, 0.000480, 0.000480, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.000481, 0.000487, 0.000006, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.000527, 0.037263, 0.036737, 0.000000, MPI_Scatter
State, rank4, STATE, 0.037266, 0.083657, 0.046392, 0.000000, MPI_Bcast
State, rank4, STATE, 2.563772, 2.567731, 0.003958, 0.000000, MPI_Gather
State, rank4, STATE, 2.568079, 3.987139, 1.419060, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00598931, 3.98911, 3.98312, rank3
State, rank3, STATE, 0.005991, 0.005991, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.005992, 0.005993, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.006068, 0.036653, 0.030585, 0.000000, MPI_Scatter
State, rank3, STATE, 0.036655, 0.086072, 0.049418, 0.000000, MPI_Bcast
State, rank3, STATE, 2.798887, 2.800195, 0.001308, 0.000000, MPI_Gather
State, rank3, STATE, 2.800647, 3.989111, 1.188464, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000976801, 3.98693, 3.98595, rank2
State, rank2, STATE, 0.000978, 0.000979, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.000979, 0.000987, 0.000008, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.001052, 0.035947, 0.034895, 0.000000, MPI_Scatter
State, rank2, STATE, 0.035949, 0.086468, 0.050519, 0.000000, MPI_Bcast
State, rank2, STATE, 2.675437, 2.801350, 0.125913, 0.000000, MPI_Gather
State, rank2, STATE, 2.801806, 3.986931, 1.185125, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00158358, 3.98627, 3.98469, rank15
State, rank15, STATE, 0.001585, 0.001585, 0.000000, 0.000000, MPI_Comm_rank
State, rank15, STATE, 0.001585, 0.001586, 0.000001, 0.000000, MPI_Comm_size
State, rank15, STATE, 0.001628, 0.043673, 0.042045, 0.000000, MPI_Scatter
State, rank15, STATE, 0.043674, 0.077540, 0.033866, 0.000000, MPI_Bcast
State, rank15, STATE, 2.493918, 2.494714, 0.000796, 0.000000, MPI_Gather
State, rank15, STATE, 2.495108, 3.986272, 1.491164, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00390387, 3.98753, 3.98363, rank14
State, rank14, STATE, 0.003906, 0.003906, 0.000000, 0.000000, MPI_Comm_rank
State, rank14, STATE, 0.003907, 0.003908, 0.000001, 0.000000, MPI_Comm_size
State, rank14, STATE, 0.003961, 0.043137, 0.039176, 0.000000, MPI_Scatter
State, rank14, STATE, 0.043138, 0.078147, 0.035009, 0.000000, MPI_Bcast
State, rank14, STATE, 2.628285, 2.630697, 0.002413, 0.000000, MPI_Gather
State, rank14, STATE, 2.630955, 3.987531, 1.356576, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00343776, 3.9874, 3.98396, rank13
State, rank13, STATE, 0.003439, 0.003439, 0.000000, 0.000000, MPI_Comm_rank
State, rank13, STATE, 0.003439, 0.003440, 0.000001, 0.000000, MPI_Comm_size
State, rank13, STATE, 0.003482, 0.042981, 0.039499, 0.000000, MPI_Scatter
State, rank13, STATE, 0.042983, 0.083904, 0.040921, 0.000000, MPI_Bcast
State, rank13, STATE, 2.961292, 2.962705, 0.001413, 0.000000, MPI_Gather
State, rank13, STATE, 2.963012, 3.987403, 1.024391, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00443053, 3.98902, 3.98459, rank12
State, rank12, STATE, 0.004432, 0.004432, 0.000000, 0.000000, MPI_Comm_rank
State, rank12, STATE, 0.004432, 0.004433, 0.000001, 0.000000, MPI_Comm_size
State, rank12, STATE, 0.004481, 0.041769, 0.037287, 0.000000, MPI_Scatter
State, rank12, STATE, 0.041770, 0.082680, 0.040910, 0.000000, MPI_Bcast
State, rank12, STATE, 2.522570, 2.966001, 0.443432, 0.000000, MPI_Gather
State, rank12, STATE, 2.966286, 3.989019, 1.022733, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00261998, 3.98695, 3.98433, rank11
