Container, 0, 0, 0, 1.12642, 1.12642, 0
Container, 0, ROOT, 0, 1.12642, 1.12642, root
Container, root, PROCESS, 0.00669503, 1.12522, 1.11853, rank9
State, rank9, STATE, 0.006696, 0.006696, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.006697, 0.006697, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.006745, 0.028384, 0.021639, 0.000000, MPI_Recv
State, rank9, STATE, 0.028385, 0.039511, 0.011126, 0.000000, MPI_Bcast
State, rank9, STATE, 0.075594, 0.075668, 0.000074, 0.000000, MPI_Send
State, rank9, STATE, 0.075835, 1.125224, 1.049390, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0193508, 1.12616, 1.10681, rank8
State, rank8, STATE, 0.019352, 0.019352, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.019353, 0.019354, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.019426, 0.028162, 0.008737, 0.000000, MPI_Recv
State, rank8, STATE, 0.028163, 0.040596, 0.012433, 0.000000, MPI_Bcast
State, rank8, STATE, 0.116012, 0.116096, 0.000084, 0.000000, MPI_Send
State, rank8, STATE, 0.116321, 1.126165, 1.009843, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0149629, 1.12515, 1.11018, rank7
State, rank7, STATE, 0.014964, 0.014964, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.014964, 0.014965, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.015010, 0.027786, 0.012776, 0.000000, MPI_Recv
State, rank7, STATE, 0.027787, 0.039042, 0.011256, 0.000000, MPI_Bcast
State, rank7, STATE, 0.074486, 0.074582, 0.000097, 0.000000, MPI_Send
State, rank7, STATE, 0.074760, 1.125147, 1.050387, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00265384, 1.12517, 1.12252, rank6
State, rank6, STATE, 0.002655, 0.002655, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.002656, 0.002657, 0.000001, 0.000000, MPI_Comm_size
