Container, 0, 0, 0, 3.40129, 3.40129, 0
Container, 0, ROOT, 0, 3.40129, 3.40129, root
Container, root, PROCESS, 0.00536346, 3.39924, 3.39387, rank9
State, rank9, STATE, 0.005364, 0.005364, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.005365, 0.005365, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.005420, 0.062596, 0.057176, 0.000000, MPI_Recv
State, rank9, STATE, 0.062598, 0.119166, 0.056568, 0.000000, MPI_Bcast
State, rank9, STATE, 1.952728, 1.953098, 0.000370, 0.000000, MPI_Send
State, rank9, STATE, 1.953381, 3.399237, 1.445857, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0240893, 3.40006, 3.37597, rank8
State, rank8, STATE, 0.024090, 0.024091, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.024091, 0.024092, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.024137, 0.061893, 0.037756, 0.000000, MPI_Recv
State, rank8, STATE, 0.061895, 0.117377, 0.055482, 0.000000, MPI_Bcast
State, rank8, STATE, 1.332624, 1.333051, 0.000427, 0.000000, MPI_Send
State, rank8, STATE, 1.333309, 3.400063, 2.066754, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00969243, 3.40033, 3.39064, rank7
State, rank7, STATE, 0.009693, 0.009694, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.009694, 0.009695, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.009744, 0.061814, 0.052070, 0.000000, MPI_Recv
State, rank7, STATE, 0.061816, 0.154439, 0.092624, 0.000000, MPI_Bcast
State, rank7, STATE, 2.013447, 2.013808, 0.000362, 0.000000, MPI_Send
State, rank7, STATE, 2.014136, 3.400334, 1.386198, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0549281, 3.39902, 3.34409, rank6
State, rank6, STATE, 0.054930, 0.054931, 0.000001, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.054931, 0.054932, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.055013, 0.061225, 0.006212, 0.000000, MPI_Recv
State, rank6, STATE, 0.061226, 0.140351, 0.079126, 0.000000, MPI_Bcast
State, rank6, STATE, 2.009534, 2.009966, 0.000432, 0.000000, MPI_Send
State, rank6, STATE, 2.010203, 3.399016, 1.388813, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0444713, 3.39958, 3.35511, rank5
State, rank5, STATE, 0.044473, 0.044473, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.044474, 0.044475, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.044560, 0.060930, 0.016371, 0.000000, MPI_Recv
State, rank5, STATE, 0.060932, 0.131652, 0.070720, 0.000000, MPI_Bcast
State, rank5, STATE, 2.205789, 2.206218, 0.000429, 0.000000, MPI_Send
State, rank5, STATE, 2.206491, 3.399580, 1.193088, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0213866, 3.40016, 3.37877, rank4
State, rank4, STATE, 0.021388, 0.021388, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.021388, 0.021389, 0.000000, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.021440, 0.060478, 0.039039, 0.000000, MPI_Recv
State, rank4, STATE, 0.060481, 0.154463, 0.093982, 0.000000, MPI_Bcast
State, rank4, STATE, 2.367929, 2.368279, 0.000350, 0.000000, MPI_Send
State, rank4, STATE, 2.368588, 3.400160, 1.031571, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0489366, 3.39652, 3.34758, rank31
State, rank31, STATE, 0.048938, 0.048938, 0.000000, 0.000000, MPI_Comm_rank
State, rank31, STATE, 0.048939, 0.048940, 0.000001, 0.000000, MPI_Comm_size
State, rank31, STATE, 0.049000, 0.071805, 0.022805, 0.000000, MPI_Recv
State, rank31, STATE, 0.071806, 0.185039, 0.113232, 0.000000, MPI_Bcast
State, rank31, STATE, 1.967177, 1.967559, 0.000382, 0.000000, MPI_Send
State, rank31, STATE, 1.967799, 3.396516, 1.428717, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0265019, 3.3994, 3.3729, rank30
State, rank30, STATE, 0.026503, 0.026503, 0.000000, 0.000000, MPI_Comm_rank
State, rank30, STATE, 0.026503, 0.026504, 0.000001, 0.000000, MPI_Comm_size
State, rank30, STATE, 0.026553, 0.071323, 0.044770, 0.000000, MPI_Recv
State, rank30, STATE, 0.071325, 0.174801, 0.103476, 0.000000, MPI_Bcast
State, rank30, STATE, 2.259867, 2.260275, 0.000408, 0.000000, MPI_Send
State, rank30, STATE, 2.260531, 3.399398, 1.138867, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 3.39923, 3.39923, rank3
State, rank3, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.000003, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.000052, 0.059725, 0.059672, 0.000000, MPI_Recv
State, rank3, STATE, 0.059726, 0.109484, 0.049758, 0.000000, MPI_Bcast
State, rank3, STATE, 1.287079, 1.287509, 0.000430, 0.000000, MPI_Send
State, rank3, STATE, 1.287782, 3.399227, 2.111444, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0375984, 3.40051, 3.36291, rank29
State, rank29, STATE, 0.037600, 0.037600, 0.000000, 0.000000, MPI_Comm_rank
State, rank29, STATE, 0.037601, 0.037609, 0.000008, 0.000000, MPI_Comm_size
State, rank29, STATE, 0.037694, 0.070865, 0.033171, 0.000000, MPI_Recv
State, rank29, STATE, 0.070866, 0.174280, 0.103415, 0.000000, MPI_Bcast
State, rank29, STATE, 2.248894, 2.249339, 0.000445, 0.000000, MPI_Send
State, rank29, STATE, 2.249629, 3.400506, 1.150877, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0435398, 3.3994, 3.35586, rank28
State, rank28, STATE, 0.043541, 0.043542, 0.000001, 0.000000, MPI_Comm_rank
State, rank28, STATE, 0.043543, 0.043544, 0.000001, 0.000000, MPI_Comm_size
State, rank28, STATE, 0.043628, 0.070489, 0.026861, 0.000000, MPI_Recv
State, rank28, STATE, 0.070491, 0.184453, 0.113962, 0.000000, MPI_Bcast
State, rank28, STATE, 1.946031, 1.946486, 0.000455, 0.000000, MPI_Send
State, rank28, STATE, 1.946791, 3.399397, 1.452606, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0115752, 3.39955, 3.38798, rank27
State, rank27, STATE, 0.011576, 0.011577, 0.000000, 0.000000, MPI_Comm_rank
State, rank27, STATE, 0.011577, 0.011577, 0.000000, 0.000000, MPI_Comm_size
State, rank27, STATE, 0.011627, 0.069742, 0.058115, 0.000000, MPI_Recv
State, rank27, STATE, 0.069744, 0.163094, 0.093350, 0.000000, MPI_Bcast
State, rank27, STATE, 1.380451, 1.380843, 0.000392, 0.000000, MPI_Send
State, rank27, STATE, 1.381095, 3.399554, 2.018459, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.042279, 3.39937, 3.35709, rank26
State, rank26, STATE, 0.042280, 0.042280, 0.000000, 0.000000, MPI_Comm_rank
State, rank26, STATE, 0.042280, 0.042281, 0.000001, 0.000000, MPI_Comm_size
State, rank26, STATE, 0.042330, 0.069408, 0.027079, 0.000000, MPI_Recv
State, rank26, STATE, 0.069409, 0.151141, 0.081732, 0.000000, MPI_Bcast
State, rank26, STATE, 1.335263, 1.335643, 0.000379, 0.000000, MPI_Send
State, rank26, STATE, 1.335941, 3.399365, 2.063424, 0.000000, MPI_Finalize
