Container, 0, 0, 0, 3.48025, 3.48025, 0
Container, 0, ROOT, 0, 3.48025, 3.48025, root
Container, root, PROCESS, 0.0383537, 3.47707, 3.43871, rank9
State, rank9, STATE, 0.038355, 0.038355, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.038356, 0.038357, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.038442, 0.055837, 0.017395, 0.000000, MPI_Recv
State, rank9, STATE, 0.055838, 0.156053, 0.100215, 0.000000, MPI_Bcast
State, rank9, STATE, 1.375018, 1.375469, 0.000451, 0.000000, MPI_Send
State, rank9, STATE, 1.375750, 3.477065, 2.101315, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0330706, 3.47935, 3.44628, rank8
State, rank8, STATE, 0.033072, 0.033072, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.033072, 0.033073, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.033124, 0.054754, 0.021631, 0.000000, MPI_Recv
State, rank8, STATE, 0.054755, 0.168206, 0.113451, 0.000000, MPI_Bcast
State, rank8, STATE, 1.379505, 1.379954, 0.000449, 0.000000, MPI_Send
State, rank8, STATE, 1.380213, 3.479354, 2.099141, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0150769, 3.47871, 3.46363, rank7
State, rank7, STATE, 0.015078, 0.015079, 0.000001, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.015079, 0.015080, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.015139, 0.054553, 0.039414, 0.000000, MPI_Recv
State, rank7, STATE, 0.054555, 0.214231, 0.159675, 0.000000, MPI_Bcast
State, rank7, STATE, 2.184921, 2.185307, 0.000387, 0.000000, MPI_Send
State, rank7, STATE, 2.185569, 3.478705, 1.293137, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00875926, 3.4786, 3.46984, rank6
State, rank6, STATE, 0.008760, 0.008761, 0.000001, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.008762, 0.008763, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.008826, 0.053883, 0.045057, 0.000000, MPI_Recv
State, rank6, STATE, 0.053885, 0.199579, 0.145694, 0.000000, MPI_Bcast
State, rank6, STATE, 2.271522, 2.271942, 0.000420, 0.000000, MPI_Send
State, rank6, STATE, 2.272268, 3.478601, 1.206333, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0406775, 3.47879, 3.43812, rank5
State, rank5, STATE, 0.040679, 0.040680, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.040680, 0.040682, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.040761, 0.053223, 0.012462, 0.000000, MPI_Recv
State, rank5, STATE, 0.053225, 0.190353, 0.137128, 0.000000, MPI_Bcast
State, rank5, STATE, 2.226805, 2.227247, 0.000442, 0.000000, MPI_Send
State, rank5, STATE, 2.227542, 3.478794, 1.251251, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0337312, 3.47606, 3.44232, rank4
State, rank4, STATE, 0.033732, 0.033733, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.033733, 0.033734, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.033785, 0.052635, 0.018851, 0.000000, MPI_Recv
State, rank4, STATE, 0.052636, 0.213222, 0.160585, 0.000000, MPI_Bcast
State, rank4, STATE, 2.385991, 2.386396, 0.000405, 0.000000, MPI_Send
State, rank4, STATE, 2.386657, 3.476056, 1.089398, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00276756, 3.47489, 3.47213, rank31
State, rank31, STATE, 0.002769, 0.002769, 0.000000, 0.000000, MPI_Comm_rank
State, rank31, STATE, 0.002770, 0.002771, 0.000001, 0.000000, MPI_Comm_size
State, rank31, STATE, 0.002826, 0.124336, 0.121509, 0.000000, MPI_Recv
State, rank31, STATE, 0.124337, 0.288867, 0.164530, 0.000000, MPI_Bcast
State, rank31, STATE, 1.882716, 1.883126, 0.000410, 0.000000, MPI_Send
State, rank31, STATE, 1.883406, 3.474893, 1.591487, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0164611, 3.47909, 3.46263, rank30
State, rank30, STATE, 0.016462, 0.016463, 0.000000, 0.000000, MPI_Comm_rank
State, rank30, STATE, 0.016463, 0.016463, 0.000000, 0.000000, MPI_Comm_size
State, rank30, STATE, 0.016520, 0.068452, 0.051931, 0.000000, MPI_Recv
State, rank30, STATE, 0.068453, 0.272085, 0.203632, 0.000000, MPI_Bcast
State, rank30, STATE, 1.486509, 1.486981, 0.000472, 0.000000, MPI_Send
State, rank30, STATE, 1.487247, 3.479094, 1.991847, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0435741, 3.4786, 3.43503, rank3
State, rank3, STATE, 0.043576, 0.043577, 0.000001, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.043577, 0.043579, 0.000002, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.043659, 0.052055, 0.008396, 0.000000, MPI_Recv
State, rank3, STATE, 0.052057, 0.205998, 0.153941, 0.000000, MPI_Bcast
State, rank3, STATE, 2.114059, 2.114433, 0.000374, 0.000000, MPI_Send
State, rank3, STATE, 2.114707, 3.478600, 1.363893, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00477409, 3.47755, 3.47278, rank29
State, rank29, STATE, 0.004775, 0.004776, 0.000000, 0.000000, MPI_Comm_rank
State, rank29, STATE, 0.004776, 0.004777, 0.000001, 0.000000, MPI_Comm_size
State, rank29, STATE, 0.004826, 0.067886, 0.063061, 0.000000, MPI_Recv
State, rank29, STATE, 0.067888, 0.279678, 0.211789, 0.000000, MPI_Bcast
State, rank29, STATE, 1.817411, 1.817794, 0.000383, 0.000000, MPI_Send
State, rank29, STATE, 1.818052, 3.477553, 1.659502, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0125017, 3.48025, 3.46775, rank28
State, rank28, STATE, 0.012504, 0.012505, 0.000001, 0.000000, MPI_Comm_rank
State, rank28, STATE, 0.012506, 0.012507, 0.000001, 0.000000, MPI_Comm_size
State, rank28, STATE, 0.012585, 0.067267, 0.054681, 0.000000, MPI_Recv
State, rank28, STATE, 0.067268, 0.288846, 0.221578, 0.000000, MPI_Bcast
State, rank28, STATE, 2.418658, 2.419353, 0.000694, 0.000000, MPI_Send
State, rank28, STATE, 2.419655, 3.480252, 1.060596, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0242217, 3.47721, 3.45299, rank27
State, rank27, STATE, 0.024222, 0.024223, 0.000000, 0.000000, MPI_Comm_rank
State, rank27, STATE, 0.024223, 0.024224, 0.000001, 0.000000, MPI_Comm_size
State, rank27, STATE, 0.024269, 0.066738, 0.042469, 0.000000, MPI_Recv
State, rank27, STATE, 0.066739, 0.250777, 0.184039, 0.000000, MPI_Bcast
State, rank27, STATE, 2.036267, 2.036725, 0.000458, 0.000000, MPI_Send
State, rank27, STATE, 2.037009, 3.477210, 1.440201, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0462508, 3.47983, 3.43358, rank26
State, rank26, STATE, 0.046252, 0.046253, 0.000001, 0.000000, MPI_Comm_rank
