Container, 0, 0, 0, 1.40315, 1.40315, 0
Container, 0, ROOT, 0, 1.40315, 1.40315, root
Container, root, PROCESS, 0.000611544, 1.40313, 1.40252, rank1
State, rank1, STATE, 0.000613, 0.000613, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.000614, 0.000615, 0.000001, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.000674, 0.001145, 0.000471, 0.000000, MPI_Irecv
State, rank1, STATE, 0.001161, 0.007987, 0.006826, 0.000000, MPI_Wait
State, rank1, STATE, 0.008011, 0.010012, 0.002002, 0.000000, MPI_Wait
State, rank1, STATE, 0.396910, 0.397305, 0.000395, 0.000000, MPI_Isend
State, rank1, STATE, 0.397310, 0.397314, 0.000004, 0.000000, MPI_Wait
State, rank1, STATE, 0.397592, 1.403133, 1.005541, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 1.40315, 1.40315, rank0
State, rank0, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.000003, 0.000005, 0.000002, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.006074, 0.006080, 0.000007, 0.000000, MPI_Wtime
State, rank0, STATE, 0.006084, 0.007323, 0.001240, 0.000000, MPI_Isend
State, rank0, STATE, 0.009315, 0.009328, 0.000012, 0.000000, MPI_Wait
State, rank0, STATE, 0.391811, 0.391827, 0.000016, 0.000000, MPI_Irecv
State, rank0, STATE, 0.391829, 0.397389, 0.005560, 0.000000, MPI_Wait
State, rank0, STATE, 0.397389, 0.397390, 0.000000, 0.000000, MPI_Wtime
State, rank0, STATE, 0.397976, 1.403145, 1.005169, 0.000000, MPI_Finalize
