Container, 0, 0, 0, 3.6301, 3.6301, 0
Container, 0, ROOT, 0, 3.6301, 3.6301, root
Container, root, PROCESS, 0.00905871, 3.63003, 3.62097, rank9
State, rank9, STATE, 0.009060, 0.009061, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.009061, 0.009062, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.009147, 0.071697, 0.062550, 0.000000, MPI_Recv
State, rank9, STATE, 0.071700, 0.135585, 0.063886, 0.000000, MPI_Bcast
State, rank9, STATE, 1.746073, 1.746526, 0.000452, 0.000000, MPI_Send
State, rank9, STATE, 1.746809, 3.630030, 1.883221, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00863409, 3.62774, 3.6191, rank8
State, rank8, STATE, 0.008636, 0.008636, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.008636, 0.008637, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.008728, 0.070848, 0.062120, 0.000000, MPI_Recv
State, rank8, STATE, 0.070850, 0.121691, 0.050841, 0.000000, MPI_Bcast
State, rank8, STATE, 1.733880, 1.734339, 0.000459, 0.000000, MPI_Send
State, rank8, STATE, 1.734668, 3.627735, 1.893067, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00705385, 3.62896, 3.62191, rank7
State, rank7, STATE, 0.007055, 0.007055, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.007055, 0.007056, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.007121, 0.069775, 0.062654, 0.000000, MPI_Recv
State, rank7, STATE, 0.069776, 0.129099, 0.059323, 0.000000, MPI_Bcast
State, rank7, STATE, 1.723175, 1.723655, 0.000480, 0.000000, MPI_Send
State, rank7, STATE, 1.723927, 3.628962, 1.905036, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0108297, 3.62984, 3.61901, rank6
State, rank6, STATE, 0.010831, 0.010832, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.010832, 0.010833, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.010893, 0.069391, 0.058498, 0.000000, MPI_Recv
State, rank6, STATE, 0.069393, 0.122609, 0.053217, 0.000000, MPI_Bcast
State, rank6, STATE, 1.742661, 1.743136, 0.000475, 0.000000, MPI_Send
State, rank6, STATE, 1.743475, 3.629842, 1.886366, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00610638, 3.62759, 3.62148, rank5
State, rank5, STATE, 0.006108, 0.006109, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.006109, 0.006110, 0.000001, 0.000000, MPI_Comm_size
