Container, 0, 0, 0, 6.06005, 6.06005, 0
Container, 0, ROOT, 0, 6.06005, 6.06005, root
Container, root, PROCESS, 0.00846291, 6.06, 6.05153, rank7
State, rank7, STATE, 0.008465, 0.008465, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.008465, 0.008466, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.008525, 0.049706, 0.041182, 0.000000, MPI_Recv
State, rank7, STATE, 0.049707, 0.092738, 0.043030, 0.000000, MPI_Bcast
State, rank7, STATE, 4.607703, 4.609002, 0.001299, 0.000000, MPI_Send
State, rank7, STATE, 4.609410, 6.059997, 1.450588, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0119643, 6.05979, 6.04783, rank6
State, rank6, STATE, 0.011965, 0.011966, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.011966, 0.011966, 0.000000, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.012015, 0.048429, 0.036414, 0.000000, MPI_Recv
State, rank6, STATE, 0.048431, 0.090168, 0.041737, 0.000000, MPI_Bcast
State, rank6, STATE, 4.850732, 4.852120, 0.001388, 0.000000, MPI_Send
State, rank6, STATE, 4.852624, 6.059794, 1.207171, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 6.05971, 6.05971, rank5
State, rank5, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.000003, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.000051, 0.047169, 0.047118, 0.000000, MPI_Recv
State, rank5, STATE, 0.047171, 0.088467, 0.041296, 0.000000, MPI_Bcast
State, rank5, STATE, 4.806491, 4.807752, 0.001262, 0.000000, MPI_Send
State, rank5, STATE, 4.808101, 6.059708, 1.251608, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00427461, 6.05889, 6.05462, rank4
State, rank4, STATE, 0.004276, 0.004276, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.004276, 0.004277, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.004565, 0.046652, 0.042087, 0.000000, MPI_Recv
State, rank4, STATE, 0.046654, 0.090939, 0.044285, 0.000000, MPI_Bcast
State, rank4, STATE, 5.043903, 5.045754, 0.001851, 0.000000, MPI_Send
State, rank4, STATE, 5.046314, 6.058892, 1.012578, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0148399, 6.05862, 6.04378, rank3
State, rank3, STATE, 0.014841, 0.014841, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.014842, 0.014842, 0.000000, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.014890, 0.045726, 0.030836, 0.000000, MPI_Recv
State, rank3, STATE, 0.045727, 0.089767, 0.044040, 0.000000, MPI_Bcast
State, rank3, STATE, 4.827171, 4.828371, 0.001200, 0.000000, MPI_Send
State, rank3, STATE, 4.828771, 6.058619, 1.229848, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00225544, 6.05962, 6.05736, rank2
State, rank2, STATE, 0.002256, 0.002256, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.002257, 0.002258, 0.000001, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.002301, 0.044626, 0.042325, 0.000000, MPI_Recv
State, rank2, STATE, 0.044628, 0.083466, 0.038839, 0.000000, MPI_Bcast
State, rank2, STATE, 4.838747, 4.839940, 0.001193, 0.000000, MPI_Send
State, rank2, STATE, 4.840322, 6.059617, 1.219294, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00690126, 6.06005, 6.05315, rank1
State, rank1, STATE, 0.006902, 0.006903, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.006903, 0.006904, 0.000001, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.006953, 0.043536, 0.036583, 0.000000, MPI_Recv
State, rank1, STATE, 0.043538, 0.080672, 0.037134, 0.000000, MPI_Bcast
State, rank1, STATE, 4.859951, 4.861514, 0.001563, 0.000000, MPI_Send
State, rank1, STATE, 4.862057, 6.060048, 1.197991, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0108161, 6.05967, 6.04886, rank0
State, rank0, STATE, 0.010817, 0.010817, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.010817, 0.010818, 0.000001, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.040928, 0.040941, 0.000013, 0.000000, MPI_Wtime
State, rank0, STATE, 0.040982, 0.042611, 0.001630, 0.000000, MPI_Send
State, rank0, STATE, 0.042612, 0.043709, 0.001096, 0.000000, MPI_Send
State, rank0, STATE, 0.043709, 0.044638, 0.000930, 0.000000, MPI_Send
State, rank0, STATE, 0.044639, 0.045746, 0.001107, 0.000000, MPI_Send
State, rank0, STATE, 0.045746, 0.046622, 0.000875, 0.000000, MPI_Send
State, rank0, STATE, 0.046622, 0.047498, 0.000876, 0.000000, MPI_Send
State, rank0, STATE, 0.047498, 0.048460, 0.000962, 0.000000, MPI_Send
State, rank0, STATE, 0.051325, 0.092471, 0.041146, 0.000000, MPI_Bcast
State, rank0, STATE, 4.809521, 4.861682, 0.052161, 0.000000, MPI_Recv
