Container, 0, 0, 0, 6.20802, 6.20802, 0
Container, 0, ROOT, 0, 6.20802, 6.20802, root
Container, root, PROCESS, 0.000939369, 6.20659, 6.20565, rank7
State, rank7, STATE, 0.000941, 0.000941, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.000941, 0.000942, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.000986, 0.074203, 0.073217, 0.000000, MPI_Recv
State, rank7, STATE, 0.074205, 0.118503, 0.044298, 0.000000, MPI_Bcast
State, rank7, STATE, 5.156442, 5.158178, 0.001736, 0.000000, MPI_Send
State, rank7, STATE, 5.158631, 6.206593, 1.047961, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0014708, 6.20614, 6.20467, rank6
State, rank6, STATE, 0.001472, 0.001472, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.001472, 0.001473, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.001523, 0.071839, 0.070316, 0.000000, MPI_Recv
State, rank6, STATE, 0.071840, 0.118398, 0.046558, 0.000000, MPI_Bcast
State, rank6, STATE, 4.944036, 4.945240, 0.001204, 0.000000, MPI_Send
State, rank6, STATE, 4.945609, 6.206136, 1.260527, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00305152, 6.20773, 6.20468, rank5
State, rank5, STATE, 0.003052, 0.003053, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.003053, 0.003054, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.003119, 0.070211, 0.067092, 0.000000, MPI_Recv
State, rank5, STATE, 0.070212, 0.115146, 0.044934, 0.000000, MPI_Bcast
State, rank5, STATE, 4.916206, 4.917458, 0.001251, 0.000000, MPI_Send
State, rank5, STATE, 4.917837, 6.207729, 1.289891, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00195265, 6.20802, 6.20607, rank4
State, rank4, STATE, 0.001953, 0.001954, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.001954, 0.001955, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.002000, 0.068714, 0.066714, 0.000000, MPI_Recv
State, rank4, STATE, 0.068715, 0.111124, 0.042409, 0.000000, MPI_Bcast
State, rank4, STATE, 4.835785, 4.837240, 0.001454, 0.000000, MPI_Send
State, rank4, STATE, 4.837744, 6.208019, 1.370275, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00360513, 6.20666, 6.20305, rank3
State, rank3, STATE, 0.003606, 0.003607, 0.000001, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.003608, 0.003608, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.003686, 0.068388, 0.064702, 0.000000, MPI_Recv
State, rank3, STATE, 0.068391, 0.115392, 0.047001, 0.000000, MPI_Bcast
State, rank3, STATE, 5.189402, 5.191136, 0.001734, 0.000000, MPI_Send
State, rank3, STATE, 5.191597, 6.206657, 1.015060, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000434399, 6.20592, 6.20548, rank2
State, rank2, STATE, 0.000435, 0.000436, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.000436, 0.000437, 0.000001, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.000485, 0.065428, 0.064944, 0.000000, MPI_Recv
State, rank2, STATE, 0.065430, 0.107655, 0.042225, 0.000000, MPI_Bcast
State, rank2, STATE, 4.913338, 4.914538, 0.001200, 0.000000, MPI_Send
State, rank2, STATE, 4.914906, 6.205918, 1.291013, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 6.20592, 6.20592, rank1
State, rank1, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
