Container, 0, 0, 0, 1.92338, 1.92338, 0
Container, 0, ROOT, 0, 1.92338, 1.92338, root
Container, root, PROCESS, 0.00413275, 1.92279, 1.91865, rank9
State, rank9, STATE, 0.004134, 0.004134, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.004135, 0.004135, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.004192, 0.034368, 0.030175, 0.000000, MPI_Scatter
State, rank9, STATE, 0.034370, 0.059911, 0.025542, 0.000000, MPI_Bcast
State, rank9, STATE, 0.774276, 0.774942, 0.000666, 0.000000, MPI_Gather
State, rank9, STATE, 0.775155, 1.922787, 1.147632, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00549722, 1.92281, 1.91731, rank8
State, rank8, STATE, 0.005498, 0.005499, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.005499, 0.005500, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.005550, 0.033298, 0.027748, 0.000000, MPI_Scatter
State, rank8, STATE, 0.033298, 0.056603, 0.023305, 0.000000, MPI_Bcast
State, rank8, STATE, 0.444342, 0.892917, 0.448576, 0.000000, MPI_Gather
State, rank8, STATE, 0.893087, 1.922807, 1.029719, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0050199, 1.9217, 1.91668, rank7
State, rank7, STATE, 0.005021, 0.005022, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.005022, 0.005023, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.005097, 0.033040, 0.027943, 0.000000, MPI_Scatter
State, rank7, STATE, 0.033043, 0.059859, 0.026816, 0.000000, MPI_Bcast
State, rank7, STATE, 0.710926, 0.711689, 0.000763, 0.000000, MPI_Gather
State, rank7, STATE, 0.711859, 1.921696, 1.209838, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00184131, 1.92194, 1.9201, rank6
State, rank6, STATE, 0.001842, 0.001842, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.001843, 0.001844, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.001892, 0.032538, 0.030645, 0.000000, MPI_Scatter
State, rank6, STATE, 0.032540, 0.060753, 0.028213, 0.000000, MPI_Bcast
State, rank6, STATE, 0.613506, 0.712531, 0.099025, 0.000000, MPI_Gather
State, rank6, STATE, 0.712701, 1.921943, 1.209242, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000498772, 1.92057, 1.92007, rank5
State, rank5, STATE, 0.000500, 0.000501, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.000501, 0.000502, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.000545, 0.032019, 0.031474, 0.000000, MPI_Scatter
State, rank5, STATE, 0.032020, 0.060734, 0.028713, 0.000000, MPI_Bcast
