Container, 0, 0, 0, 1.65646, 1.65646, 0
Container, 0, ROOT, 0, 1.65646, 1.65646, root
Container, root, PROCESS, 0.058219, 1.65572, 1.5975, rank9
State, rank9, STATE, 0.058221, 0.058222, 0.000001, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.058222, 0.058223, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.058313, 0.072171, 0.013859, 0.000000, MPI_Recv
State, rank9, STATE, 0.072174, 0.104363, 0.032190, 0.000000, MPI_Bcast
State, rank9, STATE, 0.619401, 0.619857, 0.000456, 0.000000, MPI_Send
State, rank9, STATE, 0.620221, 1.655717, 1.035496, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0388203, 1.65418, 1.61536, rank8
State, rank8, STATE, 0.038821, 0.038821, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.038822, 0.038829, 0.000007, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.038875, 0.071627, 0.032752, 0.000000, MPI_Recv
State, rank8, STATE, 0.071628, 0.107805, 0.036177, 0.000000, MPI_Bcast
State, rank8, STATE, 0.537546, 0.537727, 0.000181, 0.000000, MPI_Send
State, rank8, STATE, 0.537948, 1.654177, 1.116229, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0637472, 1.65432, 1.59057, rank7
State, rank7, STATE, 0.063749, 0.063749, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.063750, 0.063751, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.063829, 0.071325, 0.007496, 0.000000, MPI_Recv
State, rank7, STATE, 0.071326, 0.103867, 0.032541, 0.000000, MPI_Bcast
State, rank7, STATE, 0.483010, 0.483195, 0.000185, 0.000000, MPI_Send
State, rank7, STATE, 0.483429, 1.654321, 1.170892, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0182672, 1.65343, 1.63517, rank6
State, rank6, STATE, 0.018268, 0.018268, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.018269, 0.018269, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.018314, 0.070758, 0.052444, 0.000000, MPI_Recv
State, rank6, STATE, 0.070759, 0.097061, 0.026303, 0.000000, MPI_Bcast
State, rank6, STATE, 0.368671, 0.368846, 0.000175, 0.000000, MPI_Send
State, rank6, STATE, 0.369022, 1.653432, 1.284411, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.022486, 1.65529, 1.63281, rank5
State, rank5, STATE, 0.022487, 0.022488, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.022488, 0.022489, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.022567, 0.070480, 0.047913, 0.000000, MPI_Recv
State, rank5, STATE, 0.070481, 0.098950, 0.028469, 0.000000, MPI_Bcast
State, rank5, STATE, 0.636188, 0.636527, 0.000339, 0.000000, MPI_Send
State, rank5, STATE, 0.636815, 1.655292, 1.018478, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0429387, 1.6536, 1.61066, rank4
State, rank4, STATE, 0.042940, 0.042940, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.042940, 0.042941, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.043001, 0.069939, 0.026938, 0.000000, MPI_Recv
State, rank4, STATE, 0.069940, 0.102608, 0.032668, 0.000000, MPI_Bcast
State, rank4, STATE, 0.373688, 0.373915, 0.000228, 0.000000, MPI_Send
State, rank4, STATE, 0.374104, 1.653601, 1.279497, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0321777, 1.65343, 1.62125, rank31
State, rank31, STATE, 0.032179, 0.032179, 0.000000, 0.000000, MPI_Comm_rank
State, rank31, STATE, 0.032179, 0.032180, 0.000000, 0.000000, MPI_Comm_size
State, rank31, STATE, 0.032227, 0.081250, 0.049023, 0.000000, MPI_Recv
State, rank31, STATE, 0.081251, 0.118993, 0.037742, 0.000000, MPI_Bcast
State, rank31, STATE, 0.515197, 0.515390, 0.000193, 0.000000, MPI_Send
State, rank31, STATE, 0.515620, 1.653431, 1.137812, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0548942, 1.65331, 1.59842, rank30
State, rank30, STATE, 0.054896, 0.054897, 0.000001, 0.000000, MPI_Comm_rank
State, rank30, STATE, 0.054897, 0.054899, 0.000001, 0.000000, MPI_Comm_size
State, rank30, STATE, 0.054978, 0.081033, 0.026056, 0.000000, MPI_Recv
State, rank30, STATE, 0.081035, 0.114590, 0.033555, 0.000000, MPI_Bcast
State, rank30, STATE, 0.558003, 0.558149, 0.000146, 0.000000, MPI_Send
State, rank30, STATE, 0.558408, 1.653311, 1.094903, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00593495, 1.65633, 1.65039, rank3
State, rank3, STATE, 0.005936, 0.005936, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.005936, 0.005937, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.005987, 0.069622, 0.063635, 0.000000, MPI_Recv
State, rank3, STATE, 0.069623, 0.117497, 0.047874, 0.000000, MPI_Bcast
State, rank3, STATE, 0.639357, 0.639642, 0.000284, 0.000000, MPI_Send
State, rank3, STATE, 0.639832, 1.656327, 1.016495, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.020524, 1.65556, 1.63504, rank29
State, rank29, STATE, 0.020525, 0.020526, 0.000000, 0.000000, MPI_Comm_rank
State, rank29, STATE, 0.020527, 0.020528, 0.000001, 0.000000, MPI_Comm_size
State, rank29, STATE, 0.020601, 0.080637, 0.060036, 0.000000, MPI_Recv
State, rank29, STATE, 0.080639, 0.108547, 0.027908, 0.000000, MPI_Bcast
State, rank29, STATE, 0.620104, 0.620389, 0.000285, 0.000000, MPI_Send
State, rank29, STATE, 0.620590, 1.655560, 1.034970, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.023895, 1.65429, 1.63039, rank28
State, rank28, STATE, 0.023896, 0.023896, 0.000000, 0.000000, MPI_Comm_rank
State, rank28, STATE, 0.023896, 0.023897, 0.000000, 0.000000, MPI_Comm_size
State, rank28, STATE, 0.023943, 0.080188, 0.056245, 0.000000, MPI_Recv
State, rank28, STATE, 0.080189, 0.118826, 0.038636, 0.000000, MPI_Bcast
State, rank28, STATE, 0.616555, 0.616710, 0.000155, 0.000000, MPI_Send
State, rank28, STATE, 0.616872, 1.654289, 1.037416, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0531926, 1.65585, 1.60266, rank27
State, rank27, STATE, 0.053195, 0.053195, 0.000000, 0.000000, MPI_Comm_rank
State, rank27, STATE, 0.053195, 0.053197, 0.000001, 0.000000, MPI_Comm_size
State, rank27, STATE, 0.053278, 0.079781, 0.026503, 0.000000, MPI_Recv
State, rank27, STATE, 0.079782, 0.113425, 0.033643, 0.000000, MPI_Bcast
State, rank27, STATE, 0.637592, 0.637939, 0.000347, 0.000000, MPI_Send
State, rank27, STATE, 0.638150, 1.655854, 1.017704, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 1.65439, 1.65439, rank26
State, rank26, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank26, STATE, 0.000002, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank26, STATE, 0.000052, 0.079331, 0.079278, 0.000000, MPI_Recv
State, rank26, STATE, 0.079333, 0.108234, 0.028900, 0.000000, MPI_Bcast
State, rank26, STATE, 0.620310, 0.620703, 0.000392, 0.000000, MPI_Send
State, rank26, STATE, 0.620888, 1.654388, 1.033499, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.047775, 1.65453, 1.60676, rank25
State, rank25, STATE, 0.047777, 0.047778, 0.000001, 0.000000, MPI_Comm_rank
State, rank25, STATE, 0.047778, 0.047779, 0.000001, 0.000000, MPI_Comm_size
State, rank25, STATE, 0.047857, 0.078879, 0.031023, 0.000000, MPI_Recv
State, rank25, STATE, 0.078881, 0.105623, 0.026742, 0.000000, MPI_Bcast
State, rank25, STATE, 0.545923, 0.546115, 0.000192, 0.000000, MPI_Send
State, rank25, STATE, 0.546305, 1.654533, 1.108228, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0290639, 1.65374, 1.62467, rank24
State, rank24, STATE, 0.029065, 0.029065, 0.000000, 0.000000, MPI_Comm_rank
State, rank24, STATE, 0.029065, 0.029066, 0.000001, 0.000000, MPI_Comm_size
State, rank24, STATE, 0.029644, 0.078427, 0.048782, 0.000000, MPI_Recv
State, rank24, STATE, 0.078428, 0.112456, 0.034028, 0.000000, MPI_Bcast
State, rank24, STATE, 0.486129, 0.486332, 0.000203, 0.000000, MPI_Send
State, rank24, STATE, 0.486552, 1.653737, 1.167185, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0600393, 1.65598, 1.59594, rank23
State, rank23, STATE, 0.060041, 0.060042, 0.000001, 0.000000, MPI_Comm_rank
State, rank23, STATE, 0.060042, 0.060044, 0.000002, 0.000000, MPI_Comm_size
State, rank23, STATE, 0.060119, 0.078004, 0.017885, 0.000000, MPI_Recv
State, rank23, STATE, 0.078006, 0.106576, 0.028571, 0.000000, MPI_Bcast
State, rank23, STATE, 0.628620, 0.628857, 0.000237, 0.000000, MPI_Send
State, rank23, STATE, 0.629124, 1.655978, 1.026853, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0560668, 1.65443, 1.59837, rank22
State, rank22, STATE, 0.056068, 0.056069, 0.000001, 0.000000, MPI_Comm_rank
State, rank22, STATE, 0.056069, 0.056070, 0.000001, 0.000000, MPI_Comm_size
State, rank22, STATE, 0.056124, 0.077595, 0.021471, 0.000000, MPI_Recv
