Container, 0, 0, 0, 3.56779, 3.56779, 0
Container, 0, ROOT, 0, 3.56779, 3.56779, root
Container, root, PROCESS, 0.00849605, 3.56591, 3.55741, rank9
State, rank9, STATE, 0.008497, 0.008498, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.008498, 0.008500, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.008585, 0.068066, 0.059481, 0.000000, MPI_Scatter
State, rank9, STATE, 0.068067, 0.210158, 0.142091, 0.000000, MPI_Bcast
State, rank9, STATE, 2.416115, 2.416744, 0.000628, 0.000000, MPI_Gather
State, rank9, STATE, 2.417000, 3.565905, 1.148906, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00286412, 3.56535, 3.56249, rank8
State, rank8, STATE, 0.002865, 0.002865, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.002866, 0.002866, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.002917, 0.067376, 0.064459, 0.000000, MPI_Scatter
State, rank8, STATE, 0.067378, 0.232255, 0.164877, 0.000000, MPI_Bcast
State, rank8, STATE, 2.476337, 2.542536, 0.066200, 0.000000, MPI_Gather
State, rank8, STATE, 2.542796, 3.565351, 1.022555, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0125449, 3.56335, 3.55081, rank7
State, rank7, STATE, 0.012546, 0.012547, 0.000001, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.012547, 0.012548, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.012624, 0.066778, 0.054154, 0.000000, MPI_Scatter
State, rank7, STATE, 0.066779, 0.175287, 0.108508, 0.000000, MPI_Bcast
State, rank7, STATE, 2.418240, 2.419412, 0.001172, 0.000000, MPI_Gather
State, rank7, STATE, 2.419697, 3.563352, 1.143655, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00969267, 3.56516, 3.55547, rank6
State, rank6, STATE, 0.009694, 0.009694, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.009694, 0.009695, 0.000000, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.009740, 0.065699, 0.055959, 0.000000, MPI_Scatter
State, rank6, STATE, 0.065700, 0.161305, 0.095605, 0.000000, MPI_Bcast
State, rank6, STATE, 2.201570, 2.420035, 0.218465, 0.000000, MPI_Gather
State, rank6, STATE, 2.420344, 3.565164, 1.144819, 0.000000, MPI_Finalize
