Container, 0, 0, 0, 1.71683, 1.71683, 0
Container, 0, ROOT, 0, 1.71683, 1.71683, root
Container, root, PROCESS, 0.0040369, 1.71341, 1.70937, rank9
State, rank9, STATE, 0.004038, 0.004038, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.004038, 0.004039, 0.000000, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.004080, 0.038498, 0.034418, 0.000000, MPI_Scatter
State, rank9, STATE, 0.038500, 0.143751, 0.105251, 0.000000, MPI_Bcast
State, rank9, STATE, 0.433662, 0.433849, 0.000187, 0.000000, MPI_Gather
State, rank9, STATE, 0.434104, 1.713412, 1.279307, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0018003, 1.7135, 1.7117, rank8
State, rank8, STATE, 0.001801, 0.001801, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.001802, 0.001802, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.001845, 0.038247, 0.036402, 0.000000, MPI_Scatter
State, rank8, STATE, 0.038248, 0.155037, 0.116789, 0.000000, MPI_Bcast
State, rank8, STATE, 0.683775, 0.687035, 0.003260, 0.000000, MPI_Gather
State, rank8, STATE, 0.687265, 1.713502, 1.026237, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00279427, 1.71512, 1.71233, rank7
State, rank7, STATE, 0.002795, 0.002795, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.002795, 0.002801, 0.000005, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.002843, 0.037701, 0.034858, 0.000000, MPI_Scatter
State, rank7, STATE, 0.037702, 0.155075, 0.117373, 0.000000, MPI_Bcast
State, rank7, STATE, 0.438058, 0.671739, 0.233681, 0.000000, MPI_Gather
State, rank7, STATE, 0.671940, 1.715121, 1.043180, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00875354, 1.71434, 1.70559, rank6
State, rank6, STATE, 0.008755, 0.008756, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.008756, 0.008757, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.008830, 0.037466, 0.028636, 0.000000, MPI_Scatter
State, rank6, STATE, 0.037467, 0.148335, 0.110868, 0.000000, MPI_Bcast
State, rank6, STATE, 0.670762, 0.672111, 0.001348, 0.000000, MPI_Gather
State, rank6, STATE, 0.672304, 1.714344, 1.042040, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 1.71483, 1.71483, rank5
State, rank5, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.000002, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.000050, 0.037017, 0.036967, 0.000000, MPI_Scatter
State, rank5, STATE, 0.037018, 0.142955, 0.105937, 0.000000, MPI_Bcast
State, rank5, STATE, 0.665060, 0.665530, 0.000470, 0.000000, MPI_Gather
State, rank5, STATE, 0.665715, 1.714825, 1.049110, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0124269, 1.71622, 1.70379, rank4
State, rank4, STATE, 0.012429, 0.012429, 0.000001, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.012430, 0.012431, 0.000002, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.012509, 0.036510, 0.024001, 0.000000, MPI_Scatter
State, rank4, STATE, 0.036511, 0.155047, 0.118536, 0.000000, MPI_Bcast
State, rank4, STATE, 0.677282, 0.680654, 0.003371, 0.000000, MPI_Gather
State, rank4, STATE, 0.680956, 1.716217, 1.035261, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00228214, 1.71307, 1.71078, rank31
State, rank31, STATE, 0.002283, 0.002283, 0.000000, 0.000000, MPI_Comm_rank
State, rank31, STATE, 0.002284, 0.002284, 0.000000, 0.000000, MPI_Comm_size
State, rank31, STATE, 0.002336, 0.108887, 0.106551, 0.000000, MPI_Scatter
State, rank31, STATE, 0.108889, 0.170215, 0.061325, 0.000000, MPI_Bcast
State, rank31, STATE, 0.610998, 0.611692, 0.000694, 0.000000, MPI_Gather
State, rank31, STATE, 0.611960, 1.713067, 1.101107, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00439882, 1.7145, 1.7101, rank30
State, rank30, STATE, 0.004400, 0.004400, 0.000000, 0.000000, MPI_Comm_rank
State, rank30, STATE, 0.004401, 0.004402, 0.000001, 0.000000, MPI_Comm_size
State, rank30, STATE, 0.004481, 0.047238, 0.042757, 0.000000, MPI_Scatter
State, rank30, STATE, 0.047239, 0.168930, 0.121690, 0.000000, MPI_Bcast
State, rank30, STATE, 0.603047, 0.612070, 0.009022, 0.000000, MPI_Gather
State, rank30, STATE, 0.612193, 1.714503, 1.102310, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00626659, 1.71546, 1.70919, rank3
State, rank3, STATE, 0.006268, 0.006268, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.006268, 0.006269, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.006314, 0.035934, 0.029621, 0.000000, MPI_Scatter
State, rank3, STATE, 0.035935, 0.136212, 0.100276, 0.000000, MPI_Bcast
State, rank3, STATE, 0.418823, 0.673928, 0.255105, 0.000000, MPI_Gather
State, rank3, STATE, 0.674118, 1.715460, 1.041342, 0.000000, MPI_Finalize
