Container, 0, 0, 0, 1.40166, 1.40166, 0
Container, 0, ROOT, 0, 1.40166, 1.40166, root
Container, root, PROCESS, 0.000500679, 1.40162, 1.40111, rank1
State, rank1, STATE, 0.000502, 0.000502, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.000503, 0.000503, 0.000001, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.000579, 0.008318, 0.007739, 0.000000, MPI_Scatter
State, rank1, STATE, 0.008319, 0.009717, 0.001398, 0.000000, MPI_Bcast
State, rank1, STATE, 0.392598, 0.395396, 0.002799, 0.000000, MPI_Gather
State, rank1, STATE, 0.395616, 1.401615, 1.006000, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 1.40166, 1.40166, rank0
State, rank0, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.000003, 0.000005, 0.000002, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.005461, 0.005463, 0.000003, 0.000000, MPI_Wtime
State, rank0, STATE, 0.005468, 0.007429, 0.001961, 0.000000, MPI_Scatter
State, rank0, STATE, 0.007432, 0.008408, 0.000976, 0.000000, MPI_Bcast
State, rank0, STATE, 0.394970, 0.395733, 0.000762, 0.000000, MPI_Gather
State, rank0, STATE, 0.395733, 0.395734, 0.000000, 0.000000, MPI_Wtime
State, rank0, STATE, 0.396219, 1.401665, 1.005446, 0.000000, MPI_Finalize
