Container, 0, 0, 0, 2.82544, 2.82544, 0
Container, 0, ROOT, 0, 2.82544, 2.82544, root
Container, root, PROCESS, 0.000552654, 2.82544, 2.82489, rank3
State, rank3, STATE, 0.000555, 0.000555, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.000556, 0.000557, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.000614, 0.026565, 0.025951, 0.000000, MPI_Scatter
State, rank3, STATE, 0.026566, 0.043670, 0.017103, 0.000000, MPI_Bcast
State, rank3, STATE, 1.677208, 1.814903, 0.137694, 0.000000, MPI_Gather
State, rank3, STATE, 1.815272, 2.825444, 1.010172, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00163436, 2.82476, 2.82313, rank2
State, rank2, STATE, 0.001635, 0.001636, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.001636, 0.001637, 0.000001, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.001697, 0.025331, 0.023633, 0.000000, MPI_Scatter
State, rank2, STATE, 0.025332, 0.043306, 0.017974, 0.000000, MPI_Bcast
State, rank2, STATE, 1.812601, 1.813753, 0.001152, 0.000000, MPI_Gather
State, rank2, STATE, 1.814305, 2.824759, 1.010455, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 2.82531, 2.82531, rank1
State, rank1, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.000003, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.000059, 0.024024, 0.023965, 0.000000, MPI_Scatter
State, rank1, STATE, 0.024024, 0.037328, 0.013304, 0.000000, MPI_Bcast
State, rank1, STATE, 1.363811, 1.740759, 0.376948, 0.000000, MPI_Gather
State, rank1, STATE, 1.741115, 2.825313, 1.084198, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00110698, 2.82521, 2.8241, rank0
State, rank0, STATE, 0.001108, 0.001108, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.001109, 0.001109, 0.000001, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.018890, 0.018901, 0.000011, 0.000000, MPI_Wtime
State, rank0, STATE, 0.018908, 0.025315, 0.006408, 0.000000, MPI_Scatter
State, rank0, STATE, 0.025319, 0.030098, 0.004779, 0.000000, MPI_Bcast
State, rank0, STATE, 1.739465, 1.816445, 0.076980, 0.000000, MPI_Gather
State, rank0, STATE, 1.816445, 1.816446, 0.000001, 0.000000, MPI_Wtime
State, rank0, STATE, 1.817284, 2.825208, 1.007924, 0.000000, MPI_Finalize
