Container, 0, 0, 0, 3.86341, 3.86341, 0
Container, 0, ROOT, 0, 3.86341, 3.86341, root
Container, root, PROCESS, 0.0183704, 3.86341, 3.84504, rank9
State, rank9, STATE, 0.018372, 0.018372, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.018373, 0.018373, 0.000000, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.018425, 0.051966, 0.033541, 0.000000, MPI_Recv
State, rank9, STATE, 0.051967, 0.093243, 0.041275, 0.000000, MPI_Bcast
State, rank9, STATE, 2.541633, 2.542272, 0.000639, 0.000000, MPI_Send
State, rank9, STATE, 2.542583, 3.863408, 1.320825, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0206499, 3.86228, 3.84163, rank8
State, rank8, STATE, 0.020651, 0.020652, 0.000001, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.020652, 0.020653, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.020711, 0.051936, 0.031225, 0.000000, MPI_Recv
State, rank8, STATE, 0.051938, 0.099040, 0.047102, 0.000000, MPI_Bcast
State, rank8, STATE, 2.832866, 2.834047, 0.001181, 0.000000, MPI_Send
State, rank8, STATE, 2.834393, 3.862276, 1.027882, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.017653, 3.8627, 3.84505, rank7
State, rank7, STATE, 0.017654, 0.017655, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.017655, 0.017657, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.017729, 0.051407, 0.033678, 0.000000, MPI_Recv
State, rank7, STATE, 0.051409, 0.099524, 0.048115, 0.000000, MPI_Bcast
State, rank7, STATE, 2.628703, 2.629270, 0.000567, 0.000000, MPI_Send
State, rank7, STATE, 2.629589, 3.862699, 1.233110, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00755405, 3.86326, 3.85571, rank6
State, rank6, STATE, 0.007555, 0.007555, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.007555, 0.007556, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.007620, 0.050133, 0.042513, 0.000000, MPI_Recv
State, rank6, STATE, 0.050135, 0.096406, 0.046271, 0.000000, MPI_Bcast
State, rank6, STATE, 2.564189, 2.564922, 0.000733, 0.000000, MPI_Send
State, rank6, STATE, 2.565296, 3.863263, 1.297967, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0036633, 3.86263, 3.85897, rank5
State, rank5, STATE, 0.003665, 0.003665, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.003666, 0.003667, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.003725, 0.050145, 0.046420, 0.000000, MPI_Recv
State, rank5, STATE, 0.050147, 0.097907, 0.047760, 0.000000, MPI_Bcast
State, rank5, STATE, 2.704781, 2.705557, 0.000776, 0.000000, MPI_Send
State, rank5, STATE, 2.705899, 3.862633, 1.156735, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00534224, 3.86268, 3.85734, rank4
State, rank4, STATE, 0.005343, 0.005343, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.005344, 0.005344, 0.000000, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.005388, 0.048687, 0.043299, 0.000000, MPI_Recv
State, rank4, STATE, 0.048688, 0.098626, 0.049938, 0.000000, MPI_Bcast
State, rank4, STATE, 2.844051, 2.845351, 0.001301, 0.000000, MPI_Send
State, rank4, STATE, 2.845825, 3.862685, 1.016860, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0130742, 3.86162, 3.84854, rank3
