Container, 0, 0, 0, 1.17103, 1.17103, 0
Container, 0, ROOT, 0, 1.17103, 1.17103, root
Container, root, PROCESS, 0.00180769, 1.17063, 1.16882, rank9
State, rank9, STATE, 0.001809, 0.001809, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.001809, 0.001810, 0.000000, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.001854, 0.026968, 0.025113, 0.000000, MPI_Scatter
State, rank9, STATE, 0.026969, 0.098610, 0.071640, 0.000000, MPI_Bcast
State, rank9, STATE, 0.144943, 0.145074, 0.000131, 0.000000, MPI_Gather
State, rank9, STATE, 0.145273, 1.170628, 1.025355, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00382161, 1.17093, 1.16711, rank8
State, rank8, STATE, 0.003823, 0.003823, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.003823, 0.003824, 0.000000, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.003864, 0.026635, 0.022771, 0.000000, MPI_Scatter
State, rank8, STATE, 0.026637, 0.099054, 0.072417, 0.000000, MPI_Bcast
State, rank8, STATE, 0.120495, 0.150759, 0.030264, 0.000000, MPI_Gather
State, rank8, STATE, 0.150896, 1.170931, 1.020035, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00721073, 1.1703, 1.16309, rank7
State, rank7, STATE, 0.007212, 0.007212, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.007212, 0.007213, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.007256, 0.026418, 0.019162, 0.000000, MPI_Scatter
State, rank7, STATE, 0.026420, 0.102016, 0.075596, 0.000000, MPI_Bcast
State, rank7, STATE, 0.147463, 0.147778, 0.000315, 0.000000, MPI_Gather
State, rank7, STATE, 0.148018, 1.170304, 1.022285, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00535774, 1.16989, 1.16453, rank6
State, rank6, STATE, 0.005359, 0.005360, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.005360, 0.005361, 0.000001, 0.000000, MPI_Comm_size
