Container, 0, 0, 0, 1.29672, 1.29672, 0
Container, 0, ROOT, 0, 1.29672, 1.29672, root
Container, root, PROCESS, 0.00108171, 1.29672, 1.29564, rank2
State, rank2, STATE, 0.001083, 0.001083, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.001084, 0.001084, 0.000001, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.001136, 0.008217, 0.007081, 0.000000, MPI_Recv
State, rank2, STATE, 0.008218, 0.010981, 0.002762, 0.000000, MPI_Bcast
State, rank2, STATE, 0.278786, 0.279025, 0.000239, 0.000000, MPI_Send
State, rank2, STATE, 0.279196, 1.296722, 1.017526, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 1.29648, 1.29648, rank1
State, rank1, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.000003, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.000054, 0.007667, 0.007613, 0.000000, MPI_Recv
State, rank1, STATE, 0.007668, 0.010251, 0.002583, 0.000000, MPI_Bcast
State, rank1, STATE, 0.280620, 0.280752, 0.000132, 0.000000, MPI_Send
State, rank1, STATE, 0.280939, 1.296485, 1.015546, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000533342, 1.29663, 1.29609, rank0
State, rank0, STATE, 0.000535, 0.000535, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.000535, 0.000536, 0.000001, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.006223, 0.006230, 0.000006, 0.000000, MPI_Wtime
State, rank0, STATE, 0.006251, 0.007264, 0.001014, 0.000000, MPI_Send
State, rank0, STATE, 0.007265, 0.007775, 0.000510, 0.000000, MPI_Send
State, rank0, STATE, 0.008653, 0.010378, 0.001725, 0.000000, MPI_Bcast
State, rank0, STATE, 0.289660, 0.290082, 0.000422, 0.000000, MPI_Recv
State, rank0, STATE, 0.290083, 0.290409, 0.000326, 0.000000, MPI_Recv
State, rank0, STATE, 0.290409, 0.290409, 0.000000, 0.000000, MPI_Wtime
State, rank0, STATE, 0.291081, 1.296627, 1.005546, 0.000000, MPI_Finalize
