Container, 0, 0, 0, 2.04022, 2.04022, 0
Container, 0, ROOT, 0, 2.04022, 2.04022, root
Container, root, PROCESS, 0.00636554, 2.0389, 2.03254, rank9
State, rank9, STATE, 0.006367, 0.006367, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.006367, 0.006368, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.006418, 0.049339, 0.042921, 0.000000, MPI_Recv
State, rank9, STATE, 0.049341, 0.075152, 0.025810, 0.000000, MPI_Bcast
State, rank9, STATE, 1.007413, 1.007794, 0.000381, 0.000000, MPI_Send
State, rank9, STATE, 1.007991, 2.038904, 1.030913, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 2.03779, 2.03779, rank8
State, rank8, STATE, 0.000001, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.000002, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.000051, 0.048592, 0.048541, 0.000000, MPI_Recv
State, rank8, STATE, 0.048593, 0.070818, 0.022226, 0.000000, MPI_Bcast
State, rank8, STATE, 0.625610, 0.626045, 0.000435, 0.000000, MPI_Send
State, rank8, STATE, 0.626240, 2.037787, 1.411547, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0180075, 2.03771, 2.0197, rank7
State, rank7, STATE, 0.018008, 0.018008, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.018009, 0.018009, 0.000000, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.018054, 0.048351, 0.030296, 0.000000, MPI_Recv
State, rank7, STATE, 0.048353, 0.075116, 0.026763, 0.000000, MPI_Bcast
State, rank7, STATE, 0.979348, 0.979726, 0.000378, 0.000000, MPI_Send
State, rank7, STATE, 0.979921, 2.037709, 1.057787, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0289006, 2.04022, 2.01132, rank6
State, rank6, STATE, 0.028902, 0.028903, 0.000001, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.028904, 0.028905, 0.000001, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.029013, 0.047831, 0.018818, 0.000000, MPI_Recv
State, rank6, STATE, 0.047833, 0.076247, 0.028414, 0.000000, MPI_Bcast
State, rank6, STATE, 0.695140, 0.695407, 0.000266, 0.000000, MPI_Send
State, rank6, STATE, 0.695595, 2.040221, 1.344626, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0201981, 2.03849, 2.0183, rank5
State, rank5, STATE, 0.020199, 0.020200, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.020200, 0.020202, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.020274, 0.047311, 0.027036, 0.000000, MPI_Recv
State, rank5, STATE, 0.047313, 0.077043, 0.029730, 0.000000, MPI_Bcast
State, rank5, STATE, 1.008208, 1.008633, 0.000425, 0.000000, MPI_Send
State, rank5, STATE, 1.008806, 2.038494, 1.029689, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00157666, 2.03712, 2.03554, rank4
State, rank4, STATE, 0.001578, 0.001578, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.001578, 0.001579, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.001628, 0.046536, 0.044908, 0.000000, MPI_Recv
State, rank4, STATE, 0.046538, 0.071617, 0.025079, 0.000000, MPI_Bcast
State, rank4, STATE, 0.623159, 0.623463, 0.000304, 0.000000, MPI_Send
State, rank4, STATE, 0.623632, 2.037121, 1.413489, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0268738, 2.03716, 2.01029, rank3
State, rank3, STATE, 0.026875, 0.026875, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.026876, 0.026877, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.026934, 0.046267, 0.019333, 0.000000, MPI_Recv
State, rank3, STATE, 0.046269, 0.074608, 0.028340, 0.000000, MPI_Bcast
State, rank3, STATE, 0.507093, 0.507297, 0.000204, 0.000000, MPI_Send
State, rank3, STATE, 0.507459, 2.037162, 1.529703, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00856805, 2.0378, 2.02923, rank2
State, rank2, STATE, 0.008569, 0.008569, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.008569, 0.008570, 0.000000, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.008616, 0.045473, 0.036857, 0.000000, MPI_Recv
State, rank2, STATE, 0.045474, 0.072339, 0.026865, 0.000000, MPI_Bcast
State, rank2, STATE, 0.623113, 0.623578, 0.000465, 0.000000, MPI_Send
State, rank2, STATE, 0.623778, 2.037798, 1.414020, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0130088, 2.03891, 2.0259, rank15
State, rank15, STATE, 0.013010, 0.013010, 0.000000, 0.000000, MPI_Comm_rank
State, rank15, STATE, 0.013010, 0.013011, 0.000001, 0.000000, MPI_Comm_size
