Container, 0, 0, 0, 1.11084, 1.11084, 0
Container, 0, ROOT, 0, 1.11084, 1.11084, root
Container, root, PROCESS, 0.0106726, 1.11006, 1.09939, rank9
State, rank9, STATE, 0.010674, 0.010674, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.010674, 0.010675, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.010717, 0.012340, 0.001622, 0.000000, MPI_Scatter
State, rank9, STATE, 0.012341, 0.023683, 0.011342, 0.000000, MPI_Bcast
State, rank9, STATE, 0.060450, 0.060547, 0.000097, 0.000000, MPI_Gather
State, rank9, STATE, 0.060687, 1.110058, 1.049371, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00657034, 1.11048, 1.10391, rank8
State, rank8, STATE, 0.006572, 0.006572, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.006573, 0.006574, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.006633, 0.012135, 0.005502, 0.000000, MPI_Scatter
State, rank8, STATE, 0.012136, 0.024188, 0.012052, 0.000000, MPI_Bcast
State, rank8, STATE, 0.096346, 0.101522, 0.005176, 0.000000, MPI_Gather
State, rank8, STATE, 0.101762, 1.110478, 1.008717, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00528741, 1.11, 1.10471, rank7
State, rank7, STATE, 0.005289, 0.005289, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.005289, 0.005290, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.005331, 0.011756, 0.006425, 0.000000, MPI_Scatter
State, rank7, STATE, 0.011756, 0.023988, 0.012232, 0.000000, MPI_Bcast
State, rank7, STATE, 0.059977, 0.060075, 0.000098, 0.000000, MPI_Gather
State, rank7, STATE, 0.060228, 1.110001, 1.049773, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00195384, 1.11043, 1.10848, rank6
State, rank6, STATE, 0.001955, 0.001955, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.001956, 0.001956, 0.000000, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.002001, 0.011538, 0.009537, 0.000000, MPI_Scatter
State, rank6, STATE, 0.011539, 0.024727, 0.013187, 0.000000, MPI_Bcast
State, rank6, STATE, 0.099272, 0.099757, 0.000485, 0.000000, MPI_Gather
State, rank6, STATE, 0.099993, 1.110432, 1.010439, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0102503, 1.11, 1.09975, rank5
State, rank5, STATE, 0.010251, 0.010252, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.010252, 0.010253, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.010298, 0.011153, 0.000855, 0.000000, MPI_Scatter
State, rank5, STATE, 0.011153, 0.024011, 0.012858, 0.000000, MPI_Bcast
State, rank5, STATE, 0.059792, 0.059890, 0.000098, 0.000000, MPI_Gather
State, rank5, STATE, 0.060030, 1.110004, 1.049974, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00700188, 1.10921, 1.10221, rank4
State, rank4, STATE, 0.007003, 0.007004, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.007004, 0.007005, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.007071, 0.010902, 0.003832, 0.000000, MPI_Scatter
State, rank4, STATE, 0.010904, 0.023534, 0.012630, 0.000000, MPI_Bcast
State, rank4, STATE, 0.086628, 0.099902, 0.013274, 0.000000, MPI_Gather
State, rank4, STATE, 0.100015, 1.109215, 1.009200, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0013957, 1.10913, 1.10773, rank3
State, rank3, STATE, 0.001397, 0.001397, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.001397, 0.001398, 0.000000, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.001435, 0.010513, 0.009078, 0.000000, MPI_Scatter
State, rank3, STATE, 0.010514, 0.023858, 0.013344, 0.000000, MPI_Bcast
State, rank3, STATE, 0.058775, 0.058866, 0.000091, 0.000000, MPI_Gather
State, rank3, STATE, 0.059035, 1.109127, 1.050092, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00253797, 1.10922, 1.10668, rank23
State, rank23, STATE, 0.002539, 0.002539, 0.000000, 0.000000, MPI_Comm_rank
State, rank23, STATE, 0.002540, 0.002540, 0.000000, 0.000000, MPI_Comm_size
State, rank23, STATE, 0.002577, 0.016532, 0.013955, 0.000000, MPI_Scatter
State, rank23, STATE, 0.016533, 0.023452, 0.006919, 0.000000, MPI_Bcast
State, rank23, STATE, 0.086914, 0.087011, 0.000097, 0.000000, MPI_Gather
State, rank23, STATE, 0.087157, 1.109217, 1.022060, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00935197, 1.11073, 1.10137, rank22
State, rank22, STATE, 0.009353, 0.009354, 0.000000, 0.000000, MPI_Comm_rank
State, rank22, STATE, 0.009354, 0.009355, 0.000001, 0.000000, MPI_Comm_size
State, rank22, STATE, 0.009402, 0.016184, 0.006783, 0.000000, MPI_Scatter
State, rank22, STATE, 0.016185, 0.023947, 0.007762, 0.000000, MPI_Bcast
State, rank22, STATE, 0.099577, 0.099929, 0.000352, 0.000000, MPI_Gather
State, rank22, STATE, 0.100111, 1.110727, 1.010616, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00795674, 1.11082, 1.10286, rank21
State, rank21, STATE, 0.007958, 0.007959, 0.000000, 0.000000, MPI_Comm_rank
State, rank21, STATE, 0.007959, 0.007969, 0.000010, 0.000000, MPI_Comm_size
State, rank21, STATE, 0.008023, 0.015897, 0.007873, 0.000000, MPI_Scatter
State, rank21, STATE, 0.015898, 0.023804, 0.007906, 0.000000, MPI_Bcast
State, rank21, STATE, 0.100754, 0.100903, 0.000149, 0.000000, MPI_Gather
State, rank21, STATE, 0.101164, 1.110816, 1.009652, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00422239, 1.11084, 1.10662, rank20
State, rank20, STATE, 0.004223, 0.004224, 0.000000, 0.000000, MPI_Comm_rank
State, rank20, STATE, 0.004224, 0.004225, 0.000001, 0.000000, MPI_Comm_size
State, rank20, STATE, 0.004267, 0.015632, 0.011365, 0.000000, MPI_Scatter
State, rank20, STATE, 0.015634, 0.023611, 0.007977, 0.000000, MPI_Bcast
State, rank20, STATE, 0.100382, 0.101237, 0.000854, 0.000000, MPI_Gather
State, rank20, STATE, 0.101373, 1.110842, 1.009469, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00886297, 1.11001, 1.10115, rank2
State, rank2, STATE, 0.008864, 0.008864, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.008865, 0.008865, 0.000000, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.008908, 0.010252, 0.001343, 0.000000, MPI_Scatter
State, rank2, STATE, 0.010253, 0.023654, 0.013401, 0.000000, MPI_Bcast
State, rank2, STATE, 0.059951, 0.060240, 0.000290, 0.000000, MPI_Gather
State, rank2, STATE, 0.060364, 1.110010, 1.049647, 0.000000, MPI_Finalize
