Container, 0, 0, 0, 2.1655, 2.1655, 0
Container, 0, ROOT, 0, 2.1655, 2.1655, root
Container, root, PROCESS, 0.00270438, 2.16442, 2.16172, rank7
State, rank7, STATE, 0.002705, 0.002706, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.002706, 0.002707, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.002751, 0.020443, 0.017692, 0.000000, MPI_Scatter
State, rank7, STATE, 0.020445, 0.038332, 0.017887, 0.000000, MPI_Bcast
State, rank7, STATE, 0.976399, 1.151906, 0.175507, 0.000000, MPI_Gather
State, rank7, STATE, 1.152229, 2.164424, 1.012195, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00100946, 2.16545, 2.16444, rank6
State, rank6, STATE, 0.001010, 0.001011, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.001011, 0.001015, 0.000005, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.001063, 0.019986, 0.018923, 0.000000, MPI_Scatter
State, rank6, STATE, 0.019988, 0.037997, 0.018009, 0.000000, MPI_Bcast
State, rank6, STATE, 1.149818, 1.153849, 0.004031, 0.000000, MPI_Gather
State, rank6, STATE, 1.154153, 2.165452, 1.011300, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00386548, 2.1646, 2.16074, rank5
State, rank5, STATE, 0.003867, 0.003867, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.003867, 0.003868, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.003912, 0.019441, 0.015528, 0.000000, MPI_Scatter
State, rank5, STATE, 0.019442, 0.035866, 0.016424, 0.000000, MPI_Bcast
State, rank5, STATE, 1.147897, 1.149048, 0.001151, 0.000000, MPI_Gather
State, rank5, STATE, 1.149325, 2.164601, 1.015276, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00328731, 2.1655, 2.16221, rank4
State, rank4, STATE, 0.003289, 0.003289, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.003290, 0.003291, 0.000001, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.003371, 0.019375, 0.016004, 0.000000, MPI_Scatter
State, rank4, STATE, 0.019377, 0.037104, 0.017727, 0.000000, MPI_Bcast
State, rank4, STATE, 0.865784, 1.155750, 0.289966, 0.000000, MPI_Gather
State, rank4, STATE, 1.156076, 2.165496, 1.009420, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 2.16453, 2.16453, rank3
State, rank3, STATE, 0.000002, 0.000002, 0.000000, 0.000000, MPI_Comm_rank
State, rank3, STATE, 0.000003, 0.000004, 0.000001, 0.000000, MPI_Comm_size
State, rank3, STATE, 0.000053, 0.018430, 0.018377, 0.000000, MPI_Scatter
State, rank3, STATE, 0.018431, 0.035128, 0.016697, 0.000000, MPI_Bcast
State, rank3, STATE, 0.792247, 1.131764, 0.339517, 0.000000, MPI_Gather
State, rank3, STATE, 1.132061, 2.164535, 1.032473, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0020864, 2.1654, 2.16331, rank2
State, rank2, STATE, 0.002087, 0.002087, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.002088, 0.002088, 0.000001, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.002137, 0.018220, 0.016083, 0.000000, MPI_Scatter
State, rank2, STATE, 0.018221, 0.035718, 0.017497, 0.000000, MPI_Bcast
State, rank2, STATE, 1.129320, 1.133115, 0.003795, 0.000000, MPI_Gather
State, rank2, STATE, 1.133486, 2.165400, 1.031914, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00156283, 2.16459, 2.16303, rank1
State, rank1, STATE, 0.001564, 0.001564, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.001564, 0.001565, 0.000001, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.001608, 0.017171, 0.015563, 0.000000, MPI_Scatter
State, rank1, STATE, 0.017173, 0.033588, 0.016415, 0.000000, MPI_Bcast
State, rank1, STATE, 1.143360, 1.144084, 0.000724, 0.000000, MPI_Gather
State, rank1, STATE, 1.144432, 2.164594, 1.020163, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000508547, 2.16532, 2.16481, rank0
State, rank0, STATE, 0.000511, 0.000511, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.000511, 0.000516, 0.000004, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.014837, 0.014842, 0.000005, 0.000000, MPI_Wtime
State, rank0, STATE, 0.014848, 0.019820, 0.004973, 0.000000, MPI_Scatter
State, rank0, STATE, 0.019823, 0.038092, 0.018268, 0.000000, MPI_Bcast
State, rank0, STATE, 1.151595, 1.155875, 0.004281, 0.000000, MPI_Gather
State, rank0, STATE, 1.155876, 1.155876, 0.000001, 0.000000, MPI_Wtime
State, rank0, STATE, 1.156457, 2.165323, 1.008866, 0.000000, MPI_Finalize
