Container, 0, 0, 0, 1.65384, 1.65384, 0
Container, 0, ROOT, 0, 1.65384, 1.65384, root
Container, root, PROCESS, 0.0117834, 1.65257, 1.64079, rank9
State, rank9, STATE, 0.011784, 0.011785, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.011785, 0.011786, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.011840, 0.012177, 0.000337, 0.000000, MPI_Irecv
State, rank9, STATE, 0.012186, 0.022948, 0.010762, 0.000000, MPI_Wait
State, rank9, STATE, 0.022970, 0.040362, 0.017392, 0.000000, MPI_Wait
State, rank9, STATE, 0.405590, 0.405821, 0.000231, 0.000000, MPI_Isend
State, rank9, STATE, 0.405833, 0.405842, 0.000009, 0.000000, MPI_Wait
State, rank9, STATE, 0.406085, 1.652569, 1.246484, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00655532, 1.65213, 1.64557, rank8
State, rank8, STATE, 0.006556, 0.006557, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.006557, 0.006557, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.006607, 0.006943, 0.000336, 0.000000, MPI_Irecv
State, rank8, STATE, 0.006952, 0.022835, 0.015883, 0.000000, MPI_Wait
State, rank8, STATE, 0.022882, 0.043207, 0.020325, 0.000000, MPI_Wait
State, rank8, STATE, 0.634699, 0.634987, 0.000288, 0.000000, MPI_Isend
State, rank8, STATE, 0.635004, 0.635031, 0.000027, 0.000000, MPI_Wait
State, rank8, STATE, 0.635213, 1.652129, 1.016916, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000983238, 1.65194, 1.65096, rank7
State, rank7, STATE, 0.000984, 0.000985, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.000985, 0.000986, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.001031, 0.001366, 0.000335, 0.000000, MPI_Irecv
State, rank7, STATE, 0.001374, 0.022329, 0.020955, 0.000000, MPI_Wait
State, rank7, STATE, 0.022362, 0.051978, 0.029616, 0.000000, MPI_Wait
State, rank7, STATE, 0.426529, 0.426698, 0.000169, 0.000000, MPI_Isend
State, rank7, STATE, 0.426706, 0.426712, 0.000006, 0.000000, MPI_Wait
State, rank7, STATE, 0.426867, 1.651941, 1.225074, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00779629, 1.65176, 1.64397, rank6
State, rank6, STATE, 0.007797, 0.007797, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.007797, 0.007798, 0.000000, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.007847, 0.008182, 0.000335, 0.000000, MPI_Irecv
State, rank6, STATE, 0.008190, 0.022267, 0.014076, 0.000000, MPI_Wait
State, rank6, STATE, 0.022301, 0.057666, 0.035365, 0.000000, MPI_Wait
State, rank6, STATE, 0.627755, 0.627927, 0.000172, 0.000000, MPI_Isend
State, rank6, STATE, 0.627935, 0.627941, 0.000007, 0.000000, MPI_Wait
State, rank6, STATE, 0.628085, 1.651762, 1.023677, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00144696, 1.65243, 1.65099, rank5
State, rank5, STATE, 0.001448, 0.001448, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.001449, 0.001449, 0.000000, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.001499, 0.001829, 0.000330, 0.000000, MPI_Irecv
