Container, 0, 0, 0, 2.82745, 2.82745, 0
Container, 0, ROOT, 0, 2.82745, 2.82745, root
Container, root, PROCESS, 0.000710011, 2.82716, 2.82645, rank2
State, rank2, STATE, 0.000712, 0.000712, 0.000000, 0.000000, MPI_Comm_rank
State, rank2, STATE, 0.000713, 0.000714, 0.000002, 0.000000, MPI_Comm_size
State, rank2, STATE, 0.000775, 0.026069, 0.025294, 0.000000, MPI_Scatter
State, rank2, STATE, 0.026070, 0.034009, 0.007939, 0.000000, MPI_Bcast
State, rank2, STATE, 1.799333, 1.817420, 0.018087, 0.000000, MPI_Gather
State, rank2, STATE, 1.817792, 2.827164, 1.009372, 0.000000, MPI_Finalize
Container, root, PROCESS, 0, 2.82745, 2.82745, rank1
State, rank1, STATE, 0.000002, 0.000003, 0.000000, 0.000000, MPI_Comm_rank
State, rank1, STATE, 0.000004, 0.000005, 0.000001, 0.000000, MPI_Comm_size
State, rank1, STATE, 0.000059, 0.023955, 0.023897, 0.000000, MPI_Scatter
State, rank1, STATE, 0.023958, 0.029682, 0.005724, 0.000000, MPI_Bcast
State, rank1, STATE, 1.802547, 1.816009, 0.013462, 0.000000, MPI_Gather
State, rank1, STATE, 1.816534, 2.827448, 1.010915, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00131202, 2.82738, 2.82607, rank0
State, rank0, STATE, 0.001313, 0.001313, 0.000000, 0.000000, MPI_Comm_rank
State, rank0, STATE, 0.001314, 0.001315, 0.000001, 0.000000, MPI_Comm_size
State, rank0, STATE, 0.018393, 0.018404, 0.000011, 0.000000, MPI_Wtime
State, rank0, STATE, 0.018410, 0.024288, 0.005877, 0.000000, MPI_Scatter
State, rank0, STATE, 0.024291, 0.033935, 0.009644, 0.000000, MPI_Bcast
State, rank0, STATE, 1.814550, 1.819074, 0.004524, 0.000000, MPI_Gather
State, rank0, STATE, 1.819074, 1.819075, 0.000001, 0.000000, MPI_Wtime
State, rank0, STATE, 1.819878, 2.827380, 1.007503, 0.000000, MPI_Finalize
