Container, 0, 0, 0, 3.41973, 3.41973, 0
Container, 0, ROOT, 0, 3.41973, 3.41973, root
Container, root, PROCESS, 0.00539422, 3.41915, 3.41375, rank9
State, rank9, STATE, 0.005396, 0.005396, 0.000000, 0.000000, MPI_Comm_rank
State, rank9, STATE, 0.005397, 0.005398, 0.000001, 0.000000, MPI_Comm_size
State, rank9, STATE, 0.005477, 0.006037, 0.000561, 0.000000, MPI_Irecv
State, rank9, STATE, 0.006051, 0.061368, 0.055317, 0.000000, MPI_Wait
State, rank9, STATE, 0.061414, 0.166645, 0.105231, 0.000000, MPI_Wait
State, rank9, STATE, 1.366105, 1.366510, 0.000405, 0.000000, MPI_Isend
State, rank9, STATE, 1.366552, 1.366569, 0.000017, 0.000000, MPI_Wait
State, rank9, STATE, 1.366822, 3.419147, 2.052324, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00230479, 3.41951, 3.41721, rank8
State, rank8, STATE, 0.002306, 0.002306, 0.000000, 0.000000, MPI_Comm_rank
State, rank8, STATE, 0.002307, 0.002307, 0.000001, 0.000000, MPI_Comm_size
State, rank8, STATE, 0.002353, 0.002686, 0.000333, 0.000000, MPI_Irecv
State, rank8, STATE, 0.002694, 0.060350, 0.057656, 0.000000, MPI_Wait
State, rank8, STATE, 0.060385, 0.108453, 0.048069, 0.000000, MPI_Wait
State, rank8, STATE, 1.304553, 1.305046, 0.000493, 0.000000, MPI_Isend
State, rank8, STATE, 1.305089, 1.305110, 0.000021, 0.000000, MPI_Wait
State, rank8, STATE, 1.305373, 3.419511, 2.114138, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0100985, 3.41931, 3.40921, rank7
State, rank7, STATE, 0.010100, 0.010100, 0.000000, 0.000000, MPI_Comm_rank
State, rank7, STATE, 0.010101, 0.010102, 0.000001, 0.000000, MPI_Comm_size
State, rank7, STATE, 0.010183, 0.010740, 0.000557, 0.000000, MPI_Irecv
State, rank7, STATE, 0.010754, 0.060115, 0.049361, 0.000000, MPI_Wait
State, rank7, STATE, 0.060162, 0.164054, 0.103893, 0.000000, MPI_Wait
State, rank7, STATE, 2.336565, 2.336919, 0.000355, 0.000000, MPI_Isend
State, rank7, STATE, 2.336954, 2.336969, 0.000015, 0.000000, MPI_Wait
State, rank7, STATE, 2.337202, 3.419310, 1.082108, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.000415802, 3.41785, 3.41743, rank6
State, rank6, STATE, 0.000417, 0.000417, 0.000000, 0.000000, MPI_Comm_rank
State, rank6, STATE, 0.000417, 0.000423, 0.000006, 0.000000, MPI_Comm_size
State, rank6, STATE, 0.000470, 0.000805, 0.000335, 0.000000, MPI_Irecv
State, rank6, STATE, 0.000813, 0.059114, 0.058301, 0.000000, MPI_Wait
State, rank6, STATE, 0.059151, 0.141962, 0.082812, 0.000000, MPI_Wait
State, rank6, STATE, 1.338786, 1.339259, 0.000473, 0.000000, MPI_Isend
State, rank6, STATE, 1.339305, 1.339333, 0.000028, 0.000000, MPI_Wait
State, rank6, STATE, 1.339615, 3.417847, 2.078232, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00924015, 3.41973, 3.41049, rank5
State, rank5, STATE, 0.009241, 0.009242, 0.000000, 0.000000, MPI_Comm_rank
State, rank5, STATE, 0.009242, 0.009243, 0.000001, 0.000000, MPI_Comm_size
State, rank5, STATE, 0.009298, 0.009643, 0.000345, 0.000000, MPI_Irecv
State, rank5, STATE, 0.009651, 0.058842, 0.049191, 0.000000, MPI_Wait
State, rank5, STATE, 0.058903, 0.162194, 0.103290, 0.000000, MPI_Wait
State, rank5, STATE, 2.309774, 2.310173, 0.000399, 0.000000, MPI_Isend
State, rank5, STATE, 2.310210, 2.310245, 0.000035, 0.000000, MPI_Wait
State, rank5, STATE, 2.310576, 3.419732, 1.109156, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.00491667, 3.41856, 3.41364, rank4
State, rank4, STATE, 0.004918, 0.004918, 0.000000, 0.000000, MPI_Comm_rank
State, rank4, STATE, 0.004919, 0.004919, 0.000000, 0.000000, MPI_Comm_size
State, rank4, STATE, 0.004966, 0.005303, 0.000337, 0.000000, MPI_Irecv
State, rank4, STATE, 0.005312, 0.058121, 0.052809, 0.000000, MPI_Wait
State, rank4, STATE, 0.058173, 0.151234, 0.093061, 0.000000, MPI_Wait
State, rank4, STATE, 2.326790, 2.327247, 0.000457, 0.000000, MPI_Isend
State, rank4, STATE, 2.327298, 2.327322, 0.000024, 0.000000, MPI_Wait
State, rank4, STATE, 2.327563, 3.418561, 1.090998, 0.000000, MPI_Finalize
Container, root, PROCESS, 0.0125725, 3.41746, 3.40489, rank31
State, rank31, STATE, 0.012574, 0.012575, 0.000000, 0.000000, MPI_Comm_rank
State, rank31, STATE, 0.012575, 0.012577, 0.000002, 0.000000, MPI_Comm_size
State, rank31, STATE, 0.012658, 0.013229, 0.000571, 0.000000, MPI_Irecv
State, rank31, STATE, 0.013243, 0.075476, 0.062233, 0.000000, MPI_Wait
